"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Sev","yes",3,1,3,"1.56","-0.32","-0.32"
"2","H","Ray","yes",3,1,1,"1.70","-0.43","-0.74"
"3","A","Bet","yes",3,1,2,"0.69","0.42","-0.32"
"4","H","Ala","yes",0,-1,0,"1.85","-0.56","-0.88"
"5","A","Val","yes",0,-2,0,"1.01","0.15","-0.73"
"6","H","Gir","yes",1,0,1,"1.69","-0.42","-1.15"
"7","A","Vil","yes",0,-1,0,"0.33","0.72","-0.43"
"8","H","Mal","yes",3,1,2,"2.12","-0.78","-1.21"
"9","A","Elc","yes",1,0,0,"0.75","0.36","-0.84"
"10","H","Get","yes",0,-1,0,"1.26","-0.06","-0.90"
"11","A","RSo","yes",0,-1,2,"0.87","0.27","-0.63"
"12","H","Ovi","yes",3,1,1,"2.08","-0.75","-1.38"
"13","A","FCB","yes",0,-4,0,"0.03","0.97","-0.41"
"14","A","Lev","yes",3,2,2,"1.13","0.05","-0.36"
"15","H","RMa","yes",0,-3,0,"0.70","0.41","0.04"
"16","H","Atl","yes",3,1,1,"1.33","-0.12","-0.08"
"17","A","Cel","yes",0,-2,0,"1.31","-0.10","-0.18"
"18","H","Esp","yes",0,-1,1,"1.66","-0.39","-0.57"
"19","A","Osa","yes",1,0,1,"0.74","0.38","-0.19"
"20","A","Mal","yes",0,-1,2,"0.81","0.32","0.13"
"21","A","Sev","yes",0,-1,1,"1.10","0.08","0.20"
"22","H","RSo","yes",1,0,1,"1.69","-0.42","-0.22"
"23","H","Lev","yes",3,2,4,"1.72","-0.45","-0.67"
"24","A","Ovi","yes",3,1,2,"1.38","-0.16","-0.83"
"25","H","Elc","yes",3,1,2,"2.25","-0.89","-1.72"
"26","A","Ray","yes",1,0,1,"0.94","0.21","-1.51"
"27","H","FCB","yes",0,-1,0,"0.57","0.52","-0.99"
"28","A","Gir","yes",0,-3,0,"1.13","0.05","-0.93"
"29","H","Bet","yes",3,1,2,"1.31","-0.11","-1.04"
"30","A","Get","yes",0,-2,0,"1.08","0.09","-0.95"
"31","H","Vil","yes",0,-1,1,"1.12","0.06","-0.89"
"32","H","Osa","yes",3,1,1,"2.05","-0.73","-1.62"
"33","A","Atl","yes",0,-1,2,"0.32","0.73","-0.89"
"34","A","Ala","yes",3,2,4,"0.96","0.19","-0.70"
"35","H","Val","yes",0,-1,0,"1.71","-0.43","-1.13"
"36","A","Esp","yes",0,-2,0,"1.06","0.11","-1.02"
"37","H","Cel","no",NA,NA,NA,"0.93","0.22","-0.81"
"38","A","RMa","no",NA,NA,NA,"0.23","0.81","0.00"
