"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Ars","yes",0,-1,0,"1.38","0.23","0.23"
"2","A","Ful","yes",1,0,1,"1.21","0.33","0.56"
"3","H","Bur","yes",3,1,3,"2.63","-0.46","0.09"
"4","A","MnC","yes",0,-3,0,"0.52","0.71","0.80"
"5","H","Che","yes",3,1,2,"1.94","-0.08","0.72"
"6","A","Bre","yes",0,-2,1,"1.28","0.29","1.01"
"7","H","Sun","yes",3,2,2,"2.27","-0.27","0.75"
"8","A","Liv","yes",3,1,2,"1.05","0.41","1.16"
"9","H","BHA","yes",3,2,4,"2.20","-0.22","0.94"
"10","A","Not","yes",1,0,2,"1.90","-0.06","0.88"
"11","A","Tot","yes",1,0,2,"2.25","-0.25","0.63"
"12","H","Eve","yes",0,-1,0,"1.89","-0.05","0.58"
"13","A","Pal","yes",3,1,2,"1.82","-0.01","0.56"
"14","H","WHU","yes",1,0,1,"2.33","-0.30","0.26"
"15","A","Wol","yes",3,3,4,"2.22","-0.23","0.03"
"16","H","Bou","yes",1,0,4,"1.95","-0.09","-0.06"
"17","A","Ast","yes",0,-1,1,"1.00","0.44","0.38"
"18","H","New","yes",3,1,1,"2.33","-0.30","0.09"
"19","H","Wol","yes",1,0,1,"2.73","-0.52","-0.43"
"20","A","Lee","yes",1,0,1,"1.38","0.23","-0.20"
"21","A","Bur","yes",1,0,2,"2.21","-0.23","-0.43"
"22","H","MnC","yes",3,2,2,"1.59","0.12","-0.32"
"23","A","Ars","yes",3,1,3,"0.55","0.69","0.38"
"24","H","Ful","yes",3,1,3,"2.33","-0.30","0.08"
"25","H","Tot","yes",3,2,2,"1.93","-0.07","0.01"
"26","A","WHU","yes",1,0,1,"1.88","-0.05","-0.04"
"27","A","Eve","yes",3,1,1,"1.67","0.07","0.03"
"28","H","Pal","yes",3,1,2,"2.08","-0.16","-0.13"
"29","A","New","yes",0,-1,1,"1.37","0.24","0.10"
"30","H","Ast","yes",3,2,3,"2.05","-0.14","-0.04"
"31","A","Bou","yes",1,0,2,"1.35","0.25","0.21"
"32","H","Lee","yes",0,-1,1,"2.38","-0.33","-0.12"
"33","A","Che","yes",3,1,1,"1.70","0.06","-0.06"
"34","H","Bre","yes",3,1,2,"2.21","-0.23","-0.29"
"35","H","Liv","yes",3,1,3,"2.07","-0.15","-0.45"
"36","A","Sun","yes",1,0,0,"1.34","0.25","-0.20"
"37","H","Not","no",NA,NA,NA,"2.06","-0.15","-0.34"
"38","A","BHA","no",NA,NA,NA,"1.18","0.34","0.00"
