"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Che","yes",1,0,0,"1.50","-0.25","-0.25"
"2","H","Not","yes",1,0,1,"1.01","0.15","-0.10"
"3","A","Ast","yes",3,3,3,"0.83","0.31","0.21"
"4","H","Sun","yes",1,0,0,"1.28","-0.07","0.14"
"5","A","WHU","yes",3,1,2,"1.70","-0.42","-0.28"
"6","H","Liv","yes",3,1,2,"1.03","0.14","-0.14"
"7","A","Eve","yes",0,-1,1,"1.48","-0.23","-0.37"
"8","H","Bou","yes",1,0,3,"0.90","0.25","-0.12"
"9","A","Ars","yes",0,-1,0,"0.44","0.63","0.51"
"10","H","Bre","yes",3,2,2,"1.20","-0.00","0.51"
"11","H","BHA","yes",1,0,0,"1.18","0.01","0.53"
"12","A","Wol","yes",3,2,2,"2.06","-0.72","-0.20"
"13","H","MnU","yes",0,-1,1,"0.88","0.27","0.07"
"14","A","Bur","yes",3,1,1,"2.06","-0.72","-0.65"
"15","A","Ful","yes",3,1,2,"1.02","0.15","-0.50"
"16","H","MnC","yes",0,-3,0,"0.62","0.49","-0.01"
"17","A","Lee","yes",0,-3,1,"1.19","0.01","-0.00"
"18","H","Tot","yes",0,-1,0,"0.88","0.27","0.26"
"19","H","Ful","yes",1,0,1,"1.36","-0.14","0.13"
"20","A","New","yes",0,-2,0,"1.18","0.02","0.15"
"21","H","Ast","yes",1,0,0,"1.01","0.16","0.30"
"22","A","Sun","yes",0,-1,1,"1.15","0.04","0.35"
"23","H","Che","yes",0,-2,1,"0.89","0.26","0.60"
"24","A","Not","yes",1,0,1,"1.72","-0.43","0.17"
"25","A","BHA","yes",3,1,1,"1.00","0.17","0.34"
"26","H","Bur","yes",0,-1,2,"1.95","-0.62","-0.28"
"27","H","Wol","yes",3,1,1,"2.19","-0.83","-1.11"
"28","A","MnU","yes",0,-1,1,"0.69","0.42","-0.68"
"29","A","Tot","yes",3,2,3,"2.10","-0.75","-1.43"
"30","H","Lee","yes",1,0,0,"1.45","-0.21","-1.64"
"31","H","New","yes",3,1,2,"1.37","-0.14","-1.78"
"32","H","WHU","yes",1,0,0,"1.38","-0.15","-1.93"
"33","A","Liv","yes",0,-2,1,"0.88","0.27","-1.66"
"34","A","Bou","yes",0,-3,0,"1.16","0.03","-1.63"
"35","H","Eve","yes",1,0,2,"0.85","0.29","-1.34"
"36","A","MnC","yes",0,-3,0,"0.42","0.65","-0.68"
"37","A","Bre","no",NA,NA,NA,"1.09","0.09","-0.59"
"38","H","Ars","no",NA,NA,NA,"0.49","0.59","-0.00"
