"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Bre","yes",3,2,3,"1.11","0.05","0.05"
"2","A","Pal","yes",1,0,1,"1.66","-0.42","-0.37"
"3","H","WHU","yes",0,-3,0,"1.28","-0.10","-0.46"
"4","A","Ars","yes",0,-3,0,"0.46","0.61","0.15"
"5","A","Bur","yes",1,0,1,"2.08","-0.78","-0.63"
"6","H","Sun","yes",0,-1,0,"1.19","-0.02","-0.65"
"7","A","New","yes",0,-2,0,"1.21","-0.03","-0.68"
"8","H","Che","yes",0,-3,0,"0.82","0.30","-0.37"
"9","A","Bou","yes",0,-2,0,"1.19","-0.01","-0.39"
"10","H","MnU","yes",1,0,2,"0.81","0.31","-0.07"
"11","H","Lee","yes",3,2,3,"1.36","-0.16","-0.24"
"12","A","Liv","yes",3,3,3,"0.90","0.23","-0.01"
"13","H","BHA","yes",0,-2,0,"1.10","0.07","0.06"
"14","A","Wol","yes",3,1,1,"2.09","-0.78","-0.73"
"15","A","Eve","yes",0,-3,0,"1.51","-0.29","-1.01"
"16","H","Tot","yes",3,3,3,"0.81","0.31","-0.70"
"17","A","Ful","yes",0,-1,0,"1.05","0.10","-0.60"
"18","H","MnC","yes",0,-1,1,"0.56","0.52","-0.07"
"19","H","Eve","yes",0,-2,0,"0.78","0.34","0.26"
"20","A","Ast","yes",0,-2,1,"0.91","0.22","0.49"
"21","A","WHU","yes",3,1,2,"1.73","-0.47","0.01"
"22","H","Ars","yes",1,0,0,"0.45","0.62","0.63"
"23","A","Bre","yes",3,2,2,"1.12","0.05","0.68"
"24","H","Pal","yes",1,0,1,"0.96","0.18","0.86"
"25","A","Lee","yes",0,-2,1,"1.22","-0.04","0.82"
"26","H","Wol","yes",1,0,0,"2.12","-0.81","0.01"
"27","H","Liv","yes",0,-1,0,"0.91","0.23","0.24"
"28","A","BHA","yes",0,-1,1,"1.02","0.13","0.36"
"29","A","MnC","yes",1,0,2,"0.43","0.63","1.00"
"30","H","Ful","yes",1,0,0,"1.27","-0.09","0.91"
"31","A","Tot","yes",3,3,3,"2.12","-0.81","0.10"
"32","H","Ast","yes",1,0,1,"0.93","0.21","0.31"
"33","H","Bur","yes",3,3,4,"1.86","-0.59","-0.28"
"34","A","Sun","yes",3,5,5,"1.18","-0.01","-0.29"
"35","A","Che","yes",3,2,3,"1.53","-0.31","-0.60"
"36","H","New","yes",1,0,1,"1.28","-0.09","-0.69"
"37","A","MnU","no",NA,NA,NA,"0.71","0.39","-0.29"
"38","H","Bou","no",NA,NA,NA,"0.83","0.29","0.00"
