"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","MnU","yes",3,1,1,"1.39","0.37","0.37"
"2","H","Lee","yes",3,5,5,"2.60","-0.18","0.19"
"3","A","Liv","yes",0,-1,0,"1.63","0.26","0.46"
"4","H","Not","yes",3,3,3,"2.37","-0.07","0.38"
"5","H","MnC","yes",1,0,1,"2.00","0.10","0.48"
"6","A","New","yes",3,1,2,"1.94","0.12","0.60"
"7","H","WHU","yes",3,2,2,"2.57","-0.16","0.44"
"8","A","Ful","yes",3,1,1,"1.79","0.19","0.63"
"9","H","Pal","yes",3,1,1,"2.39","-0.08","0.55"
"10","A","Bur","yes",3,2,2,"2.56","-0.16","0.39"
"11","A","Sun","yes",1,0,2,"1.92","0.13","0.53"
"12","H","Tot","yes",3,3,4,"2.27","-0.03","0.50"
"13","A","Che","yes",1,0,1,"2.21","0.00","0.50"
"14","H","Bre","yes",3,2,2,"2.48","-0.12","0.38"
"15","A","Ast","yes",0,-1,1,"1.58","0.29","0.66"
"16","H","Wol","yes",3,1,2,"2.83","-0.28","0.39"
"17","A","Eve","yes",3,1,1,"2.19","0.01","0.39"
"18","H","BHA","yes",3,1,2,"2.47","-0.12","0.28"
"19","H","Ast","yes",3,3,4,"2.37","-0.07","0.20"
"20","A","Bou","yes",3,1,3,"1.93","0.13","0.33"
"21","H","Liv","yes",1,0,0,"2.38","-0.08","0.26"
"22","A","Not","yes",1,0,0,"2.36","-0.06","0.19"
"23","H","MnU","yes",0,-1,2,"2.27","-0.03","0.16"
"24","A","Lee","yes",3,4,4,"1.95","0.12","0.28"
"25","H","Sun","yes",3,3,3,"2.53","-0.14","0.14"
"26","A","Bre","yes",1,0,1,"1.86","0.16","0.30"
"27","A","Wol","yes",1,0,2,"2.56","-0.16","0.14"
"28","A","Tot","yes",3,3,4,"2.58","-0.17","-0.02"
"29","H","Che","yes",3,1,2,"2.28","-0.03","-0.06"
"30","A","BHA","yes",3,1,1,"1.76","0.20","0.15"
"31","H","Eve","yes",3,2,2,"2.25","-0.02","0.13"
"32","H","Bou","yes",0,-1,1,"2.29","-0.04","0.09"
"33","A","MnC","yes",0,-1,1,"0.95","0.57","0.67"
"34","H","New","yes",3,1,1,"2.56","-0.16","0.51"
"35","H","Ful","yes",3,3,3,"2.56","-0.16","0.35"
"36","A","WHU","yes",3,1,1,"2.34","-0.06","0.29"
"37","H","Bur","no",NA,NA,NA,"2.76","-0.25","0.04"
"38","A","Pal","no",NA,NA,NA,"2.30","-0.04","0.00"
