"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","New","yes",1,0,0,"2.19","-0.33","-0.33"
"2","A","Bre","yes",0,-1,0,"1.13","0.31","-0.02"
"3","H","Pal","yes",0,-3,0,"1.92","-0.17","-0.19"
"4","A","Eve","yes",1,0,0,"1.52","0.08","-0.11"
"5","A","Sun","yes",1,0,1,"1.19","0.28","0.17"
"6","H","Ful","yes",3,2,3,"2.19","-0.33","-0.17"
"7","H","Bur","yes",3,1,2,"2.55","-0.55","-0.72"
"8","A","Tot","yes",3,1,2,"2.13","-0.30","-1.02"
"9","H","MnC","yes",3,1,1,"1.39","0.15","-0.87"
"10","A","Liv","yes",0,-2,0,"0.91","0.45","-0.42"
"11","H","Bou","yes",3,4,4,"1.77","-0.08","-0.50"
"12","A","Lee","yes",3,1,2,"1.23","0.25","-0.24"
"13","H","Wol","yes",3,1,1,"2.67","-0.63","-0.87"
"14","A","BHA","yes",3,1,4,"1.03","0.37","-0.50"
"15","H","Ars","yes",3,1,2,"1.19","0.27","-0.22"
"16","A","WHU","yes",3,1,3,"1.74","-0.06","-0.28"
"17","H","MnU","yes",3,1,2,"1.75","-0.06","-0.34"
"18","A","Che","yes",3,1,2,"1.54","0.06","-0.28"
"19","A","Ars","yes",0,-3,1,"0.46","0.72","0.44"
"20","H","Not","yes",3,2,3,"1.89","-0.15","0.29"
"21","A","Pal","yes",1,0,0,"1.67","-0.02","0.27"
"22","H","Eve","yes",0,-1,0,"1.71","-0.04","0.23"
"23","A","New","yes",3,2,2,"1.22","0.26","0.49"
"24","H","Bre","yes",0,-1,0,"2.06","-0.25","0.24"
"25","A","Bou","yes",1,0,1,"1.20","0.27","0.51"
"26","H","BHA","yes",3,1,1,"2.05","-0.24","0.26"
"27","H","Lee","yes",1,0,1,"2.26","-0.37","-0.11"
"28","A","Wol","yes",0,-2,0,"2.10","-0.28","-0.39"
"29","H","Che","yes",0,-3,1,"1.76","-0.07","-0.45"
"30","A","MnU","yes",0,-2,1,"0.72","0.56","0.11"
"31","H","WHU","yes",3,2,2,"2.20","-0.34","-0.23"
"32","A","Not","yes",1,0,1,"1.75","-0.07","-0.30"
"33","H","Sun","yes",3,1,4,"2.13","-0.30","-0.59"
"34","A","Ful","yes",0,-1,0,"1.06","0.35","-0.24"
"35","H","Tot","yes",0,-1,1,"1.74","-0.06","-0.30"
"36","A","Bur","yes",1,0,2,"2.09","-0.27","-0.58"
"37","H","Liv","yes",3,2,4,"1.91","-0.16","-0.74"
"38","A","MnC","no",NA,NA,NA,"0.44","0.74","0.00"
