"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Pal","yes",1,0,0,"1.18","0.13","0.13"
"2","A","WHU","yes",3,4,5,"1.87","-0.39","-0.26"
"3","H","Ful","yes",3,2,2,"1.50","-0.11","-0.37"
"4","A","Bre","yes",1,0,2,"1.27","0.06","-0.31"
"5","A","MnU","yes",0,-1,1,"0.83","0.38","0.07"
"6","H","BHA","yes",0,-2,1,"1.32","0.02","0.10"
"7","H","Liv","yes",3,1,2,"1.16","0.14","0.23"
"8","A","Not","yes",3,3,3,"1.89","-0.40","-0.16"
"9","H","Sun","yes",0,-1,1,"1.42","-0.05","-0.22"
"10","A","Tot","yes",3,1,1,"2.24","-0.66","-0.88"
"11","H","Wol","yes",3,3,3,"2.29","-0.70","-1.57"
"12","A","Bur","yes",3,2,2,"2.21","-0.63","-2.21"
"13","H","Ars","yes",1,0,1,"0.58","0.57","-1.63"
"14","A","Lee","yes",0,-2,1,"1.37","-0.01","-1.65"
"15","A","Bou","yes",1,0,0,"1.34","0.01","-1.64"
"16","H","Eve","yes",3,2,2,"0.97","0.28","-1.36"
"17","A","New","yes",1,0,2,"1.36","-0.01","-1.36"
"18","H","Ast","yes",0,-1,1,"1.14","0.16","-1.21"
"19","H","Bou","yes",1,0,2,"1.03","0.24","-0.97"
"20","A","MnC","yes",1,0,1,"0.51","0.62","-0.35"
"21","A","Ful","yes",0,-1,1,"1.20","0.11","-0.23"
"22","H","Bre","yes",3,2,2,"1.34","0.01","-0.23"
"23","A","Pal","yes",3,2,3,"1.81","-0.34","-0.57"
"24","H","WHU","yes",3,1,3,"1.52","-0.12","-0.69"
"25","A","Wol","yes",3,2,3,"2.21","-0.64","-1.32"
"26","H","Lee","yes",1,0,2,"1.59","-0.18","-1.50"
"27","H","Bur","yes",1,0,1,"2.07","-0.53","-2.03"
"28","A","Ars","yes",0,-1,1,"0.54","0.60","-1.44"
"29","A","Ast","yes",3,3,4,"0.99","0.27","-1.17"
"30","H","New","yes",0,-1,0,"1.51","-0.12","-1.29"
"31","A","Eve","yes",0,-3,0,"1.66","-0.23","-1.52"
"32","H","MnC","yes",0,-3,0,"0.71","0.47","-1.04"
"33","H","MnU","yes",0,-1,0,"1.00","0.26","-0.79"
"34","A","BHA","yes",0,-3,0,"1.17","0.13","-0.65"
"35","H","Not","yes",0,-2,1,"1.15","0.15","-0.50"
"36","A","Liv","yes",1,0,1,"1.04","0.23","-0.27"
"37","H","Tot","no",NA,NA,NA,"1.00","0.26","-0.01"
"38","A","Sun","no",NA,NA,NA,"1.33","0.01","-0.00"
