"matchday","homeTeamName","homeTeamId","awayTeamName","awayTeamId","FTHG","FTAG","FTR","date","UTCtime","status"
1,"SV Werder Bremen",12,"FC Bayern München",5,0,4,"A","2023-08-18","18:30:00","FINISHED"
1,"Bayer 04 Leverkusen",3,"RB Leipzig",721,3,2,"H","2023-08-19","13:30:00","FINISHED"
1,"VfL Wolfsburg",11,"1. FC Heidenheim 1846",44,2,0,"H","2023-08-19","13:30:00","FINISHED"
1,"TSG 1899 Hoffenheim",2,"SC Freiburg",17,1,2,"A","2023-08-19","13:30:00","FINISHED"
1,"FC Augsburg",16,"Borussia Mönchengladbach",18,4,4,"D","2023-08-19","13:30:00","FINISHED"
1,"VfB Stuttgart",10,"VfL Bochum 1848",36,5,0,"H","2023-08-19","13:30:00","FINISHED"
1,"Borussia Dortmund",4,"1. FC Köln",1,1,0,"H","2023-08-19","16:30:00","FINISHED"
1,"1. FC Union Berlin",28,"1. FSV Mainz 05",15,4,1,"H","2023-08-20","13:30:00","FINISHED"
1,"Eintracht Frankfurt",19,"SV Darmstadt 98",55,1,0,"H","2023-08-20","15:30:00","FINISHED"
2,"RB Leipzig",721,"VfB Stuttgart",10,5,1,"H","2023-08-25","18:30:00","FINISHED"
2,"SC Freiburg",17,"SV Werder Bremen",12,1,0,"H","2023-08-26","13:30:00","FINISHED"
2,"1. FC Köln",1,"VfL Wolfsburg",11,1,2,"A","2023-08-26","13:30:00","FINISHED"
2,"VfL Bochum 1848",36,"Borussia Dortmund",4,1,1,"D","2023-08-26","13:30:00","FINISHED"
2,"1. FC Heidenheim 1846",44,"TSG 1899 Hoffenheim",2,2,3,"A","2023-08-26","13:30:00","FINISHED"
2,"SV Darmstadt 98",55,"1. FC Union Berlin",28,1,4,"A","2023-08-26","13:30:00","FINISHED"
2,"Borussia Mönchengladbach",18,"Bayer 04 Leverkusen",3,0,3,"A","2023-08-26","16:30:00","FINISHED"
2,"1. FSV Mainz 05",15,"Eintracht Frankfurt",19,1,1,"D","2023-08-27","13:30:00","FINISHED"
2,"FC Bayern München",5,"FC Augsburg",16,3,1,"H","2023-08-27","15:30:00","FINISHED"
3,"Borussia Dortmund",4,"1. FC Heidenheim 1846",44,2,2,"D","2023-09-01","18:30:00","FINISHED"
3,"Bayer 04 Leverkusen",3,"SV Darmstadt 98",55,5,1,"H","2023-09-02","13:30:00","FINISHED"
3,"TSG 1899 Hoffenheim",2,"VfL Wolfsburg",11,3,1,"H","2023-09-02","13:30:00","FINISHED"
3,"SV Werder Bremen",12,"1. FSV Mainz 05",15,4,0,"H","2023-09-02","13:30:00","FINISHED"
3,"FC Augsburg",16,"VfL Bochum 1848",36,2,2,"D","2023-09-02","13:30:00","FINISHED"
3,"VfB Stuttgart",10,"SC Freiburg",17,5,0,"H","2023-09-02","13:30:00","FINISHED"
