"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Gro","yes",3,3,4,"1.76","-0.12","-0.12"
"2","A","Vol","yes",1,0,2,"1.40","0.11","-0.01"
"3","A","NAC","yes",3,1,1,"1.81","-0.15","-0.16"
"4","A","Her","yes",3,1,2,"1.94","-0.23","-0.39"
"5","H","Fey","yes",1,0,3,"1.44","0.09","-0.31"
"6","H","Zwo","yes",1,0,2,"2.40","-0.53","-0.83"
"7","A","NEC","yes",0,-1,1,"1.01","0.36","-0.47"
"8","H","Tel","yes",3,1,2,"2.12","-0.35","-0.82"
"9","A","Ajx","yes",3,2,2,"1.02","0.35","-0.47"
"10","H","Utr","yes",3,3,4,"1.85","-0.18","-0.64"
"11","A","Spa","yes",3,1,1,"1.40","0.11","-0.53"
"12","H","PSV","yes",0,-4,1,"0.53","0.66","0.13"
"13","A","Hee","yes",0,-2,1,"1.05","0.33","0.47"
"14","A","Twe","yes",0,-1,0,"0.96","0.39","0.86"
"15","H","GoA","yes",1,0,2,"2.18","-0.39","0.47"
"16","A","Sit","yes",0,-1,3,"1.37","0.13","0.60"
"17","H","Vol","yes",3,1,1,"2.40","-0.53","0.07"
"18","A","Zwo","yes",0,-2,1,"1.13","0.28","0.35"
"19","H","Exc","yes",1,0,1,"1.96","-0.25","0.10"
"20","A","Tel","yes",3,1,1,"1.66","-0.06","0.04"
"21","H","NEC","yes",0,-2,1,"1.42","0.10","0.14"
"22","H","Ajx","yes",1,0,1,"1.57","0.00","0.15"
"23","A","Exc","yes",3,1,2,"1.77","-0.13","0.02"
"24","H","Spa","yes",3,2,3,"1.86","-0.18","-0.16"
"25","A","Utr","yes",0,-2,0,"0.96","0.39","0.23"
"26","A","PSV","yes",0,-1,1,"0.52","0.67","0.90"
"27","H","Her","yes",3,4,4,"2.65","-0.69","0.21"
"28","A","Gro","yes",0,-3,0,"1.48","0.06","0.27"
"29","H","Sit","yes",3,2,2,"2.13","-0.35","-0.08"
"30","H","Hee","yes",3,3,3,"1.70","-0.08","-0.16"
"31","A","GoA","yes",1,0,0,"1.38","0.12","-0.03"
"32","H","Twe","yes",1,0,2,"1.48","0.06","0.02"
"33","A","Fey","yes",1,0,1,"0.74","0.53","0.55"
"34","H","NAC","no",NA,NA,NA,"2.44","-0.55","-0.00"
