"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Tel","yes",3,2,2,"2.04","-0.23","-0.23"
"2","A","GoA","yes",1,0,2,"1.63","0.02","-0.22"
"3","H","Her","yes",3,2,2,"2.62","-0.58","-0.80"
"4","A","Vol","yes",1,0,1,"1.65","0.00","-0.79"
"5","H","Zwo","yes",3,2,3,"2.34","-0.42","-1.21"
"6","A","PSV","yes",1,0,2,"0.67","0.59","-0.62"
"7","H","NAC","yes",3,1,2,"2.39","-0.44","-1.06"
"8","A","Spa","yes",1,0,3,"1.65","0.01","-1.05"
"9","H","AZA","yes",0,-2,0,"1.71","-0.03","-1.09"
"10","A","Twe","yes",3,1,3,"1.19","0.28","-0.81"
"11","H","Hee","yes",1,0,1,"1.61","0.03","-0.78"
"12","A","Utr","yes",0,-1,1,"1.19","0.28","-0.50"
"13","H","Exc","yes",0,-1,1,"1.88","-0.14","-0.63"
"14","H","Gro","yes",3,2,2,"1.67","-0.01","-0.64"
"15","A","Sit","yes",3,2,3,"1.62","0.02","-0.62"
"16","H","Fey","yes",3,2,2,"1.35","0.19","-0.44"
"17","A","NEC","yes",1,0,2,"1.24","0.25","-0.19"
"18","A","Tel","yes",3,1,3,"1.90","-0.15","-0.34"
"19","H","GoA","yes",1,0,2,"2.11","-0.27","-0.61"
"20","H","Vol","yes",3,2,2,"2.35","-0.42","-1.03"
"21","A","Exc","yes",1,0,2,"2.00","-0.21","-1.23"
"22","A","AZA","yes",1,0,1,"1.17","0.29","-0.94"
"23","H","Sit","yes",3,3,4,"2.06","-0.24","-1.18"
"24","H","NEC","yes",1,0,1,"1.33","0.20","-0.98"
"25","A","Zwo","yes",1,0,0,"1.38","0.17","-0.82"
"26","A","Gro","yes",0,-2,1,"1.73","-0.04","-0.86"
"27","H","Spa","yes",3,4,4,"1.77","-0.07","-0.93"
"28","A","Fey","yes",1,0,1,"0.94","0.43","-0.50"
"29","H","Twe","yes",0,-1,1,"1.39","0.16","-0.34"
"30","A","Her","yes",3,3,3,"2.15","-0.30","-0.64"
"31","A","NAC","yes",3,2,2,"2.03","-0.23","-0.87"
"32","H","PSV","yes",1,0,2,"0.48","0.71","-0.15"
"33","H","Utr","yes",0,-1,1,"1.76","-0.07","-0.22"
"34","A","Hee","no",NA,NA,NA,"1.29","0.22","0.00"
