"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Hee","yes",1,0,1,"0.44","0.55","0.55"
"2","H","AZA","yes",1,0,2,"1.29","-0.30","0.25"
"3","A","Tel","yes",1,0,2,"0.86","0.14","0.39"
"4","H","Ajx","yes",1,0,1,"1.06","-0.07","0.32"
"5","A","GoA","yes",0,-3,0,"0.64","0.35","0.67"
"6","H","Exc","yes",0,-1,1,"1.47","-0.48","0.19"
"7","H","Zwo","yes",3,1,2,"2.03","-1.05","-0.86"
"8","A","Sit","yes",0,-1,0,"0.64","0.35","-0.51"
"9","A","Utr","yes",0,-2,1,"0.40","0.60","0.09"
"10","H","Her","yes",3,3,3,"2.41","-1.43","-1.34"
"11","A","Fey","yes",0,-2,1,"0.29","0.71","-0.64"
"12","H","NAC","yes",3,1,2,"2.08","-1.11","-1.74"
"13","H","Twe","yes",1,0,1,"0.99","0.00","-1.74"
"14","A","PSV","yes",0,-3,0,"0.20","0.80","-0.94"
"15","H","NEC","yes",0,-1,2,"0.92","0.07","-0.87"
"16","A","Gro","yes",0,-3,0,"0.71","0.28","-0.59"
"17","H","Spa","yes",0,-1,0,"1.35","-0.37","-0.96"
"18","A","AZA","yes",0,-1,0,"0.39","0.61","-0.35"
"19","H","Utr","yes",3,1,2,"1.34","-0.36","-0.70"
"20","A","Ajx","yes",0,-2,0,"0.43","0.57","-0.13"
"21","H","GoA","yes",1,0,1,"1.73","-0.75","-0.88"
"22","A","Zwo","yes",3,1,2,"0.49","0.51","-0.37"
"23","H","PSV","yes",3,1,2,"0.29","0.70","0.33"
"24","A","NAC","yes",0,-1,0,"0.98","0.01","0.33"
"25","H","Gro","yes",3,1,3,"1.25","-0.26","0.08"
"26","A","NEC","yes",0,-3,0,"0.42","0.58","0.65"
"27","H","Sit","yes",0,-1,1,"1.67","-0.68","-0.03"
"28","A","Spa","yes",0,-2,0,"0.65","0.34","0.31"
"29","H","Fey","yes",1,0,0,"0.94","0.05","0.36"
"30","A","Twe","yes",0,-1,1,"0.40","0.60","0.96"
"31","A","Her","yes",3,2,2,"1.12","-0.13","0.83"
"32","H","Hee","yes",0,-2,0,"1.18","-0.20","0.63"
"33","A","Exc","yes",1,0,1,"0.95","0.04","0.67"
"34","H","Tel","no",NA,NA,NA,"1.65","-0.67","0.00"
