"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Her","yes",3,4,4,"2.64","-0.72","-0.72"
"2","A","Spa","yes",0,-1,1,"1.33","0.13","-0.59"
"3","H","Exc","yes",3,3,4,"1.94","-0.27","-0.86"
"4","A","Zwo","yes",3,2,2,"1.08","0.30","-0.56"
"5","H","Gro","yes",0,-1,0,"1.73","-0.13","-0.69"
"6","A","Sit","yes",0,-1,0,"1.31","0.14","-0.55"
"7","H","Hee","yes",1,0,2,"1.67","-0.09","-0.64"
"8","A","Fey","yes",0,-1,2,"0.70","0.55","-0.10"
"9","H","Vol","yes",3,2,3,"2.39","-0.56","-0.65"
"10","A","AZA","yes",0,-3,1,"0.89","0.42","-0.23"
"11","H","NEC","yes",3,1,1,"1.39","0.09","-0.14"
"12","H","Ajx","yes",3,1,2,"1.54","-0.01","-0.15"
"13","A","Tel","yes",1,0,1,"1.60","-0.05","-0.19"
"14","A","GoA","yes",1,0,2,"1.32","0.14","-0.05"
"15","H","Twe","yes",1,0,1,"1.46","0.05","-0.01"
"16","A","NAC","yes",1,0,1,"1.75","-0.14","-0.15"
"17","H","PSV","yes",0,-1,1,"0.51","0.66","0.52"
"18","A","Vol","yes",0,-1,1,"1.34","0.12","0.64"
"19","H","Spa","yes",0,-1,0,"1.84","-0.20","0.44"
"20","A","Hee","yes",1,0,1,"1.00","0.35","0.80"
"21","H","Fey","yes",0,-1,0,"1.41","0.08","0.87"
"22","A","NEC","yes",3,2,3,"0.95","0.38","1.25"
"23","A","Gro","yes",3,1,2,"1.42","0.08","1.33"
"24","H","Zwo","yes",1,0,1,"2.39","-0.56","0.77"
"25","H","AZA","yes",3,2,2,"1.77","-0.16","0.61"
"26","A","Her","yes",1,0,0,"1.88","-0.23","0.39"
"27","A","Twe","yes",3,2,2,"0.91","0.41","0.79"
"28","H","GoA","yes",3,2,2,"2.16","-0.41","0.39"
"29","A","PSV","yes",0,-1,3,"0.48","0.69","1.07"
"30","H","Tel","yes",3,3,4,"2.10","-0.37","0.70"
"31","A","Exc","yes",0,-5,0,"1.71","-0.12","0.59"
"32","H","NAC","yes",3,2,2,"2.42","-0.58","0.00"
"33","A","Ajx","yes",3,1,2,"0.96","0.37","0.38"
"34","H","Sit","no",NA,NA,NA,"2.11","-0.38","-0.00"
