"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","GoA","yes",1,0,2,"1.76","-0.51","-0.51"
"2","A","NAC","yes",0,-1,1,"1.40","-0.20","-0.71"
"3","H","NEC","yes",3,1,3,"0.95","0.18","-0.53"
"4","A","Tel","yes",3,2,3,"1.25","-0.07","-0.60"
"5","A","Fey","yes",0,-2,0,"0.48","0.59","-0.01"
"6","H","Utr","yes",3,1,1,"1.37","-0.18","-0.19"
"7","A","Twe","yes",0,-1,2,"0.64","0.45","0.27"
"8","H","Vol","yes",3,1,1,"2.06","-0.76","-0.50"
"9","A","Exc","yes",0,-1,0,"1.36","-0.17","-0.67"
"10","H","Gro","yes",0,-1,1,"1.28","-0.09","-0.76"
"11","A","PSV","yes",0,-3,2,"0.32","0.72","-0.04"
"12","H","Hee","yes",3,2,2,"1.21","-0.04","-0.08"
"13","A","Spa","yes",1,0,1,"1.00","0.14","0.06"
"14","H","Her","yes",1,0,1,"2.43","-1.08","-1.02"
"15","H","Ajx","yes",0,-2,1,"1.09","0.07","-0.95"
"16","A","Zwo","yes",0,-1,0,"0.78","0.34","-0.62"
"17","H","AZA","yes",3,1,4,"1.32","-0.13","-0.75"
"18","A","GoA","yes",1,0,2,"0.98","0.16","-0.59"
"19","H","PSV","yes",0,-1,1,"0.30","0.74","0.15"
"20","A","Gro","yes",3,1,2,"1.07","0.08","0.23"
"21","A","Her","yes",0,-1,1,"1.55","-0.33","-0.10"
"22","H","Spa","yes",1,0,2,"1.38","-0.19","-0.28"
"23","A","Ajx","yes",0,-3,1,"0.68","0.41","0.13"
"24","H","Exc","yes",3,1,2,"1.50","-0.28","-0.15"
"25","A","NEC","yes",3,1,3,"0.67","0.42","0.27"
"26","H","Tel","yes",0,-3,1,"1.68","-0.44","-0.17"
"27","A","Vol","yes",3,1,2,"1.01","0.14","-0.04"
"28","H","Twe","yes",0,-1,1,"1.01","0.13","0.10"
"29","A","AZA","yes",0,-2,0,"0.62","0.46","0.56"
"30","H","NAC","yes",1,0,1,"2.11","-0.81","-0.25"
"31","A","Hee","yes",0,-1,1,"0.71","0.39","0.14"
"32","H","Fey","yes",0,-1,1,"0.97","0.17","0.31"
"33","H","Zwo","yes",3,1,3,"2.06","-0.76","-0.45"
"34","A","Utr","no",NA,NA,NA,"0.64","0.45","-0.00"
