"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Spa","yes",3,5,6,"2.35","0.04","0.04"
"2","A","Twe","yes",3,2,2,"2.33","0.05","0.09"
"3","H","Gro","yes",3,2,4,"2.27","0.07","0.15"
"4","H","Tel","yes",0,-2,0,"2.51","-0.03","0.13"
"5","A","NEC","yes",3,2,5,"2.37","0.03","0.16"
"6","H","Ajx","yes",1,0,2,"2.13","0.13","0.29"
"7","A","Exc","yes",3,1,2,"2.71","-0.11","0.18"
"8","A","Zwo","yes",3,4,4,"2.45","-0.00","0.17"
"9","H","GoA","yes",3,1,2,"2.55","-0.04","0.13"
"10","A","Fey","yes",3,1,3,"2.14","0.12","0.25"
"11","H","Sit","yes",3,3,5,"2.52","-0.03","0.22"
"12","A","AZA","yes",3,4,5,"2.32","0.05","0.27"
"13","A","NAC","yes",3,1,1,"2.72","-0.11","0.16"
"14","H","Vol","yes",3,3,3,"2.68","-0.10","0.06"
"15","A","Hee","yes",3,2,2,"2.40","0.02","0.08"
"16","H","Her","yes",3,1,4,"2.82","-0.15","-0.07"
"17","A","Utr","yes",3,1,2,"2.33","0.04","-0.03"
"18","H","Exc","yes",3,4,5,"2.41","0.01","-0.01"
"19","A","Sit","yes",3,1,2,"2.57","-0.05","-0.07"
"20","H","NAC","yes",1,0,2,"2.70","-0.10","-0.17"
"21","H","Fey","yes",3,3,3,"2.02","0.17","0.00"
"22","A","Gro","yes",3,1,2,"2.61","-0.07","-0.07"
"23","A","Vol","yes",0,-1,1,"2.58","-0.06","-0.12"
"24","H","Hee","yes",3,2,3,"2.23","0.09","-0.04"
"25","A","Her","yes",3,2,3,"2.76","-0.13","-0.17"
"26","H","AZA","yes",3,1,2,"2.30","0.06","-0.11"
"27","H","NEC","yes",0,-1,2,"2.01","0.18","0.07"
"28","A","Tel","yes",0,-2,1,"2.68","-0.10","-0.02"
"29","H","Utr","yes",3,1,4,"2.34","0.04","0.02"
"30","A","Spa","yes",3,2,2,"2.58","-0.05","-0.04"
"31","H","Zwo","yes",3,5,6,"2.68","-0.10","-0.13"
"32","A","Ajx","yes",1,0,2,"2.37","0.03","-0.10"
"33","A","GoA","yes",3,3,4,"2.57","-0.05","-0.15"
"34","H","Twe","no",NA,NA,NA,"2.07","0.15","0.00"
