"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","PSV","yes",0,-5,1,"0.48","0.64","0.64"
"2","H","Utr","yes",3,1,2,"1.35","-0.03","0.60"
"3","A","GoA","yes",3,3,3,"1.30","0.00","0.61"
"4","H","Fey","yes",0,-4,0,"0.95","0.27","0.88"
"5","A","Exc","yes",3,1,1,"1.70","-0.30","0.58"
"6","H","Twe","yes",0,-4,1,"0.99","0.24","0.82"
"7","A","Her","yes",0,-3,0,"1.87","-0.43","0.39"
"8","H","Ajx","yes",1,0,3,"1.07","0.18","0.57"
"9","A","Gro","yes",3,2,2,"1.40","-0.07","0.50"
"10","H","Tel","yes",3,1,1,"1.66","-0.27","0.23"
"11","H","AZA","yes",0,-1,0,"1.29","0.01","0.24"
"12","A","Zwo","yes",0,-1,0,"1.07","0.19","0.43"
"13","H","Sit","yes",1,0,1,"1.67","-0.28","0.15"
"14","A","NEC","yes",0,-2,1,"0.94","0.28","0.43"
"15","H","NAC","yes",3,1,1,"2.09","-0.60","-0.17"
"16","H","Hee","yes",0,-3,0,"1.19","0.09","-0.08"
"17","A","Vol","yes",3,1,1,"1.33","-0.02","-0.10"
"18","H","Her","yes",3,2,2,"2.41","-0.84","-0.94"
"19","A","Fey","yes",3,1,4,"0.69","0.47","-0.47"
"20","A","Utr","yes",3,1,1,"0.90","0.31","-0.15"
"21","H","Gro","yes",3,2,2,"1.25","0.04","-0.11"
"22","A","Sit","yes",1,0,2,"1.30","0.00","-0.11"
"23","H","NEC","yes",1,0,1,"0.93","0.29","0.18"
"24","A","AZA","yes",0,-2,1,"0.88","0.33","0.51"
"25","A","Hee","yes",0,-1,1,"0.99","0.25","0.75"
"26","H","Zwo","yes",1,0,1,"2.04","-0.56","0.20"
"27","A","Ajx","yes",0,-4,0,"0.95","0.27","0.47"
"28","H","Vol","yes",3,2,2,"2.04","-0.56","-0.09"
"29","A","NAC","yes",1,0,0,"1.74","-0.33","-0.42"
"30","H","PSV","yes",0,-2,0,"0.30","0.77","0.36"
"31","A","Tel","yes",0,-3,1,"1.59","-0.22","0.14"
"32","H","GoA","yes",1,0,2,"1.74","-0.33","-0.19"
"33","A","Twe","yes",0,-4,0,"0.90","0.31","0.13"
"34","H","Exc","no",NA,NA,NA,"1.47","-0.13","0.00"
