"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","NAC","yes",3,2,2,"2.57","-0.37","-0.37"
"2","A","Exc","yes",3,1,2,"2.11","-0.13","-0.50"
"3","A","Spa","yes",3,4,4,"1.78","0.05","-0.46"
"4","H","Hee","yes",3,1,1,"1.94","-0.04","-0.50"
"5","H","Sit","yes",3,2,2,"2.32","-0.24","-0.74"
"6","A","AZA","yes",1,0,3,"1.31","0.30","-0.44"
"7","A","Gro","yes",3,1,1,"1.86","0.01","-0.43"
"8","H","Utr","yes",3,1,3,"2.08","-0.11","-0.54"
"9","A","Her","yes",3,7,7,"2.25","-0.20","-0.74"
"10","H","PSV","yes",0,-1,2,"0.70","0.63","-0.12"
"11","H","Vol","yes",3,2,3,"2.54","-0.36","-0.48"
"12","A","GoA","yes",0,-1,1,"1.76","0.06","-0.42"
"13","H","NEC","yes",0,-2,2,"1.68","0.10","-0.31"
"14","A","Tel","yes",3,1,2,"2.02","-0.08","-0.40"
"15","H","Zwo","yes",3,5,6,"2.54","-0.36","-0.75"
"16","A","Ajx","yes",0,-2,0,"1.39","0.25","-0.50"
"17","H","Twe","yes",1,0,1,"1.74","0.07","-0.43"
"18","A","Hee","yes",1,0,2,"1.43","0.23","-0.20"
"19","H","Spa","yes",0,-1,3,"2.09","-0.12","-0.31"
"20","H","Her","yes",3,2,4,"2.73","-0.46","-0.78"
"21","A","PSV","yes",0,-3,0,"0.78","0.58","-0.19"
"22","A","Utr","yes",3,1,1,"1.33","0.29","0.10"
"23","H","GoA","yes",3,1,1,"2.36","-0.26","-0.17"
"24","H","Tel","yes",3,1,2,"2.31","-0.23","-0.40"
"25","A","Twe","yes",0,-2,0,"1.33","0.29","-0.11"
"26","A","NAC","yes",1,0,3,"2.14","-0.15","-0.26"
"27","H","Exc","yes",3,1,2,"2.17","-0.16","-0.42"
"28","H","Ajx","yes",1,0,1,"1.82","0.03","-0.40"
"29","A","Vol","yes",1,0,0,"1.79","0.04","-0.35"
"30","A","NEC","yes",1,0,1,"1.38","0.26","-0.09"
"31","H","Gro","yes",3,2,3,"2.00","-0.07","-0.16"
"32","A","Sit","yes",3,1,2,"1.76","0.06","-0.10"
"33","H","AZA","yes",1,0,1,"2.03","-0.09","-0.19"
"34","A","Zwo","no",NA,NA,NA,"1.52","0.19","0.00"
