"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Sal","yes",1,0,2,"2.62","-0.58","-0.58"
"2","A","Ver","yes",0,-1,1,"1.51","0.09","-0.49"
"3","H","Mil","yes",0,-1,1,"1.44","0.13","-0.36"
"4","H","Emp","yes",3,7,7,"2.35","-0.42","-0.77"
"5","A","Tor","yes",1,0,1,"1.04","0.37","-0.40"
"6","A","Gen","yes",0,-3,1,"1.19","0.28","-0.12"
"7","H","Fro","yes",3,2,2,"2.56","-0.54","-0.66"
"8","A","Cag","yes",3,3,4,"1.46","0.12","-0.54"
"9","H","Mon","yes",3,1,1,"2.14","-0.29","-0.83"
"10","A","Int","yes",0,-1,0,"0.42","0.75","-0.09"
"11","H","Lec","yes",3,1,2,"2.42","-0.46","-0.55"
"12","A","Laz","yes",1,0,0,"0.98","0.41","-0.14"
"13","H","Udi","yes",3,2,3,"2.07","-0.25","-0.39"
"14","A","Sas","yes",3,1,2,"1.72","-0.04","-0.43"
"15","H","Fir","yes",1,0,1,"1.95","-0.18","-0.61"
"16","A","Bol","yes",0,-2,0,"0.65","0.61","0.00"
"17","H","Nap","yes",3,2,2,"1.83","-0.10","-0.10"
"18","A","Juv","yes",0,-1,0,"0.69","0.58","0.48"
"19","H","Ata","yes",1,0,1,"1.81","-0.09","0.39"
"20","A","Mil","yes",0,-2,1,"0.69","0.58","0.97"
"21","H","Ver","yes",3,1,2,"2.42","-0.46","0.52"
"22","A","Sal","yes",3,1,2,"2.36","-0.42","0.09"
"23","H","Cag","yes",3,4,4,"2.52","-0.52","-0.43"
"24","H","Int","yes",0,-2,2,"0.65","0.61","0.18"
"25","A","Fro","yes",3,3,3,"1.46","0.12","0.30"
"26","H","Tor","yes",3,1,3,"2.17","-0.31","-0.01"
"27","A","Mon","yes",3,3,4,"1.49","0.10","0.09"
"28","A","Fir","yes",1,0,2,"0.94","0.44","0.53"
"29","H","Sas","yes",3,1,1,"2.56","-0.55","-0.02"
"30","A","Lec","yes",1,0,0,"1.51","0.09","0.07"
"31","H","Laz","yes",3,1,1,"1.86","-0.12","-0.05"
"32","H","Bol","yes",0,-2,1,"1.86","-0.12","-0.17"
"33","A","Udi","yes",3,1,2,"2.01","-0.21","-0.38"
"34","A","Nap","yes",1,0,2,"1.43","0.14","-0.24"
"35","H","Juv","yes",1,0,1,"1.66","0.00","-0.24"
"36","A","Ata","yes",0,-1,1,"0.65","0.61","0.37"
"37","H","Gen","yes",3,1,1,"2.22","-0.34","0.03"
"38","A","Emp","yes",0,-1,1,"1.71","-0.03","0.00"
