"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Laz","yes",3,1,2,"0.94","0.06","0.06"
"2","A","Fir","yes",1,0,2,"0.52","0.48","0.54"
"3","H","Sal","yes",3,2,2,"2.04","-1.04","-0.50"
"4","A","Mon","yes",1,0,1,"0.94","0.06","-0.44"
"5","H","Gen","yes",3,1,1,"1.35","-0.35","-0.79"
"6","A","Juv","yes",0,-1,0,"0.37","0.63","-0.16"
"7","H","Nap","yes",0,-4,0,"0.91","0.09","-0.07"
"8","H","Sas","yes",1,0,1,"1.92","-0.92","-0.99"
"9","A","Udi","yes",1,0,1,"1.46","-0.46","-1.44"
"10","H","Tor","yes",0,-1,0,"1.29","-0.29","-1.74"
"11","A","Rom","yes",0,-1,1,"0.37","0.63","-1.11"
"12","H","Mil","yes",1,0,2,"0.61","0.39","-0.72"
"13","A","Ver","yes",1,0,2,"0.95","0.05","-0.67"
"14","H","Bol","yes",1,0,1,"0.94","0.06","-0.60"
"15","A","Emp","yes",1,0,1,"1.13","-0.13","-0.74"
"16","H","Fro","yes",3,1,2,"1.91","-0.91","-1.65"
"17","A","Int","yes",0,-2,0,"0.22","0.78","-0.87"
"18","A","Ata","yes",0,-1,0,"0.34","0.66","-0.21"
"19","H","Cag","yes",1,0,1,"1.85","-0.85","-1.06"
"20","A","Laz","yes",0,-1,0,"0.55","0.45","-0.61"
"21","H","Juv","yes",0,-3,0,"0.76","0.24","-0.37"
"22","A","Gen","yes",0,-1,1,"0.69","0.31","-0.07"
"23","H","Fir","yes",3,1,3,"1.03","-0.03","-0.10"
"24","A","Bol","yes",0,-4,0,"0.34","0.66","0.55"
"25","A","Tor","yes",0,-2,0,"0.59","0.41","0.97"
"26","H","Int","yes",0,-4,0,"0.22","0.78","1.75"
"27","A","Fro","yes",1,0,1,"0.91","0.09","1.84"
"28","H","Ver","yes",0,-1,0,"1.65","-0.65","1.19"
"29","A","Sal","yes",3,1,1,"1.90","-0.90","0.28"
"30","H","Rom","yes",1,0,0,"1.13","-0.13","0.15"
"31","A","Mil","yes",0,-3,0,"0.37","0.63","0.79"
"32","H","Emp","yes",3,1,1,"1.54","-0.54","0.25"
"33","A","Sas","yes",3,3,3,"1.15","-0.15","0.10"
"34","H","Mon","yes",1,0,1,"1.25","-0.25","-0.16"
"35","A","Cag","yes",1,0,1,"0.91","0.09","-0.06"
"36","H","Udi","yes",0,-2,0,"1.16","-0.16","-0.23"
"37","H","Ata","yes",0,-2,0,"0.89","0.11","-0.12"
"38","A","Nap","yes",1,0,0,"0.88","0.12","0.00"
