"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Int","yes",0,-2,0,"0.36","0.70","0.70"
"2","H","Emp","yes",3,2,2,"1.56","-0.31","0.38"
"3","A","Ata","yes",0,-3,0,"0.56","0.52","0.91"
"4","H","Lec","yes",1,0,1,"1.67","-0.41","0.50"
"5","A","Laz","yes",1,0,1,"0.86","0.27","0.77"
"6","H","Bol","yes",1,0,0,"0.95","0.20","0.97"
"7","A","Sas","yes",3,1,1,"1.59","-0.34","0.63"
"8","H","Sal","yes",3,3,3,"2.06","-0.74","-0.11"
"9","A","Rom","yes",0,-1,0,"0.61","0.49","0.38"
"10","H","Udi","yes",1,0,1,"1.18","0.01","0.38"
"11","A","Ver","yes",3,2,3,"1.37","-0.15","0.23"
"12","H","Tor","yes",1,0,1,"1.31","-0.10","0.12"
"13","A","Cag","yes",1,0,1,"1.32","-0.12","0.01"
"14","H","Juv","yes",0,-1,1,"0.78","0.34","0.35"
"15","H","Gen","yes",3,1,1,"1.37","-0.15","0.20"
"16","A","Mil","yes",0,-3,0,"0.60","0.50","0.69"
"17","H","Fir","yes",0,-1,0,"1.05","0.11","0.81"
"18","A","Nap","yes",1,0,0,"1.29","-0.09","0.72"
"19","A","Fro","yes",3,1,3,"1.32","-0.12","0.60"
"20","H","Int","yes",0,-4,1,"0.22","0.81","1.41"
"21","A","Emp","yes",0,-3,0,"1.57","-0.33","1.09"
"22","H","Sas","yes",3,1,1,"1.93","-0.63","0.45"
"23","A","Udi","yes",1,0,0,"1.88","-0.59","-0.14"
"24","H","Ver","yes",1,0,0,"1.67","-0.41","-0.55"
"25","H","Mil","yes",3,2,4,"0.62","0.48","-0.07"
"26","A","Sal","yes",3,2,2,"2.27","-0.91","-0.99"
"27","H","Rom","yes",0,-3,1,"1.14","0.03","-0.95"
"28","A","Gen","yes",3,1,3,"1.06","0.11","-0.85"
"29","H","Cag","yes",3,1,1,"1.86","-0.57","-1.42"
"30","A","Tor","yes",0,-1,0,"0.92","0.23","-1.19"
"31","H","Nap","yes",0,-2,2,"0.92","0.22","-0.97"
"32","A","Bol","yes",1,0,0,"0.56","0.52","-0.45"
"33","H","Ata","yes",0,-1,1,"0.90","0.24","-0.21"
"34","A","Lec","yes",1,0,1,"1.37","-0.15","-0.36"
"35","H","Laz","yes",1,0,2,"0.96","0.19","-0.17"
"36","A","Fir","yes",0,-1,1,"0.82","0.31","0.14"
"37","H","Fro","yes",0,-1,0,"1.93","-0.63","-0.49"
"38","A","Juv","yes",0,-2,0,"0.60","0.49","-0.00"
