"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Ata","yes",0,-2,0,"0.70","0.11","0.11"
"2","A","Nap","yes",0,-2,0,"0.65","0.18","0.29"
"3","H","Ver","yes",3,2,3,"1.41","-0.79","-0.50"
"4","A","Fro","yes",0,-2,2,"0.67","0.16","-0.34"
"5","H","Juv","yes",3,2,4,"0.60","0.25","-0.09"
"6","A","Int","yes",3,1,2,"0.15","0.81","0.71"
"7","H","Mon","yes",0,-1,0,"1.02","-0.30","0.42"
"8","A","Lec","yes",1,0,1,"0.70","0.12","0.53"
"9","H","Laz","yes",0,-2,0,"0.75","0.05","0.59"
"10","H","Bol","yes",1,0,1,"0.74","0.06","0.65"
"11","A","Tor","yes",0,-1,1,"0.42","0.47","1.12"
"12","H","Sal","yes",1,0,2,"1.83","-1.31","-0.19"
"13","A","Emp","yes",3,1,4,"0.86","-0.08","-0.28"
"14","H","Rom","yes",0,-1,1,"0.91","-0.15","-0.43"
"15","A","Cag","yes",0,-1,1,"0.67","0.16","-0.27"
"16","A","Udi","yes",1,0,2,"1.15","-0.45","-0.73"
"17","H","Gen","yes",0,-1,1,"1.12","-0.41","-1.14"
"18","A","Mil","yes",0,-1,0,"0.26","0.68","-0.46"
"19","H","Fir","yes",3,1,1,"0.83","-0.05","-0.51"
"20","A","Juv","yes",0,-3,0,"0.26","0.67","0.16"
"21","A","Mon","yes",0,-1,0,"0.69","0.13","0.29"
"22","A","Bol","yes",0,-2,2,"0.24","0.70","0.99"
"23","H","Tor","yes",1,0,1,"1.06","-0.34","0.64"
"24","A","Ata","yes",0,-3,0,"0.24","0.70","1.34"
"25","H","Emp","yes",0,-1,2,"1.30","-0.65","0.69"
"26","H","Nap","yes",0,-5,1,"0.72","0.09","0.78"
"27","A","Ver","yes",0,-1,0,"0.70","0.12","0.90"
"28","H","Fro","yes",3,1,1,"1.69","-1.14","-0.24"
"29","A","Rom","yes",0,-1,0,"0.26","0.67","0.44"
"30","H","Udi","yes",1,0,1,"0.94","-0.19","0.24"
"31","A","Sal","yes",1,0,2,"1.60","-1.02","-0.78"
"32","H","Mil","yes",1,0,3,"0.47","0.40","-0.37"
"33","H","Lec","yes",0,-3,0,"1.41","-0.79","-1.16"
"34","A","Fir","yes",0,-4,1,"0.36","0.54","-0.62"
"35","H","Int","yes",3,1,1,"0.17","0.79","0.16"
"36","A","Gen","yes",0,-1,1,"0.50","0.37","0.53"
"37","H","Cag","yes",0,-2,0,"1.61","-1.04","-0.51"
"38","A","Laz","yes",1,0,1,"0.39","0.51","0.00"
