"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Mon","yes",3,2,2,"2.47","0.00","0.00"
"2","A","Cag","yes",3,2,2,"2.64","-0.07","-0.06"
"3","H","Fir","yes",3,4,4,"2.33","0.06","-0.01"
"4","H","Mil","yes",3,4,5,"1.92","0.23","0.22"
"5","A","Emp","yes",3,1,1,"2.72","-0.10","0.12"
"6","H","Sas","yes",0,-1,1,"2.74","-0.11","0.01"
"7","A","Sal","yes",3,4,4,"2.88","-0.16","-0.15"
"8","H","Bol","yes",1,0,2,"2.26","0.09","-0.07"
"9","A","Tor","yes",3,3,3,"2.45","0.01","-0.05"
"10","H","Rom","yes",3,1,1,"2.39","0.03","-0.02"
"11","A","Ata","yes",3,1,2,"2.13","0.14","0.12"
"12","H","Fro","yes",3,2,2,"2.73","-0.11","0.01"
"13","A","Juv","yes",1,0,1,"2.17","0.12","0.13"
"14","A","Nap","yes",3,3,3,"2.63","-0.06","0.07"
"15","H","Udi","yes",3,4,4,"2.41","0.02","0.09"
"16","A","Laz","yes",3,2,2,"2.41","0.03","0.12"
"17","H","Lec","yes",3,2,2,"2.64","-0.07","0.05"
"18","A","Gen","yes",1,0,1,"2.53","-0.02","0.03"
"19","H","Ver","yes",3,1,2,"2.64","-0.07","-0.04"
"20","A","Mon","yes",3,4,5,"2.65","-0.07","-0.11"
"21","A","Fir","yes",3,1,1,"2.38","0.04","-0.07"
"22","H","Juv","yes",3,1,1,"2.10","0.15","0.08"
"23","A","Rom","yes",3,2,4,"2.18","0.12","0.20"
"24","H","Sal","yes",3,4,4,"2.77","-0.12","0.07"
"25","A","Lec","yes",3,4,4,"2.66","-0.07","0.00"
"26","H","Ata","yes",3,4,4,"2.22","0.10","0.10"
"27","H","Gen","yes",3,1,2,"2.52","-0.02","0.09"
"28","A","Bol","yes",3,1,1,"2.13","0.14","0.23"
"29","H","Nap","yes",1,0,1,"2.24","0.10","0.32"
"30","H","Emp","yes",3,2,2,"2.60","-0.05","0.27"
"31","A","Udi","yes",3,1,2,"2.80","-0.13","0.14"
"32","H","Cag","yes",1,0,2,"2.71","-0.10","0.04"
"33","A","Mil","yes",3,1,2,"2.17","0.12","0.16"
"34","H","Tor","yes",3,2,2,"2.49","-0.01","0.16"
"35","A","Sas","yes",0,-1,0,"2.73","-0.10","0.06"
"36","A","Fro","yes",3,5,5,"2.64","-0.07","-0.01"
"37","H","Laz","yes",1,0,1,"2.26","0.08","0.07"
"38","A","Ver","yes",1,0,2,"2.66","-0.07","0.00"
