"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Fro","yes",3,2,3,"1.72","-0.23","-0.23"
"2","H","Sas","yes",3,2,2,"1.99","-0.43","-0.66"
"3","H","Laz","yes",0,-1,1,"1.02","0.27","-0.39"
"4","A","Gen","yes",1,0,2,"1.45","-0.04","-0.43"
"5","A","Bol","yes",1,0,0,"0.85","0.39","-0.04"
"6","H","Udi","yes",3,3,4,"1.24","0.11","0.07"
"7","A","Lec","yes",3,4,4,"1.76","-0.26","-0.19"
"8","H","Fir","yes",0,-2,1,"1.11","0.20","0.01"
"9","A","Ver","yes",3,2,3,"1.76","-0.26","-0.26"
"10","H","Mil","yes",1,0,2,"0.67","0.52","0.27"
"11","A","Sal","yes",3,2,2,"2.51","-0.80","-0.53"
"12","H","Emp","yes",0,-1,0,"1.62","-0.16","-0.69"
"13","A","Ata","yes",3,1,2,"0.85","0.39","-0.30"
"14","H","Int","yes",0,-3,0,"0.24","0.83","0.52"
"15","A","Juv","yes",0,-1,0,"0.90","0.35","0.88"
"16","H","Cag","yes",3,1,2,"1.92","-0.38","0.50"
"17","A","Rom","yes",0,-2,0,"0.91","0.35","0.85"
"18","H","Mon","yes",1,0,0,"1.33","0.04","0.89"
"19","A","Tor","yes",0,-3,0,"1.29","0.07","0.97"
"20","H","Sal","yes",3,1,2,"2.11","-0.51","0.45"
"21","A","Laz","yes",1,0,0,"1.23","0.12","0.57"
"22","H","Ver","yes",3,1,2,"1.73","-0.24","0.33"
"23","A","Mil","yes",0,-1,0,"0.90","0.36","0.69"
"24","H","Gen","yes",1,0,1,"1.43","-0.03","0.66"
"25","A","Cag","yes",1,0,1,"1.72","-0.23","0.43"
"26","A","Sas","yes",3,5,6,"1.97","-0.41","0.02"
"27","H","Juv","yes",3,1,2,"0.83","0.41","0.42"
"28","H","Tor","yes",1,0,1,"1.37","0.01","0.44"
"29","A","Int","yes",1,0,1,"0.56","0.60","1.03"
"30","H","Ata","yes",0,-3,0,"0.96","0.31","1.34"
"31","A","Mon","yes",3,2,4,"1.75","-0.25","1.09"
"32","H","Fro","yes",1,0,2,"1.99","-0.42","0.66"
"33","A","Emp","yes",0,-1,0,"1.95","-0.40","0.27"
"34","H","Rom","yes",1,0,2,"1.21","0.13","0.40"
"35","A","Udi","yes",1,0,1,"2.22","-0.59","-0.19"
"36","H","Bol","yes",0,-2,0,"1.01","0.28","0.09"
"37","A","Fir","yes",1,0,2,"1.18","0.16","0.24"
"38","H","Lec","yes",1,0,0,"1.73","-0.24","-0.00"
