"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Sas","yes",3,2,2,"1.98","-0.09","-0.09"
"2","A","Fro","yes",0,-1,1,"1.74","0.04","-0.05"
"3","H","Mon","yes",3,3,3,"2.20","-0.21","-0.26"
"4","A","Fir","yes",0,-1,2,"1.20","0.34","0.08"
"5","H","Cag","yes",3,2,2,"2.56","-0.41","-0.33"
"6","A","Ver","yes",3,1,1,"1.78","0.02","-0.31"
"7","H","Juv","yes",1,0,0,"1.73","0.05","-0.26"
"8","A","Laz","yes",0,-1,2,"1.25","0.31","0.05"
"9","H","Gen","yes",3,2,2,"2.27","-0.25","-0.20"
"10","A","Emp","yes",3,3,3,"1.97","-0.08","-0.29"
"11","H","Int","yes",0,-1,1,"0.70","0.62","0.33"
"12","A","Udi","yes",1,0,1,"2.23","-0.23","0.10"
"13","H","Nap","yes",0,-1,1,"1.89","-0.04","0.06"
"14","A","Tor","yes",0,-3,0,"1.31","0.28","0.33"
"15","H","Mil","yes",3,1,3,"1.51","0.17","0.50"
"16","H","Sal","yes",3,3,4,"2.65","-0.46","0.04"
"17","A","Bol","yes",0,-1,0,"0.87","0.52","0.56"
"18","H","Lec","yes",3,1,1,"2.46","-0.35","0.21"
"19","A","Rom","yes",1,0,1,"0.93","0.49","0.70"
"20","H","Fro","yes",3,5,5,"2.59","-0.43","0.27"
"21","H","Udi","yes",3,2,2,"2.13","-0.17","0.10"
"22","H","Laz","yes",3,2,3,"1.93","-0.06","0.04"
"23","A","Gen","yes",3,3,4,"1.47","0.19","0.23"
"24","H","Sas","yes",3,3,3,"2.59","-0.43","-0.20"
"25","A","Mil","yes",1,0,1,"0.92","0.50","0.30"
"26","A","Int","yes",0,-4,0,"0.58","0.68","0.98"
"27","H","Bol","yes",0,-1,1,"1.92","-0.06","0.92"
"28","A","Juv","yes",1,0,2,"0.92","0.49","1.41"
"29","A","Nap","yes",3,3,3,"1.71","0.06","1.47"
"30","A","Cag","yes",0,-1,1,"1.74","0.04","1.51"
"31","H","Ver","yes",1,0,2,"2.46","-0.35","1.16"
"32","A","Mon","yes",3,1,2,"1.77","0.02","1.18"
"33","H","Emp","yes",3,2,2,"2.39","-0.32","0.87"
"34","A","Sal","yes",3,1,2,"2.52","-0.39","0.48"
"35","H","Rom","yes",3,1,2,"2.10","-0.16","0.32"
"36","A","Lec","yes",3,2,2,"1.78","0.02","0.34"
"37","H","Tor","yes",3,3,3,"2.23","-0.23","0.11"
"38","H","Fir","yes",0,-1,2,"2.02","-0.11","0.00"
