"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Rom","yes",1,0,2,"0.22","0.52","0.52"
"2","H","Udi","yes",1,0,1,"0.38","0.14","0.66"
"3","A","Lec","yes",0,-2,0,"0.59","-0.33","0.33"
"4","H","Tor","yes",0,-3,0,"0.45","0.00","0.33"
"5","H","Fro","yes",1,0,1,"0.87","-0.95","-0.62"
"6","A","Emp","yes",0,-1,0,"0.73","-0.64","-1.26"
"7","H","Int","yes",0,-4,0,"0.06","0.86","-0.40"
"8","A","Mon","yes",0,-3,0,"0.58","-0.31","-0.71"
"9","H","Cag","yes",1,0,2,"0.81","-0.82","-1.52"
"10","A","Gen","yes",0,-1,0,"0.42","0.07","-1.46"
"11","H","Nap","yes",0,-2,0,"0.28","0.38","-1.08"
"12","A","Sas","yes",1,0,2,"0.75","-0.67","-1.75"
"13","H","Laz","yes",3,1,2,"0.29","0.35","-1.40"
"14","A","Fir","yes",0,-3,0,"0.30","0.32","-1.08"
"15","H","Bol","yes",0,-1,1,"0.29","0.36","-0.72"
"16","A","Ata","yes",0,-3,1,"0.20","0.55","-0.17"
"17","H","Mil","yes",1,0,2,"0.18","0.61","0.44"
"18","A","Ver","yes",3,1,1,"0.59","-0.33","0.11"
"19","H","Juv","yes",0,-1,1,"0.23","0.50","0.61"
"20","A","Nap","yes",0,-1,1,"0.55","-0.22","0.38"
"21","H","Gen","yes",0,-1,1,"0.48","-0.07","0.32"
"22","H","Rom","yes",0,-1,1,"0.37","0.18","0.49"
"23","A","Tor","yes",1,0,0,"0.35","0.22","0.72"
"24","H","Emp","yes",0,-2,1,"0.59","-0.32","0.40"
"25","A","Int","yes",0,-4,0,"0.13","0.72","1.12"
"26","H","Mon","yes",0,-2,0,"0.43","0.05","1.17"
"27","A","Udi","yes",1,0,1,"1.00","-1.24","-0.08"
"28","A","Cag","yes",0,-2,2,"0.56","-0.26","-0.34"
"29","H","Lec","yes",0,-1,0,"0.66","-0.48","-0.82"
"30","A","Bol","yes",0,-3,0,"0.20","0.55","-0.27"
"31","H","Sas","yes",1,0,2,"0.88","-0.97","-1.23"
"32","A","Laz","yes",0,-3,1,"0.32","0.28","-0.96"
"33","H","Fir","yes",0,-2,0,"0.33","0.27","-0.69"
"34","A","Fro","yes",0,-3,0,"0.56","-0.26","-0.95"
"35","H","Ata","yes",0,-1,1,"0.27","0.39","-0.56"
"36","A","Juv","yes",1,0,1,"0.21","0.52","-0.04"
"37","H","Ver","yes",0,-1,1,"0.66","-0.48","-0.52"
"38","A","Mil","yes",1,0,3,"0.21","0.52","-0.00"
