"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Fir","yes",0,-3,1,"1.37","-0.06","-0.06"
"2","A","Laz","yes",3,1,1,"0.78","0.40","0.34"
"3","A","Tor","yes",0,-1,0,"0.83","0.36","0.70"
"4","H","Nap","yes",1,0,2,"1.23","0.05","0.75"
"5","A","Lec","yes",0,-1,0,"1.26","0.02","0.77"
"6","H","Rom","yes",3,3,4,"1.47","-0.14","0.63"
"7","A","Udi","yes",1,0,2,"1.78","-0.38","0.25"
"8","H","Mil","yes",0,-1,0,"0.87","0.33","0.58"
"9","A","Ata","yes",0,-2,0,"0.50","0.61","1.19"
"10","H","Sal","yes",3,1,1,"2.30","-0.79","0.40"
"11","A","Cag","yes",0,-1,1,"1.21","0.06","0.46"
"12","H","Ver","yes",3,1,1,"1.97","-0.53","-0.07"
"13","A","Fro","yes",0,-1,1,"1.22","0.06","-0.01"
"14","H","Emp","yes",1,0,1,"1.87","-0.45","-0.47"
"15","A","Mon","yes",0,-1,0,"1.25","0.03","-0.43"
"16","H","Juv","yes",1,0,1,"1.06","0.18","-0.25"
"17","A","Sas","yes",3,1,2,"1.48","-0.15","-0.40"
"18","H","Int","yes",1,0,1,"0.33","0.75","0.35"
"19","A","Bol","yes",1,0,1,"0.50","0.61","0.96"
"20","H","Tor","yes",1,0,0,"1.63","-0.27","0.69"
"21","A","Sal","yes",3,1,2,"2.19","-0.69","-0.01"
"22","H","Lec","yes",3,1,2,"1.97","-0.53","-0.54"
"23","A","Emp","yes",1,0,0,"1.46","-0.13","-0.67"
"24","H","Ata","yes",0,-3,1,"1.21","0.06","-0.61"
"25","A","Nap","yes",1,0,1,"1.19","0.08","-0.53"
"26","H","Udi","yes",3,2,2,"1.50","-0.17","-0.69"
"27","A","Int","yes",0,-1,1,"0.32","0.75","0.06"
"28","H","Mon","yes",0,-1,2,"1.59","-0.24","-0.18"
"29","A","Juv","yes",1,0,0,"0.53","0.59","0.41"
"30","H","Fro","yes",1,0,1,"2.20","-0.71","-0.30"
"31","A","Ver","yes",3,1,2,"1.26","0.02","-0.27"
"32","A","Fir","yes",1,0,1,"0.74","0.43","0.16"
"33","H","Laz","yes",0,-1,0,"1.26","0.02","0.18"
"34","H","Cag","yes",3,3,3,"2.14","-0.66","-0.48"
"35","A","Mil","yes",1,0,3,"0.53","0.59","0.10"
"36","H","Sas","yes",3,1,2,"2.20","-0.71","-0.61"
"37","A","Rom","yes",0,-1,0,"0.54","0.58","-0.03"
"38","H","Bol","yes",3,2,2,"1.26","0.03","0.00"
