"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Lec","yes",0,-1,1,"1.72","-0.07","-0.07"
"2","H","Gen","yes",0,-1,0,"1.92","-0.19","-0.27"
"3","A","Nap","yes",3,1,2,"1.65","-0.03","-0.29"
"4","A","Juv","yes",0,-2,1,"0.87","0.46","0.17"
"5","H","Mon","yes",1,0,1,"1.83","-0.14","0.03"
"6","H","Tor","yes",3,2,2,"1.86","-0.16","-0.13"
"7","A","Mil","yes",0,-2,0,"0.86","0.46","0.33"
"8","H","Ata","yes",3,1,3,"1.44","0.10","0.43"
"9","A","Sas","yes",3,2,2,"1.93","-0.20","0.23"
"10","H","Fir","yes",3,1,1,"1.61","-0.00","0.23"
"11","A","Bol","yes",0,-1,0,"0.82","0.49","0.72"
"12","H","Rom","yes",1,0,0,"1.71","-0.06","0.66"
"13","A","Sal","yes",0,-1,1,"2.49","-0.55","0.11"
"14","H","Cag","yes",3,1,1,"2.31","-0.44","-0.33"
"15","A","Ver","yes",1,0,1,"1.72","-0.07","-0.40"
"16","H","Int","yes",0,-2,0,"0.43","0.73","0.33"
"17","A","Emp","yes",3,2,2,"1.91","-0.19","0.14"
"18","H","Fro","yes",3,2,3,"2.36","-0.47","-0.33"
"19","A","Udi","yes",3,1,2,"2.18","-0.36","-0.70"
"20","H","Lec","yes",3,1,1,"2.17","-0.35","-1.05"
"21","H","Nap","yes",1,0,0,"1.46","0.09","-0.96"
"22","A","Ata","yes",0,-2,1,"0.82","0.49","-0.47"
"23","A","Cag","yes",3,2,3,"1.68","-0.04","-0.51"
"24","H","Bol","yes",0,-1,1,"1.50","0.07","-0.44"
"25","A","Tor","yes",3,2,2,"1.25","0.22","-0.22"
"26","A","Fir","yes",0,-1,1,"1.14","0.29","0.07"
"27","H","Mil","yes",0,-1,0,"1.08","0.33","0.40"
"28","H","Udi","yes",0,-1,1,"1.74","-0.08","0.32"
"29","A","Fro","yes",3,1,3,"1.68","-0.05","0.27"
"30","H","Juv","yes",3,1,1,"1.29","0.20","0.47"
"31","A","Rom","yes",0,-1,0,"0.87","0.46","0.93"
"32","H","Sal","yes",3,3,4,"2.45","-0.53","0.40"
"33","A","Gen","yes",3,1,1,"1.41","0.12","0.52"
"34","H","Ver","yes",3,1,1,"2.17","-0.35","0.17"
"35","A","Mon","yes",1,0,2,"1.71","-0.06","0.11"
"36","H","Emp","yes",3,2,2,"2.08","-0.30","-0.19"
"37","A","Int","yes",1,0,1,"0.54","0.66","0.47"
"38","H","Sas","yes",1,0,1,"2.37","-0.47","0.00"
