"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Udi","yes",3,3,3,"2.35","-0.26","-0.26"
"2","H","Bol","yes",1,0,1,"1.86","0.00","-0.25"
"3","A","Emp","yes",3,2,2,"2.11","-0.13","-0.38"
"4","H","Laz","yes",3,2,3,"1.87","-0.00","-0.38"
"5","A","Sas","yes",0,-2,2,"2.12","-0.14","-0.52"
"6","H","Lec","yes",3,1,1,"2.42","-0.30","-0.81"
"7","A","Ata","yes",1,0,0,"1.01","0.46","-0.36"
"8","H","Tor","yes",3,2,2,"2.18","-0.17","-0.52"
"9","A","Mil","yes",3,1,1,"1.07","0.43","-0.09"
"10","H","Ver","yes",3,1,1,"2.42","-0.30","-0.39"
"11","A","Fir","yes",3,1,1,"1.36","0.27","-0.12"
"12","H","Cag","yes",3,1,2,"2.53","-0.35","-0.47"
"13","H","Int","yes",1,0,1,"0.65","0.65","0.18"
"14","A","Mon","yes",3,1,2,"1.93","-0.03","0.15"
"15","H","Nap","yes",3,1,1,"1.83","0.02","0.17"
"16","A","Gen","yes",1,0,1,"1.64","0.12","0.29"
"17","A","Fro","yes",3,1,2,"1.90","-0.02","0.27"
"18","H","Rom","yes",3,1,1,"2.05","-0.10","0.18"
"19","A","Sal","yes",3,1,2,"2.60","-0.39","-0.21"
"20","H","Sas","yes",3,3,3,"2.57","-0.37","-0.58"
"21","A","Lec","yes",3,3,3,"1.94","-0.04","-0.62"
"22","H","Emp","yes",1,0,1,"2.35","-0.26","-0.88"
"23","A","Int","yes",0,-1,0,"0.69","0.63","-0.25"
"24","H","Udi","yes",0,-1,0,"2.08","-0.11","-0.36"
"25","A","Ver","yes",1,0,2,"1.94","-0.04","-0.40"
"26","H","Fro","yes",3,1,3,"2.56","-0.37","-0.77"
"27","A","Nap","yes",0,-1,1,"1.87","-0.00","-0.77"
"28","H","Ata","yes",1,0,2,"1.81","0.03","-0.74"
"29","H","Gen","yes",1,0,0,"2.22","-0.19","-0.93"
"30","A","Laz","yes",0,-1,0,"1.42","0.24","-0.69"
"31","H","Fir","yes",3,1,1,"1.96","-0.05","-0.74"
"32","A","Tor","yes",1,0,0,"1.48","0.21","-0.53"
"33","A","Cag","yes",1,0,2,"1.90","-0.01","-0.55"
"34","H","Mil","yes",1,0,0,"1.45","0.23","-0.32"
"35","A","Rom","yes",1,0,1,"1.08","0.42","0.10"
"36","H","Sal","yes",1,0,1,"2.63","-0.41","-0.31"
"37","A","Bol","yes",1,0,3,"1.01","0.46","0.15"
"38","H","Mon","yes",3,2,2,"2.15","-0.15","-0.00"
