"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Juv","yes",0,-3,0,"0.41","0.58","0.58"
"2","A","Sal","yes",1,0,1,"2.33","-1.40","-0.82"
"3","H","Fro","yes",1,0,0,"1.34","-0.38","-1.20"
"4","A","Cag","yes",1,0,0,"1.42","-0.46","-1.66"
"5","H","Fir","yes",0,-2,0,"0.58","0.40","-1.25"
"6","A","Nap","yes",0,-3,1,"1.39","-0.43","-1.68"
"7","H","Gen","yes",1,0,2,"0.82","0.16","-1.52"
"8","A","Emp","yes",1,0,0,"1.67","-0.72","-2.24"
"9","H","Lec","yes",1,0,1,"1.08","-0.11","-2.35"
"10","A","Mon","yes",1,0,1,"1.45","-0.49","-2.84"
"11","A","Mil","yes",3,1,1,"0.66","0.32","-2.52"
"12","H","Ata","yes",1,0,1,"0.49","0.50","-2.02"
"13","A","Rom","yes",0,-2,1,"0.67","0.31","-1.71"
"14","H","Ver","yes",1,0,3,"1.08","-0.11","-1.82"
"15","A","Int","yes",0,-4,0,"0.40","0.58","-1.24"
"16","H","Sas","yes",1,0,2,"1.35","-0.39","-1.63"
"17","A","Tor","yes",1,0,1,"1.01","-0.03","-1.66"
"18","H","Bol","yes",3,3,3,"0.52","0.47","-1.19"
"19","H","Laz","yes",0,-1,1,"0.52","0.47","-0.72"
"20","A","Fir","yes",1,0,2,"0.90","0.07","-0.65"
"21","H","Mil","yes",0,-1,2,"0.32","0.67","0.02"
"22","A","Ata","yes",0,-2,0,"0.63","0.36","0.38"
"23","H","Mon","yes",1,0,0,"0.74","0.24","0.62"
"24","A","Juv","yes",3,1,1,"0.67","0.31","0.93"
"25","H","Cag","yes",1,0,1,"1.27","-0.31","0.63"
"26","A","Gen","yes",0,-2,0,"1.15","-0.19","0.44"
"27","H","Sal","yes",1,0,1,"1.49","-0.53","-0.09"
"28","A","Laz","yes",3,1,2,"0.95","0.03","-0.06"
"29","H","Tor","yes",0,-2,0,"0.77","0.21","0.15"
"30","A","Sas","yes",1,0,1,"1.69","-0.73","-0.58"
"31","H","Int","yes",0,-1,1,"0.11","0.88","0.30"
"32","A","Ver","yes",0,-1,0,"1.47","-0.51","-0.21"
"33","H","Rom","yes",0,-1,1,"0.65","0.33","0.13"
"34","A","Bol","yes",1,0,1,"0.63","0.36","0.48"
"35","H","Nap","yes",1,0,1,"0.50","0.49","0.97"
"36","A","Lec","yes",3,2,2,"1.47","-0.51","0.46"
"37","H","Emp","yes",1,0,1,"0.98","-0.00","0.46"
"38","A","Fro","yes",3,1,1,"1.42","-0.46","0.00"
