"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Cag","yes",1,0,0,"2.27","-0.63","-0.63"
"2","A","Mil","yes",0,-3,1,"0.57","0.59","-0.03"
"3","H","Gen","yes",3,1,1,"1.86","-0.33","-0.37"
"4","A","Sal","yes",3,3,3,"2.23","-0.60","-0.97"
"5","H","Rom","yes",1,0,1,"1.64","-0.18","-1.14"
"6","A","Laz","yes",0,-2,0,"0.83","0.41","-0.73"
"7","H","Ver","yes",1,0,0,"2.12","-0.52","-1.25"
"8","A","Juv","yes",0,-2,0,"0.57","0.59","-0.66"
"9","H","Int","yes",0,-3,0,"0.40","0.71","0.05"
"10","A","Lec","yes",3,1,1,"1.32","0.05","0.10"
"11","H","Sas","yes",3,1,2,"2.32","-0.67","-0.56"
"12","A","Mon","yes",1,0,1,"1.31","0.06","-0.50"
"13","A","Bol","yes",0,-2,0,"0.54","0.61","0.11"
"14","H","Ata","yes",3,3,3,"1.38","0.01","0.12"
"15","A","Fro","yes",1,0,0,"1.28","0.08","0.21"
"16","H","Emp","yes",3,1,1,"2.02","-0.45","-0.24"
"17","H","Udi","yes",1,0,1,"1.67","-0.20","-0.44"
"18","A","Fir","yes",0,-1,0,"0.79","0.44","-0.01"
"19","H","Nap","yes",3,3,3,"1.40","-0.00","-0.01"
"20","A","Gen","yes",1,0,0,"1.02","0.27","0.26"
"21","A","Cag","yes",3,1,2,"1.28","0.08","0.35"
"22","H","Sal","yes",1,0,0,"2.41","-0.73","-0.38"
"23","A","Sas","yes",1,0,1,"1.54","-0.11","-0.49"
"24","H","Lec","yes",3,2,2,"2.12","-0.52","-1.01"
"25","H","Laz","yes",0,-2,0,"1.44","-0.03","-1.04"
"26","A","Rom","yes",0,-1,2,"0.58","0.59","-0.45"
"27","H","Fir","yes",1,0,0,"1.54","-0.10","-0.55"
"28","A","Nap","yes",1,0,1,"1.25","0.10","-0.45"
"29","A","Udi","yes",3,2,2,"1.84","-0.32","-0.77"
"30","H","Mon","yes",3,1,1,"1.76","-0.26","-1.04"
"31","A","Emp","yes",0,-1,2,"1.53","-0.09","-1.13"
"32","H","Juv","yes",1,0,0,"1.22","0.12","-1.01"
"33","H","Fro","yes",1,0,0,"2.32","-0.66","-1.67"
"34","A","Int","yes",0,-2,0,"0.34","0.75","-0.91"
"35","H","Bol","yes",1,0,0,"1.43","-0.02","-0.94"
"36","A","Ver","yes",3,1,2,"1.32","0.05","-0.89"
"37","H","Mil","yes",3,2,3,"1.02","0.27","-0.62"
"38","A","Ata","yes",0,-3,0,"0.54","0.62","0.00"
