"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Est","yes",0,-2,0,"1.22","0.06","0.06"
"2","H","Bra","yes",0,-3,0,"0.57","0.56","0.62"
"3","A","Gil","yes",1,0,0,"1.16","0.10","0.72"
"4","H","SCl","yes",3,1,1,"2.53","-0.96","-0.23"
"5","A","Pse","yes",0,-1,0,"1.35","-0.04","-0.27"
"6","H","Ben","yes",0,-1,0,"0.37","0.71","0.44"
"7","A","Cas","yes",0,-1,0,"1.21","0.06","0.50"
"8","H","Boa","yes",3,4,4,"1.98","-0.53","-0.03"
"9","A","Aro","yes",0,-3,1,"0.69","0.47","0.43"
"10","H","Pac","yes",3,1,2,"2.13","-0.65","-0.22"
"11","A","Gui","yes",0,-1,2,"0.64","0.50","0.29"
"12","A","Mar","yes",1,0,0,"1.36","-0.05","0.24"
"13","H","Spo","yes",0,-1,1,"0.79","0.39","0.63"
"14","A","Cha","yes",3,2,2,"1.21","0.07","0.70"
"15","H","Viz","yes",3,1,2,"1.56","-0.20","0.50"
"16","A","Pto","yes",0,-3,1,"0.17","0.87","1.37"
"17","H","Rio","yes",1,0,0,"2.05","-0.58","0.78"
"18","H","Est","yes",3,1,1,"2.11","-0.63","0.15"
"19","A","Bra","yes",0,-3,1,"0.29","0.78","0.93"
"20","H","Gil","yes",0,-1,0,"2.05","-0.58","0.34"
"21","A","SCl","yes",3,2,3,"1.63","-0.26","0.09"
"22","H","Pse","yes",3,1,1,"2.05","-0.59","-0.50"
"23","A","Ben","yes",0,-2,0,"0.14","0.89","0.39"
"24","H","Cas","yes",3,1,1,"1.74","-0.35","0.04"
"25","A","Boa","yes",3,1,2,"0.80","0.38","0.42"
"26","H","Aro","yes",0,-1,0,"1.48","-0.14","0.28"
"27","A","Pac","yes",3,2,3,"2.01","-0.55","-0.27"
"28","H","Gui","yes",3,1,2,"1.60","-0.24","-0.51"
"29","H","Mar","yes",3,1,3,"2.53","-0.95","-1.47"
"30","A","Spo","yes",0,-1,1,"0.29","0.77","-0.69"
"31","H","Cha","yes",0,-1,1,"1.42","-0.10","-0.79"
"32","A","Viz","yes",1,0,0,"1.46","-0.13","-0.92"
"33","H","Pto","yes",0,-2,2,"0.42","0.68","-0.25"
"34","A","Rio","yes",1,0,2,"0.98","0.25","0.00"
