"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Viz","yes",0,-1,0,"1.48","-0.26","-0.26"
"2","A","Spo","yes",0,-3,0,"0.23","0.81","0.55"
"3","A","Est","yes",1,0,2,"1.01","0.14","0.69"
"4","H","Pto","yes",3,2,3,"0.38","0.67","1.36"
"5","A","Cha","yes",1,0,1,"0.99","0.15","1.52"
"6","H","Bra","yes",0,-1,2,"0.52","0.56","2.07"
"7","A","Gil","yes",1,0,2,"0.95","0.19","2.26"
"8","H","SCl","yes",3,1,1,"2.49","-1.12","1.14"
"9","A","Ben","yes",0,-2,2,"0.11","0.91","2.05"
"10","H","Pse","yes",3,1,1,"1.99","-0.69","1.36"
"11","A","Cas","yes",0,-1,0,"1.00","0.15","1.51"
"12","H","Boa","yes",3,1,1,"1.92","-0.63","0.88"
"13","A","Aro","yes",3,1,1,"0.54","0.54","1.41"
"14","H","Mar","yes",1,0,1,"2.49","-1.12","0.30"
"15","A","Gui","yes",1,0,0,"0.50","0.57","0.87"
"16","H","Pac","yes",0,-1,0,"2.08","-0.76","0.10"
"17","A","Fam","yes",1,0,0,"0.73","0.38","0.48"
"18","A","Viz","yes",0,-2,1,"1.24","-0.05","0.43"
"19","H","Spo","yes",0,-1,0,"0.73","0.38","0.81"
"20","H","Est","yes",3,2,2,"2.05","-0.74","0.06"
"21","A","Pto","yes",0,-1,0,"0.13","0.89","0.95"
"22","H","Cha","yes",3,1,1,"1.35","-0.15","0.81"
"23","A","Bra","yes",0,-2,0,"0.22","0.81","1.62"
"24","H","Gil","yes",3,1,2,"1.99","-0.69","0.93"
"25","A","SCl","yes",3,2,2,"1.40","-0.19","0.73"
"26","H","Ben","yes",0,-1,0,"0.34","0.71","1.44"
"27","A","Pse","yes",1,0,2,"1.13","0.04","1.48"
"28","H","Cas","yes",1,0,1,"1.67","-0.42","1.06"
"29","A","Boa","yes",0,-1,2,"0.64","0.46","1.52"
"30","H","Aro","yes",3,1,1,"1.40","-0.19","1.33"
"31","A","Mar","yes",1,0,2,"1.14","0.03","1.36"
"32","H","Gui","yes",0,-1,0,"1.53","-0.30","1.06"
"33","A","Pac","yes",0,-2,1,"1.81","-0.54","0.52"
"34","H","Fam","yes",1,0,2,"1.79","-0.52","-0.00"
