"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Mar","yes",3,4,5,"2.91","-0.16","-0.16"
"2","A","Viz","yes",3,1,1,"2.71","-0.08","-0.25"
"3","H","Spo","yes",3,3,3,"2.24","0.10","-0.14"
"4","A","Rio","yes",0,-2,1,"2.51","-0.00","-0.15"
"5","A","Gil","yes",3,2,2,"2.60","-0.04","-0.19"
"6","H","Cha","yes",3,3,3,"2.62","-0.05","-0.24"
"7","A","Est","yes",1,0,1,"2.62","-0.05","-0.29"
"8","H","Bra","yes",3,3,4,"1.99","0.21","-0.08"
"9","A","Pse","yes",3,2,2,"2.67","-0.07","-0.15"
"10","H","Ben","yes",0,-1,0,"1.63","0.35","0.20"
"11","A","SCl","yes",1,0,1,"2.75","-0.10","0.10"
"12","H","Pac","yes",3,4,4,"2.83","-0.13","-0.03"
"13","A","Boa","yes",3,3,4,"2.40","0.04","0.01"
"14","H","Aro","yes",3,4,5,"2.64","-0.06","-0.05"
"15","A","Cas","yes",1,0,0,"2.62","-0.05","-0.10"
"16","H","Fam","yes",3,3,4,"2.76","-0.11","-0.20"
"17","A","Gui","yes",3,1,1,"2.25","0.10","-0.10"
"18","A","Mar","yes",3,2,2,"2.67","-0.07","-0.17"
"19","H","Viz","yes",3,2,2,"2.67","-0.07","-0.24"
"20","A","Spo","yes",3,1,2,"1.64","0.35","0.10"
"21","H","Rio","yes",3,1,1,"2.81","-0.12","-0.02"
"22","H","Gil","yes",0,-1,1,"2.81","-0.12","-0.15"
"23","A","Cha","yes",3,2,3,"2.62","-0.05","-0.19"
"24","H","Est","yes",3,1,3,"2.82","-0.13","-0.32"
"25","A","Bra","yes",1,0,0,"1.63","0.35","0.03"
"26","H","Pse","yes",3,1,1,"2.81","-0.12","-0.10"
"27","A","Ben","yes",3,1,2,"1.02","0.59","0.49"
"28","H","SCl","yes",3,1,2,"2.91","-0.16","0.33"
"29","A","Pac","yes",3,2,2,"2.84","-0.13","0.19"
"30","H","Boa","yes",3,1,1,"2.79","-0.12","0.08"
"31","A","Aro","yes",3,1,1,"2.30","0.08","0.16"
"32","H","Cas","yes",3,1,2,"2.73","-0.09","0.06"
"33","A","Fam","yes",3,2,4,"2.47","0.01","0.08"
"34","H","Gui","yes",3,3,3,"2.69","-0.08","0.00"
