"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Aro","yes",3,4,4,"2.70","-0.05","-0.05"
"2","A","Cas","yes",3,1,1,"2.66","-0.04","-0.09"
"3","A","Boa","yes",3,3,3,"2.46","0.04","-0.05"
"4","H","Pac","yes",3,1,3,"2.85","-0.12","-0.17"
"5","H","Viz","yes",3,1,2,"2.72","-0.06","-0.23"
"6","A","Fam","yes",3,1,1,"2.53","0.01","-0.22"
"7","H","Mar","yes",3,5,5,"2.92","-0.14","-0.36"
"8","A","Gui","yes",1,0,0,"2.32","0.09","-0.27"
"9","H","Rio","yes",3,2,4,"2.84","-0.11","-0.38"
"10","A","Pto","yes",3,1,1,"1.26","0.51","0.13"
"11","H","Cha","yes",3,5,5,"2.68","-0.05","0.08"
"12","A","Est","yes",3,4,5,"2.66","-0.04","0.04"
"13","H","Gil","yes",3,2,3,"2.84","-0.11","-0.07"
"14","A","Bra","yes",0,-3,0,"1.73","0.32","0.25"
"15","H","Pse","yes",3,1,1,"2.84","-0.11","0.14"
"16","H","Spo","yes",1,0,2,"2.35","0.08","0.23"
"17","A","SCl","yes",3,3,3,"2.78","-0.09","0.14"
"18","A","Pac","yes",3,2,2,"2.85","-0.12","0.03"
"19","A","Aro","yes",3,3,3,"2.37","0.07","0.10"
"20","H","Cas","yes",3,3,3,"2.77","-0.08","0.02"
"21","H","Boa","yes",3,2,3,"2.83","-0.10","-0.09"
"22","A","Viz","yes",3,2,2,"2.74","-0.07","-0.16"
"23","H","Fam","yes",3,2,2,"2.80","-0.09","-0.25"
"24","A","Mar","yes",3,3,3,"2.71","-0.06","-0.31"
"25","H","Gui","yes",3,4,5,"2.74","-0.07","-0.38"
"26","A","Rio","yes",3,1,1,"2.56","-0.00","-0.38"
"27","H","Pto","yes",0,-1,1,"1.87","0.27","-0.11"
"28","A","Cha","yes",0,-1,0,"2.66","-0.04","-0.15"
"29","H","Est","yes",3,1,1,"2.85","-0.11","-0.26"
"30","A","Gil","yes",3,2,2,"2.64","-0.03","-0.30"
"31","H","Bra","yes",3,1,1,"2.12","0.17","-0.12"
"32","A","Pse","yes",3,4,5,"2.71","-0.06","-0.18"
"33","A","Spo","yes",1,0,2,"1.74","0.32","0.14"
"34","H","SCl","yes",3,3,3,"2.92","-0.14","-0.00"
