"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Fam","yes",3,2,2,"1.52","-0.48","-0.48"
"2","A","Gui","yes",0,-1,0,"0.46","0.56","0.08"
"3","H","Rio","yes",1,0,2,"1.73","-0.68","-0.60"
"4","A","Pac","yes",3,3,3,"1.73","-0.68","-1.28"
"5","H","Spo","yes",0,-2,0,"0.54","0.47","-0.81"
"6","A","Viz","yes",3,1,1,"1.16","-0.12","-0.93"
"7","H","Pto","yes",1,0,1,"0.28","0.73","-0.21"
"8","A","Cha","yes",1,0,1,"0.92","0.11","-0.10"
"9","A","Gil","yes",3,1,1,"0.88","0.15","0.05"
"10","H","Bra","yes",0,-2,0,"0.38","0.63","0.68"
"11","A","Pse","yes",1,0,1,"1.05","-0.02","0.66"
"12","H","Ben","yes",0,-4,1,"0.25","0.76","1.42"
"13","A","SCl","yes",0,-2,1,"1.32","-0.28","1.14"
"14","A","Aro","yes",0,-2,0,"0.50","0.52","1.65"
"15","H","Cas","yes",3,2,2,"1.40","-0.36","1.30"
"16","A","Mar","yes",0,-1,0,"1.06","-0.03","1.27"
"17","A","Fam","yes",0,-1,0,"0.67","0.35","1.62"
"18","H","Gui","yes",0,-1,0,"1.25","-0.22","1.40"
"19","H","Boa","yes",3,1,2,"1.66","-0.61","0.79"
"20","A","Rio","yes",0,-2,0,"0.72","0.30","1.08"
"21","H","Pac","yes",0,-2,1,"1.83","-0.78","0.30"
"22","A","Spo","yes",0,-2,0,"0.20","0.80","1.11"
"23","H","Viz","yes",0,-3,0,"1.21","-0.17","0.93"
"24","A","Pto","yes",0,-1,2,"0.12","0.89","1.82"
"25","H","Cha","yes",0,-2,0,"1.08","-0.05","1.77"
"26","H","Gil","yes",3,1,1,"1.73","-0.68","1.08"
"27","A","Bra","yes",0,-3,1,"0.20","0.80","1.89"
"28","H","Pse","yes",0,-1,0,"1.74","-0.69","1.20"
"29","A","Ben","yes",0,-1,0,"0.10","0.91","2.10"
"30","H","SCl","yes",3,3,3,"2.34","-1.27","0.83"
"31","A","Boa","yes",0,-1,0,"0.58","0.43","1.27"
"32","H","Aro","yes",3,2,2,"1.13","-0.10","1.17"
"33","A","Cas","yes",1,0,2,"0.93","0.10","1.27"
"34","H","Mar","yes",3,2,3,"2.33","-1.27","-0.00"
