"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Pse","yes",3,1,1,"1.20","0.07","0.07"
"2","H","SCl","yes",3,1,2,"2.59","-1.00","-0.93"
"3","A","Cas","yes",0,-2,0,"1.07","0.17","-0.76"
"4","H","Ben","yes",0,-3,0,"0.44","0.66","-0.10"
"5","H","Pac","yes",3,1,1,"2.24","-0.73","-0.83"
"6","A","Aro","yes",3,1,2,"0.59","0.54","-0.29"
"7","H","Spo","yes",3,1,2,"0.90","0.30","0.01"
"8","A","Fam","yes",0,-4,0,"0.80","0.39","0.40"
"9","H","Mar","yes",1,0,1,"2.59","-1.00","-0.60"
"10","A","Gui","yes",0,-1,2,"0.55","0.58","-0.03"
"11","H","Viz","yes",1,0,2,"1.70","-0.31","-0.34"
"12","A","Rio","yes",0,-1,0,"0.85","0.34","0.00"
"13","H","Pto","yes",0,-3,1,"0.49","0.62","0.62"
"14","H","Gil","yes",3,1,1,"2.16","-0.67","-0.05"
"15","A","Bra","yes",0,-1,0,"0.25","0.81","0.76"
"16","H","Cha","yes",1,0,1,"1.57","-0.21","0.55"
"17","H","Pse","yes",3,2,4,"2.17","-0.68","-0.12"
"18","A","SCl","yes",1,0,2,"1.48","-0.15","-0.27"
"19","A","Est","yes",0,-1,1,"1.08","0.16","-0.11"
"20","H","Cas","yes",1,0,0,"1.88","-0.45","-0.55"
"21","A","Ben","yes",0,-2,1,"0.12","0.91","0.35"
"22","A","Pac","yes",3,2,3,"1.88","-0.45","-0.10"
"23","H","Aro","yes",1,0,0,"1.62","-0.25","-0.35"
"24","A","Spo","yes",0,-3,0,"0.25","0.81","0.46"
"25","H","Fam","yes",0,-1,1,"1.99","-0.54","-0.08"
"26","A","Mar","yes",0,-2,2,"1.22","0.06","-0.02"
"27","H","Gui","yes",3,1,2,"1.74","-0.35","-0.36"
"28","A","Viz","yes",1,0,1,"1.32","-0.02","-0.38"
"29","H","Rio","yes",3,1,3,"2.16","-0.67","-1.05"
"30","A","Pto","yes",0,-1,0,"0.14","0.89","-0.16"
"31","H","Est","yes",3,1,1,"2.22","-0.72","-0.88"
"32","A","Gil","yes",0,-2,1,"1.02","0.21","-0.67"
"33","H","Bra","yes",1,0,1,"0.66","0.49","-0.18"
"34","A","Cha","yes",3,3,4,"1.07","0.18","-0.00"
