"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Ben","yes",0,-4,0,"0.23","0.86","0.86"
"2","H","Gil","yes",3,1,1,"2.28","-0.43","0.42"
"3","A","SCl","yes",3,1,2,"2.02","-0.27","0.15"
"4","H","Bra","yes",0,-6,0,"0.77","0.51","0.67"
"5","A","Cas","yes",1,0,0,"1.63","-0.02","0.64"
"6","H","Boa","yes",0,-1,1,"2.22","-0.40","0.24"
"7","H","Gui","yes",1,0,2,"1.89","-0.19","0.05"
"8","A","Pac","yes",1,0,1,"2.32","-0.46","-0.41"
"9","H","Fam","yes",3,3,4,"2.12","-0.33","-0.74"
"10","A","Mar","yes",1,0,1,"1.77","-0.12","-0.86"
"11","H","Spo","yes",3,1,1,"1.04","0.35","-0.51"
"12","A","Viz","yes",3,1,1,"1.87","-0.18","-0.69"
"13","H","Rio","yes",0,-1,0,"2.28","-0.43","-1.12"
"14","A","Pto","yes",0,-4,1,"0.27","0.83","-0.30"
"15","H","Est","yes",3,2,2,"2.33","-0.47","-0.76"
"16","A","Cha","yes",1,0,1,"1.62","-0.02","-0.78"
"17","H","Pse","yes",3,4,4,"2.28","-0.44","-1.22"
"18","H","Ben","yes",0,-3,0,"0.52","0.67","-0.55"
"19","A","Gil","yes",1,0,1,"1.57","0.01","-0.54"
"20","H","SCl","yes",3,1,1,"2.65","-0.67","-1.21"
"21","A","Bra","yes",0,-2,0,"0.47","0.70","-0.50"
"22","H","Cas","yes",3,2,2,"2.02","-0.27","-0.77"
"23","A","Boa","yes",1,0,0,"1.17","0.26","-0.51"
"24","A","Gui","yes",3,2,2,"0.97","0.39","-0.12"
"25","H","Pac","yes",1,0,1,"2.35","-0.48","-0.60"
"26","A","Fam","yes",3,1,1,"1.31","0.18","-0.42"
"27","H","Mar","yes",3,1,1,"2.65","-0.67","-1.09"
"28","A","Spo","yes",1,0,1,"0.47","0.70","-0.38"
"29","H","Viz","yes",3,1,1,"1.85","-0.16","-0.55"
"30","A","Rio","yes",0,-1,0,"1.38","0.13","-0.41"
"31","H","Pto","yes",0,-1,0,"0.58","0.63","0.22"
"32","A","Est","yes",0,-2,0,"1.64","-0.03","0.19"
"33","H","Cha","yes",3,1,1,"1.72","-0.08","0.11"
"34","A","Pse","yes",3,2,2,"1.76","-0.11","-0.00"
