"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Sot","yes",3,1,1,"2.74","-0.58","-0.58"
"2","A","Bou","yes",1,0,1,"1.47","0.15","-0.42"
"3","H","Tot","yes",3,1,2,"2.32","-0.34","-0.76"
"4","A","Wol","yes",3,1,2,"1.83","-0.05","-0.81"
"5","A","Ful","yes",0,-2,1,"1.57","0.10","-0.72"
"6","H","MnC","yes",1,0,1,"1.75","-0.01","-0.73"
"7","A","Eve","yes",1,0,0,"1.68","0.03","-0.69"
"8","H","BHA","yes",0,-1,0,"1.76","-0.01","-0.71"
"9","A","Che","yes",0,-1,1,"0.81","0.53","-0.17"
"10","H","Ars","yes",3,1,1,"1.43","0.18","0.01"
"11","A","Not","yes",3,2,3,"1.26","0.27","0.28"
"12","H","WHU","yes",0,-2,0,"2.07","-0.19","0.09"
"13","A","Pal","yes",1,0,1,"1.62","0.07","0.16"
"14","H","Liv","yes",1,0,3,"1.24","0.28","0.44"
"15","A","Bre","yes",0,-2,2,"1.32","0.24","0.68"
"16","H","Lei","yes",3,4,4,"2.59","-0.49","0.19"
"17","A","Ips","yes",3,4,4,"2.51","-0.45","-0.25"
"18","H","Ast","yes",3,3,3,"1.91","-0.10","-0.35"
"19","A","MnU","yes",3,2,2,"1.68","0.03","-0.32"
"20","A","Tot","yes",3,1,2,"1.84","-0.06","-0.38"
"21","H","Wol","yes",3,3,3,"2.16","-0.24","-0.62"
"22","H","Bou","yes",0,-3,1,"1.82","-0.05","-0.67"
"23","A","Sot","yes",3,2,3,"2.59","-0.49","-1.16"
"24","H","Ful","yes",0,-1,1,"1.82","-0.05","-1.21"
"25","A","MnC","yes",0,-4,0,"0.76","0.56","-0.64"
"26","H","Not","yes",3,1,4,"1.55","0.11","-0.53"
"27","A","Liv","yes",0,-2,0,"0.56","0.68","0.15"
"28","A","WHU","yes",3,1,1,"1.88","-0.08","0.07"
"29","H","Bre","yes",3,1,2,"1.96","-0.13","-0.06"
"30","A","Lei","yes",3,3,3,"2.15","-0.24","-0.30"
"31","H","MnU","yes",3,3,4,"2.28","-0.31","-0.61"
"32","H","Pal","yes",3,5,5,"1.82","-0.05","-0.66"
"33","A","Ast","yes",0,-3,1,"0.86","0.50","-0.16"
"34","H","Ips","yes",3,3,3,"2.42","-0.39","-0.55"
"35","A","BHA","yes",1,0,1,"1.26","0.27","-0.28"
"36","H","Che","yes",3,2,2,"1.81","-0.04","-0.32"
"37","A","Ars","yes",0,-1,0,"0.90","0.48","0.16"
"38","H","Eve","yes",0,-1,0,"2.02","-0.16","0.00"
