"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Lei","yes",1,0,1,"1.52","-0.52","-0.52"
"2","H","Eve","yes",3,4,4,"1.09","-0.09","-0.61"
"3","A","New","yes",0,-1,1,"0.47","0.53","-0.09"
"4","H","Ars","yes",0,-1,0,"0.60","0.40","0.31"
"5","H","Bre","yes",3,2,3,"1.03","-0.03","0.28"
"6","A","MnU","yes",3,3,3,"1.01","-0.01","0.27"
"7","A","BHA","yes",0,-1,2,"0.67","0.33","0.59"
"8","H","WHU","yes",3,3,4,"1.15","-0.15","0.44"
"9","A","Pal","yes",0,-1,0,"0.96","0.04","0.49"
"10","H","Ast","yes",3,3,4,"0.98","0.02","0.51"
"11","H","Ips","yes",0,-1,1,"1.65","-0.65","-0.14"
"12","A","MnC","yes",3,4,4,"0.36","0.64","0.50"
"13","H","Ful","yes",1,0,1,"0.89","0.11","0.60"
"14","A","Bou","yes",0,-1,0,"0.83","0.17","0.77"
"15","H","Che","yes",0,-1,3,"0.88","0.12","0.89"
"16","A","Sot","yes",3,5,5,"2.19","-1.19","-0.30"
"17","H","Liv","yes",0,-3,3,"0.49","0.51","0.21"
"18","A","Not","yes",0,-1,0,"0.67","0.33","0.54"
"19","H","Wol","yes",1,0,2,"1.26","-0.26","0.29"
"20","H","New","yes",0,-1,1,"0.88","0.12","0.40"
"21","A","Ars","yes",0,-1,1,"0.44","0.56","0.96"
"22","A","Eve","yes",0,-1,2,"1.01","-0.01","0.95"
"23","H","Lei","yes",0,-1,1,"1.97","-0.97","-0.01"
"24","A","Bre","yes",3,2,2,"0.71","0.29","0.28"
"25","H","MnU","yes",3,1,1,"1.43","-0.43","-0.15"
"26","A","Ips","yes",3,3,4,"2.06","-1.06","-1.22"
"27","H","MnC","yes",0,-1,0,"0.84","0.16","-1.05"
"28","H","Bou","yes",1,0,2,"0.89","0.11","-0.94"
"29","A","Ful","yes",0,-2,0,"0.91","0.09","-0.86"
"30","A","Che","yes",0,-1,0,"0.39","0.61","-0.24"
"31","H","Sot","yes",3,2,3,"2.30","-1.30","-1.55"
"32","A","Wol","yes",0,-2,2,"1.16","-0.16","-1.70"
"33","H","Not","yes",0,-1,1,"0.68","0.32","-1.38"
"34","A","Liv","yes",0,-4,1,"0.26","0.74","-0.64"
"35","A","WHU","yes",1,0,1,"1.21","-0.21","-0.84"
"36","H","Pal","yes",0,-2,0,"0.90","0.10","-0.74"
"37","A","Ast","yes",0,-2,0,"0.42","0.58","-0.16"
"38","H","BHA","yes",0,-3,1,"0.84","0.16","-0.00"
