"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Bou","yes",1,0,1,"1.49","0.13","0.13"
"2","A","Sot","yes",3,1,1,"2.69","-0.57","-0.44"
"3","H","Wol","yes",1,0,1,"1.87","-0.09","-0.54"
"4","A","Liv","yes",3,1,1,"0.75","0.56","0.02"
"5","A","BHA","yes",1,0,2,"1.55","0.10","0.12"
"6","H","Ful","yes",0,-1,0,"1.49","0.13","0.25"
"7","A","Che","yes",1,0,1,"1.05","0.38","0.63"
"8","H","Pal","yes",3,1,1,"1.49","0.13","0.76"
"9","A","Lei","yes",3,2,3,"2.35","-0.37","0.39"
"10","H","WHU","yes",3,3,3,"1.77","-0.03","0.36"
"11","H","New","yes",0,-2,1,"1.48","0.14","0.49"
"12","A","Ars","yes",0,-3,0,"1.16","0.32","0.81"
"13","H","Ips","yes",3,1,1,"2.20","-0.29","0.53"
"14","A","MnC","yes",0,-3,0,"0.99","0.42","0.94"
"15","A","MnU","yes",3,1,3,"1.95","-0.14","0.80"
"16","H","Ast","yes",3,1,2,"1.58","0.07","0.88"
"17","A","Bre","yes",3,2,2,"1.60","0.06","0.94"
"18","H","Tot","yes",3,1,1,"2.07","-0.21","0.73"
"19","A","Eve","yes",3,2,2,"1.94","-0.14","0.59"
"20","A","Wol","yes",3,3,3,"2.08","-0.22","0.38"
"21","H","Liv","yes",1,0,1,"0.93","0.46","0.83"
"22","H","Sot","yes",3,1,3,"2.63","-0.54","0.30"
"23","A","Bou","yes",0,-5,0,"1.75","-0.02","0.28"
"24","H","BHA","yes",3,7,7,"1.43","0.16","0.44"
"25","A","Ful","yes",0,-1,1,"1.84","-0.08","0.36"
"26","A","New","yes",0,-1,3,"1.23","0.28","0.65"
"27","H","Ars","yes",1,0,0,"1.10","0.36","1.00"
"28","H","MnC","yes",3,1,1,"1.42","0.17","1.17"
"29","A","Ips","yes",3,2,4,"2.64","-0.54","0.63"
"30","H","MnU","yes",3,1,1,"2.02","-0.18","0.45"
"31","A","Ast","yes",0,-1,1,"1.11","0.35","0.80"
"32","H","Eve","yes",0,-1,0,"1.71","0.00","0.80"
"33","A","Tot","yes",3,1,2,"2.08","-0.22","0.58"
"34","H","Bre","yes",0,-2,0,"1.65","0.04","0.62"
"35","A","Pal","yes",1,0,1,"1.89","-0.11","0.52"
"36","H","Lei","yes",1,0,2,"2.42","-0.41","0.10"
"37","A","WHU","yes",3,1,2,"2.12","-0.24","-0.14"
"38","H","Che","yes",0,-1,0,"1.48","0.14","0.00"
