"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Ast","yes",0,-1,1,"0.94","0.17","0.17"
"2","A","Pal","yes",3,2,2,"1.31","-0.16","0.02"
"3","H","MnC","yes",0,-2,1,"0.80","0.29","0.31"
"4","A","Ful","yes",1,0,1,"1.26","-0.11","0.20"
"5","H","Che","yes",0,-3,0,"0.84","0.25","0.45"
"6","A","Bre","yes",1,0,1,"1.02","0.10","0.55"
"7","H","Ips","yes",3,3,4,"1.61","-0.42","0.13"
"8","A","Tot","yes",0,-3,1,"1.53","-0.35","-0.22"
"9","H","MnU","yes",3,1,2,"1.38","-0.22","-0.44"
"10","A","Not","yes",0,-3,0,"0.97","0.15","-0.29"
"11","H","Eve","yes",1,0,0,"1.05","0.07","-0.22"
"12","A","New","yes",3,2,2,"0.71","0.37","0.15"
"13","H","Ars","yes",0,-3,2,"0.57","0.50","0.65"
"14","A","Lei","yes",0,-2,1,"1.88","-0.66","-0.01"
"15","H","Wol","yes",3,1,2,"1.21","-0.07","-0.08"
"16","A","Bou","yes",1,0,1,"1.16","-0.02","-0.11"
"17","H","BHA","yes",1,0,1,"0.81","0.29","0.18"
"18","A","Sot","yes",3,1,1,"2.43","-1.15","-0.97"
"19","H","Liv","yes",0,-5,0,"0.46","0.59","-0.38"
"20","A","MnC","yes",0,-3,1,"0.55","0.52","0.14"
"21","H","Ful","yes",3,1,3,"0.86","0.24","0.38"
"22","H","Pal","yes",0,-2,0,"0.86","0.24","0.62"
"23","A","Ast","yes",1,0,1,"0.63","0.45","1.07"
"24","A","Che","yes",0,-1,1,"0.59","0.48","1.55"
"25","H","Bre","yes",0,-1,0,"0.99","0.12","1.68"
"26","A","Ars","yes",3,1,1,"0.66","0.41","2.09"
"27","H","Lei","yes",3,2,2,"1.92","-0.70","1.39"
"28","H","New","yes",0,-1,0,"0.85","0.25","1.64"
"29","A","Eve","yes",1,0,1,"1.36","-0.21","1.44"
"30","A","Wol","yes",0,-1,0,"1.53","-0.35","1.09"
"31","H","Bou","yes",1,0,2,"0.85","0.25","1.34"
"32","A","Liv","yes",0,-1,1,"0.39","0.65","1.99"
"33","H","Sot","yes",1,0,1,"2.27","-1.01","0.98"
"34","A","BHA","yes",0,-1,2,"0.97","0.14","1.13"
"35","H","Tot","yes",1,0,1,"1.44","-0.28","0.85"
"36","A","MnU","yes",3,2,2,"1.37","-0.21","0.64"
"37","H","Not","yes",0,-1,1,"0.64","0.43","1.07"
"38","A","Ips","yes",3,2,3,"2.34","-1.07","0.00"
