"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Ars","yes",0,-2,0,"0.58","0.47","0.47"
"2","H","Che","yes",0,-4,2,"0.89","0.20","0.67"
"3","A","Not","yes",1,0,1,"0.86","0.22","0.89"
"4","H","New","yes",0,-1,1,"0.89","0.19","1.08"
"5","A","Ast","yes",0,-2,1,"0.55","0.50","1.58"
"6","H","Liv","yes",0,-1,1,"0.49","0.55","2.14"
"7","A","Bre","yes",0,-2,3,"0.91","0.17","2.31"
"8","H","MnC","yes",0,-1,1,"0.84","0.24","2.54"
"9","A","BHA","yes",1,0,2,"0.87","0.22","2.76"
"10","H","Pal","yes",1,0,2,"0.90","0.18","2.94"
"11","H","Sot","yes",3,2,2,"2.31","-1.09","1.86"
"12","A","Ful","yes",3,3,4,"1.14","-0.03","1.82"
"13","H","Bou","yes",0,-2,2,"0.90","0.19","2.01"
"14","A","Eve","yes",0,-4,0,"1.25","-0.13","1.88"
"15","A","WHU","yes",0,-1,1,"1.46","-0.32","1.56"
"16","H","Ips","yes",0,-1,1,"1.66","-0.50","1.06"
"17","A","Lei","yes",3,3,3,"1.77","-0.60","0.46"
"18","H","MnU","yes",3,2,2,"1.43","-0.30","0.16"
"19","A","Tot","yes",1,0,2,"1.41","-0.28","-0.12"
"20","H","Not","yes",0,-3,0,"0.68","0.38","0.26"
"21","A","New","yes",0,-3,0,"0.63","0.43","0.70"
"22","A","Che","yes",0,-2,1,"0.52","0.53","1.23"
"23","H","Ars","yes",0,-1,0,"0.60","0.46","1.69"
"24","H","Ast","yes",3,2,2,"0.98","0.11","1.80"
"25","A","Liv","yes",0,-1,1,"0.34","0.69","2.49"
"26","A","Bou","yes",3,1,1,"1.05","0.05","2.54"
"27","H","Ful","yes",0,-1,1,"0.90","0.18","2.72"
"28","H","Eve","yes",1,0,1,"1.10","0.01","2.73"
"29","A","Sot","yes",3,1,2,"2.36","-1.14","1.59"
"30","H","WHU","yes",3,1,1,"1.16","-0.05","1.54"
"31","A","Ips","yes",3,1,2,"2.26","-1.04","0.50"
"32","H","Tot","yes",3,2,4,"1.50","-0.36","0.14"
"33","A","MnU","yes",3,1,1,"1.26","-0.14","0.01"
"34","H","Lei","yes",3,3,3,"1.97","-0.78","-0.78"
"35","A","MnC","yes",0,-1,0,"0.48","0.57","-0.21"
"36","H","BHA","yes",0,-2,0,"0.85","0.23","0.02"
"37","A","Pal","yes",0,-2,2,"1.19","-0.08","-0.06"
"38","H","Bre","yes",1,0,1,"1.04","0.06","0.00"
