"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Wol","yes",3,2,2,"2.21","-0.13","-0.13"
"2","A","Ast","yes",3,2,2,"1.23","0.37","0.23"
"3","H","BHA","yes",1,0,1,"1.83","0.06","0.29"
"4","A","Tot","yes",3,1,1,"2.18","-0.12","0.17"
"5","A","MnC","yes",1,0,2,"1.11","0.43","0.60"
"6","H","Lei","yes",3,2,4,"2.61","-0.34","0.26"
"7","H","Sot","yes",3,2,3,"2.75","-0.41","-0.15"
"8","A","Bou","yes",0,-2,0,"1.87","0.04","-0.11"
"9","H","Liv","yes",1,0,2,"1.31","0.33","0.21"
"10","A","New","yes",0,-1,0,"1.35","0.31","0.52"
"11","A","Che","yes",1,0,1,"1.17","0.40","0.92"
"12","H","Not","yes",3,3,3,"1.61","0.17","1.09"
"13","A","WHU","yes",3,3,5,"2.22","-0.14","0.95"
"14","H","MnU","yes",3,2,2,"2.32","-0.19","0.76"
"15","A","Ful","yes",1,0,1,"1.96","-0.01","0.75"
"16","H","Eve","yes",1,0,0,"2.07","-0.06","0.69"
"17","A","Pal","yes",3,4,5,"2.00","-0.03","0.66"
"18","H","Ips","yes",3,1,1,"2.46","-0.26","0.40"
"19","A","Bre","yes",3,2,3,"1.73","0.11","0.51"
"20","A","BHA","yes",1,0,1,"1.67","0.14","0.65"
"21","H","Tot","yes",3,1,2,"2.37","-0.21","0.44"
"22","H","Ast","yes",1,0,2,"1.97","-0.01","0.43"
"23","A","Wol","yes",3,1,1,"2.18","-0.12","0.31"
"24","H","MnC","yes",3,4,5,"1.82","0.07","0.37"
"25","A","Lei","yes",3,2,2,"2.42","-0.24","0.13"
"26","H","WHU","yes",0,-1,0,"2.12","-0.09","0.04"
"27","A","Not","yes",1,0,0,"1.67","0.14","0.18"
"28","A","MnU","yes",1,0,1,"2.06","-0.06","0.13"
"29","H","Che","yes",3,1,1,"1.87","0.04","0.17"
"30","H","Ful","yes",3,1,2,"1.88","0.03","0.20"
"31","A","Eve","yes",1,0,1,"2.05","-0.05","0.15"
"32","H","Bre","yes",1,0,1,"2.02","-0.04","0.11"
"33","A","Ips","yes",3,4,4,"2.68","-0.38","-0.27"
"34","H","Pal","yes",1,0,2,"1.88","0.03","-0.23"
"35","H","Bou","yes",0,-1,1,"1.88","0.03","-0.20"
"36","A","Liv","yes",1,0,2,"0.85","0.56","0.36"
"37","H","New","yes",3,1,1,"1.87","0.04","0.40"
"38","A","Sot","yes",3,1,2,"2.73","-0.40","0.00"
