"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Ips","yes",3,2,2,"2.74","-0.24","-0.24"
"2","H","Bre","yes",3,2,2,"2.38","-0.08","-0.32"
"3","A","MnU","yes",3,3,3,"2.21","0.00","-0.32"
"4","H","Not","yes",0,-1,0,"2.07","0.06","-0.25"
"5","H","Bou","yes",3,3,3,"2.28","-0.03","-0.29"
"6","A","Wol","yes",3,1,2,"2.31","-0.05","-0.33"
"7","A","Pal","yes",3,1,1,"2.16","0.02","-0.31"
"8","H","Che","yes",3,1,2,"2.27","-0.03","-0.34"
"9","A","Ars","yes",1,0,2,"1.48","0.33","-0.01"
"10","H","BHA","yes",3,1,2,"2.24","-0.01","-0.02"
"11","H","Ast","yes",3,2,2,"2.35","-0.06","-0.08"
"12","A","Sot","yes",3,1,3,"2.78","-0.26","-0.34"
"13","H","MnC","yes",3,2,2,"2.23","-0.01","-0.35"
"14","A","New","yes",1,0,3,"1.54","0.30","-0.05"
"15","H","Ful","yes",1,0,2,"2.28","-0.03","-0.08"
"16","A","Tot","yes",3,3,6,"2.32","-0.05","-0.13"
"17","H","Lei","yes",3,2,3,"2.77","-0.25","-0.38"
"18","A","WHU","yes",3,5,5,"2.35","-0.06","-0.44"
"19","H","MnU","yes",1,0,2,"2.59","-0.17","-0.61"
"20","A","Not","yes",1,0,1,"1.85","0.16","-0.45"
"21","A","Bre","yes",3,2,2,"1.91","0.14","-0.32"
"22","H","Ips","yes",3,3,4,"2.67","-0.21","-0.52"
"23","A","Bou","yes",3,2,2,"2.04","0.08","-0.45"
"24","A","Eve","yes",1,0,2,"2.20","0.00","-0.44"
"25","H","Wol","yes",3,1,2,"2.51","-0.14","-0.58"
"26","A","Ast","yes",1,0,2,"1.43","0.35","-0.22"
"27","A","MnC","yes",3,2,2,"1.30","0.41","0.19"
"28","H","New","yes",3,2,2,"2.27","-0.03","0.16"
"29","H","Sot","yes",3,2,3,"2.85","-0.29","-0.13"
"30","H","Eve","yes",3,1,1,"2.42","-0.10","-0.23"
"31","A","Ful","yes",0,-1,2,"2.12","0.04","-0.19"
"32","H","WHU","yes",3,1,2,"2.45","-0.11","-0.30"
"33","A","Lei","yes",3,1,1,"2.52","-0.14","-0.44"
"34","H","Tot","yes",3,4,5,"2.61","-0.18","-0.62"
"35","A","Che","yes",0,-2,1,"1.36","0.38","-0.24"
"36","H","Ars","yes",1,0,2,"1.97","0.11","-0.13"
"37","A","BHA","yes",0,-1,2,"1.86","0.16","0.03"
"38","H","Pal","yes",1,0,1,"2.28","-0.03","0.00"
