"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","MnU","yes",0,-1,0,"1.67","-0.18","-0.18"
"2","H","Lei","yes",3,1,2,"2.20","-0.55","-0.73"
"3","A","Ips","yes",1,0,1,"2.51","-0.76","-1.49"
"4","H","WHU","yes",1,0,1,"1.44","-0.01","-1.51"
"5","H","New","yes",3,2,3,"1.15","0.19","-1.32"
"6","A","Not","yes",3,1,1,"1.25","0.12","-1.19"
"7","A","MnC","yes",0,-1,2,"0.75","0.47","-0.72"
"8","H","Ast","yes",0,-2,1,"1.26","0.12","-0.60"
"9","A","Eve","yes",1,0,1,"1.66","-0.17","-0.77"
"10","H","Bre","yes",3,1,2,"1.32","0.07","-0.70"
"11","A","Pal","yes",3,2,2,"1.61","-0.13","-0.83"
"12","H","Wol","yes",0,-3,1,"1.55","-0.09","-0.92"
"13","A","Tot","yes",1,0,1,"1.82","-0.28","-1.21"
"14","H","BHA","yes",3,2,3,"1.11","0.22","-0.99"
"15","H","Ars","yes",1,0,1,"0.81","0.43","-0.56"
"16","A","Liv","yes",1,0,2,"0.55","0.61","0.06"
"17","H","Sot","yes",1,0,0,"2.48","-0.74","-0.69"
"18","A","Che","yes",3,1,2,"0.80","0.44","-0.25"
"19","H","Bou","yes",1,0,2,"1.16","0.18","-0.07"
"20","H","Ips","yes",1,0,2,"1.93","-0.36","-0.42"
"21","A","WHU","yes",0,-1,2,"1.86","-0.31","-0.74"
"22","A","Lei","yes",3,2,2,"2.14","-0.50","-1.24"
"23","H","MnU","yes",0,-1,0,"1.72","-0.21","-1.45"
"24","A","New","yes",3,1,2,"0.95","0.33","-1.12"
"25","H","Not","yes",3,1,2,"0.91","0.36","-0.76"
"26","H","Pal","yes",0,-2,0,"1.16","0.18","-0.58"
"27","A","Wol","yes",3,1,2,"1.82","-0.28","-0.85"
"28","A","BHA","yes",0,-1,1,"1.25","0.12","-0.73"
"29","H","Tot","yes",3,2,2,"1.78","-0.25","-0.99"
"30","A","Ars","yes",0,-1,1,"0.89","0.37","-0.62"
"31","H","Liv","yes",3,1,3,"0.67","0.53","-0.09"
"32","A","Bou","yes",0,-1,0,"1.46","-0.02","-0.11"
"33","H","Che","yes",0,-1,1,"1.15","0.19","0.08"
"34","A","Sot","yes",3,1,2,"2.58","-0.82","-0.74"
"35","A","Ast","yes",0,-1,0,"0.85","0.40","-0.34"
"36","H","Eve","yes",0,-2,1,"1.38","0.03","-0.31"
"37","A","Bre","yes",3,1,3,"1.31","0.08","-0.23"
"38","H","MnC","yes",0,-2,0,"1.10","0.23","-0.00"
