"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Bre","yes",0,-1,1,"1.31","0.06","0.06"
"2","H","WHU","yes",0,-2,0,"1.39","0.01","0.07"
"3","A","Che","yes",1,0,1,"0.80","0.43","0.50"
"4","H","Lei","yes",1,0,2,"2.16","-0.55","-0.05"
"5","H","MnU","yes",1,0,0,"1.67","-0.19","-0.25"
"6","A","Eve","yes",0,-1,1,"1.66","-0.19","-0.44"
"7","H","Liv","yes",0,-1,0,"0.63","0.55","0.11"
"8","A","Not","yes",0,-1,0,"1.25","0.11","0.21"
"9","H","Tot","yes",3,1,1,"1.73","-0.24","-0.03"
"10","A","Wol","yes",1,0,2,"1.82","-0.30","-0.33"
"11","H","Ful","yes",0,-2,0,"1.11","0.20","-0.13"
"12","A","Ast","yes",1,0,2,"0.85","0.39","0.27"
"13","H","New","yes",1,0,1,"1.10","0.21","0.48"
"14","A","Ips","yes",3,1,1,"2.51","-0.80","-0.32"
"15","H","MnC","yes",1,0,2,"1.05","0.25","-0.07"
"16","A","BHA","yes",3,2,3,"1.25","0.10","0.03"
"17","H","Ars","yes",0,-4,1,"0.77","0.45","0.48"
"18","A","Bou","yes",1,0,0,"1.45","-0.04","0.44"
"19","H","Sot","yes",3,1,2,"2.45","-0.76","-0.32"
"20","H","Che","yes",1,0,1,"1.10","0.21","-0.10"
"21","A","Lei","yes",3,2,2,"2.14","-0.53","-0.63"
"22","A","WHU","yes",3,2,2,"1.86","-0.34","-0.97"
"23","H","Bre","yes",0,-1,1,"1.26","0.09","-0.87"
"24","A","MnU","yes",3,2,2,"1.67","-0.20","-1.07"
"25","H","Eve","yes",0,-1,1,"1.33","0.05","-1.02"
"26","A","Ful","yes",3,2,2,"1.56","-0.12","-1.14"
"27","H","Ast","yes",3,3,4,"1.20","0.14","-1.00"
"28","H","Ips","yes",3,1,1,"1.88","-0.35","-1.35"
"29","A","Sot","yes",1,0,1,"2.58","-0.85","-2.20"
"30","H","BHA","yes",3,1,2,"1.05","0.24","-1.96"
"31","A","MnC","yes",0,-3,2,"0.75","0.46","-1.49"
"32","A","New","yes",0,-5,0,"0.95","0.32","-1.17"
"33","H","Bou","yes",1,0,0,"1.11","0.20","-0.97"
"34","A","Ars","yes",1,0,2,"0.89","0.36","-0.61"
"35","H","Not","yes",1,0,1,"0.86","0.38","-0.23"
"36","A","Tot","yes",3,2,2,"1.82","-0.31","-0.53"
"37","H","Wol","yes",3,2,4,"1.50","-0.07","-0.61"
"38","A","Liv","yes",1,0,1,"0.55","0.61","0.00"
