"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Pal","yes",3,1,2,"1.43","0.03","0.03"
"2","A","Liv","yes",0,-2,0,"0.46","0.69","0.72"
"3","H","Sot","yes",3,2,3,"2.60","-0.77","-0.04"
"4","A","MnC","yes",0,-1,1,"0.63","0.57","0.53"
"5","A","Tot","yes",0,-2,1,"1.66","-0.13","0.40"
"6","H","WHU","yes",1,0,1,"1.71","-0.16","0.24"
"7","H","Wol","yes",3,2,5,"1.81","-0.23","0.01"
"8","A","MnU","yes",0,-1,1,"1.51","-0.02","-0.01"
"9","H","Ips","yes",3,1,4,"2.15","-0.46","-0.47"
"10","A","Ful","yes",0,-1,1,"1.39","0.06","-0.41"
"11","H","Bou","yes",3,1,3,"1.42","0.03","-0.38"
"12","A","Eve","yes",1,0,0,"1.50","-0.02","-0.40"
"13","H","Lei","yes",3,3,4,"2.38","-0.62","-1.01"
"14","A","Ast","yes",0,-2,1,"0.72","0.51","-0.50"
"15","H","New","yes",3,2,4,"1.41","0.04","-0.46"
"16","A","Che","yes",0,-1,1,"0.67","0.54","0.08"
"17","H","Not","yes",0,-2,0,"1.15","0.22","0.30"
"18","A","BHA","yes",1,0,0,"1.09","0.26","0.56"
"19","H","Ars","yes",0,-2,1,"1.04","0.30","0.86"
"20","A","Sot","yes",3,5,5,"2.51","-0.70","0.16"
"21","H","MnC","yes",1,0,2,"1.36","0.08","0.24"
"22","H","Liv","yes",0,-2,0,"0.88","0.41","0.64"
"23","A","Pal","yes",3,1,2,"1.44","0.02","0.66"
"24","H","Tot","yes",0,-2,0,"2.02","-0.37","0.29"
"25","A","WHU","yes",3,1,1,"1.71","-0.16","0.13"
"26","A","Lei","yes",3,4,4,"2.00","-0.36","-0.22"
"27","H","Eve","yes",1,0,1,"1.65","-0.12","-0.34"
"28","H","Ast","yes",0,-1,0,"1.52","-0.03","-0.37"
"29","A","Bou","yes",3,1,2,"1.29","0.13","-0.25"
"30","A","New","yes",0,-1,1,"0.81","0.45","0.20"
"31","H","Che","yes",1,0,0,"1.41","0.04","0.25"
"32","A","Ars","yes",1,0,1,"0.76","0.49","0.73"
"33","H","BHA","yes",3,2,4,"1.37","0.07","0.80"
"34","A","Not","yes",3,2,2,"1.09","0.26","1.07"
"35","H","MnU","yes",3,1,4,"1.97","-0.33","0.73"
"36","A","Ips","yes",3,1,1,"2.42","-0.64","0.09"
"37","H","Ful","yes",0,-1,2,"1.43","0.03","0.12"
"38","A","Wol","yes",1,0,1,"1.66","-0.12","0.00"
