"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","WHU","yes",3,1,2,"1.77","-0.02","-0.02"
"2","H","Ars","yes",0,-2,0,"1.55","0.11","0.09"
"3","A","Lei","yes",3,1,2,"2.05","-0.18","-0.09"
"4","H","Eve","yes",3,1,3,"2.12","-0.22","-0.31"
"5","H","Wol","yes",3,2,3,"2.25","-0.29","-0.61"
"6","A","Ips","yes",1,0,2,"2.46","-0.41","-1.02"
"7","H","MnU","yes",1,0,0,"2.36","-0.36","-1.38"
"8","A","Ful","yes",3,2,3,"1.46","0.16","-1.22"
"9","H","Bou","yes",1,0,1,"1.93","-0.11","-1.33"
"10","A","Tot","yes",0,-3,1,"1.73","0.00","-1.32"
"11","A","Liv","yes",0,-2,0,"0.49","0.72","-0.61"
"12","H","Pal","yes",1,0,2,"1.93","-0.11","-0.72"
"13","A","Che","yes",0,-3,0,"0.72","0.58","-0.14"
"14","H","Bre","yes",3,2,3,"2.07","-0.19","-0.33"
"15","H","Sot","yes",3,1,1,"2.77","-0.59","-0.92"
"16","A","Not","yes",0,-1,1,"1.15","0.34","-0.58"
"17","H","MnC","yes",3,1,2,"1.87","-0.08","-0.66"
"18","A","New","yes",0,-3,0,"0.86","0.50","-0.15"
"19","H","BHA","yes",1,0,2,"1.88","-0.08","-0.23"
"20","H","Lei","yes",3,1,2,"2.63","-0.52","-0.75"
"21","A","Eve","yes",3,1,1,"1.56","0.10","-0.65"
"22","A","Ars","yes",1,0,2,"0.81","0.53","-0.12"
"23","H","WHU","yes",1,0,1,"2.17","-0.25","-0.36"
"24","A","Wol","yes",0,-2,0,"1.72","0.01","-0.36"
"25","H","Ips","yes",1,0,1,"2.49","-0.43","-0.79"
"26","H","Liv","yes",1,0,2,"1.37","0.21","-0.57"
"27","H","Che","yes",3,1,2,"1.92","-0.10","-0.68"
"28","A","Pal","yes",0,-3,1,"1.51","0.13","-0.55"
"29","A","Bre","yes",3,1,1,"1.21","0.30","-0.24"
"30","A","BHA","yes",3,3,3,"1.15","0.34","0.09"
"31","H","Not","yes",3,1,2,"1.67","0.04","0.13"
"32","A","Sot","yes",3,3,3,"2.54","-0.46","-0.33"
"33","H","New","yes",3,3,4,"1.92","-0.11","-0.43"
"34","A","MnC","yes",0,-1,1,"0.68","0.61","0.18"
"35","H","Ful","yes",3,1,1,"1.93","-0.11","0.07"
"36","A","Bou","yes",3,1,1,"1.35","0.22","0.29"
"37","H","Tot","yes",3,2,2,"2.40","-0.38","-0.09"
"38","A","MnU","yes",0,-2,0,"1.57","0.09","-0.00"
