"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Not","yes",1,0,1,"1.25","0.15","0.15"
"2","H","New","yes",1,0,1,"1.26","0.15","0.30"
"3","A","Eve","yes",3,1,3,"1.67","-0.13","0.17"
"4","H","Che","yes",0,-1,0,"1.25","0.15","0.32"
"5","A","Liv","yes",0,-3,0,"0.55","0.63","0.94"
"6","H","Sot","yes",3,2,3,"2.53","-0.72","0.23"
"7","A","Lei","yes",0,-1,0,"2.14","-0.45","-0.22"
"8","H","Ars","yes",3,2,2,"0.90","0.39","0.17"
"9","A","Ast","yes",1,0,1,"0.85","0.42","0.59"
"10","H","MnC","yes",3,1,2,"1.20","0.19","0.77"
"11","A","Bre","yes",0,-1,2,"1.31","0.11","0.89"
"12","H","BHA","yes",0,-1,1,"1.21","0.18","1.06"
"13","A","Wol","yes",3,2,4,"1.82","-0.23","0.83"
"14","H","Tot","yes",3,1,1,"1.88","-0.28","0.55"
"15","A","Ips","yes",3,1,2,"2.51","-0.70","-0.15"
"16","H","WHU","yes",1,0,1,"1.55","-0.05","-0.20"
"17","A","MnU","yes",3,3,3,"1.67","-0.14","-0.34"
"18","H","Pal","yes",1,0,0,"1.27","0.14","-0.20"
"19","A","Ful","yes",1,0,2,"1.56","-0.06","-0.26"
"20","H","Eve","yes",3,1,1,"1.49","-0.01","-0.27"
"21","A","Che","yes",1,0,2,"0.80","0.46","0.19"
"22","A","New","yes",3,3,4,"0.95","0.35","0.54"
"23","H","Not","yes",3,5,5,"1.00","0.32","0.86"
"24","H","Liv","yes",0,-2,0,"0.75","0.49","1.36"
"25","A","Sot","yes",3,2,3,"2.58","-0.75","0.60"
"26","H","Wol","yes",0,-1,0,"1.66","-0.13","0.48"
"27","A","BHA","yes",0,-1,1,"1.25","0.15","0.63"
"28","A","Tot","yes",1,0,2,"1.83","-0.24","0.39"
"29","H","Bre","yes",0,-1,1,"1.42","0.03","0.42"
"30","H","Ips","yes",0,-1,1,"2.03","-0.37","0.05"
"31","A","WHU","yes",1,0,2,"1.87","-0.27","-0.22"
"32","H","Ful","yes",3,1,1,"1.27","0.14","-0.08"
"33","A","Pal","yes",1,0,0,"1.61","-0.09","-0.17"
"34","H","MnU","yes",1,0,1,"1.82","-0.24","-0.41"
"35","A","Ars","yes",3,1,2,"0.90","0.39","-0.02"
"36","H","Ast","yes",0,-1,0,"1.36","0.08","0.06"
"37","A","MnC","yes",0,-2,1,"0.75","0.49","0.55"
"38","H","Lei","yes",3,2,2,"2.28","-0.55","-0.00"
