"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Eve","yes",3,3,3,"1.73","-0.08","-0.08"
"2","H","MnU","yes",3,1,2,"2.02","-0.26","-0.33"
"3","A","Ars","yes",1,0,1,"0.95","0.41","0.08"
"4","H","Ips","yes",1,0,0,"2.20","-0.37","-0.29"
"5","H","Not","yes",1,0,2,"1.21","0.25","-0.04"
"6","A","Che","yes",0,-2,2,"0.85","0.47","0.43"
"7","H","Tot","yes",3,1,3,"2.07","-0.29","0.14"
"8","A","New","yes",3,1,1,"1.01","0.37","0.51"
"9","H","Wol","yes",1,0,2,"1.87","-0.16","0.35"
"10","A","Liv","yes",0,-1,1,"0.59","0.63","0.98"
"11","H","MnC","yes",3,1,2,"1.42","0.12","1.10"
"12","A","Bou","yes",3,1,2,"1.52","0.05","1.15"
"13","H","Sot","yes",1,0,1,"2.63","-0.64","0.51"
"14","A","Ful","yes",0,-2,1,"1.62","-0.01","0.50"
"15","A","Lei","yes",1,0,2,"2.19","-0.36","0.14"
"16","H","Pal","yes",0,-2,1,"1.49","0.07","0.22"
"17","A","WHU","yes",1,0,1,"1.92","-0.20","0.02"
"18","H","Bre","yes",1,0,0,"1.64","-0.02","-0.00"
"19","A","Ast","yes",1,0,2,"0.90","0.44","0.43"
"20","H","Ars","yes",1,0,1,"1.09","0.32","0.75"
"21","A","Ips","yes",3,2,2,"2.54","-0.58","0.17"
"22","A","MnU","yes",3,2,3,"1.73","-0.08","0.09"
"23","H","Eve","yes",0,-1,0,"1.70","-0.06","0.03"
"24","A","Not","yes",0,-7,0,"1.31","0.18","0.21"
"25","H","Che","yes",3,3,3,"1.47","0.08","0.29"
"26","A","Sot","yes",3,4,4,"2.61","-0.63","-0.33"
"27","H","Bou","yes",3,1,2,"1.48","0.08","-0.25"
"28","H","Ful","yes",3,1,2,"1.49","0.07","-0.18"
"29","A","MnC","yes",1,0,2,"0.80","0.50","0.32"
"30","H","Ast","yes",0,-3,0,"1.58","0.02","0.34"
"31","A","Pal","yes",0,-1,1,"1.67","-0.04","0.30"
"32","H","Lei","yes",1,0,2,"2.42","-0.51","-0.21"
"33","A","Bre","yes",0,-2,2,"1.37","0.15","-0.06"
"34","H","WHU","yes",3,1,3,"1.76","-0.10","-0.16"
"35","H","New","yes",1,0,1,"1.47","0.08","-0.08"
"36","A","Wol","yes",3,2,2,"1.88","-0.17","-0.25"
"37","H","Liv","yes",3,1,3,"0.93","0.42","0.17"
"38","A","Tot","yes",3,3,4,"1.88","-0.17","0.00"
