"matchday","homeTeamName","homeTeamId","awayTeamName","awayTeamId","FTHG","FTAG","FTR","date","UTCtime","status"
14,"Racing Club de Lens",546,"Olympique Lyonnais",523,3,2,"H","2023-12-02","16:00:00","FINISHED"
14,"FC Nantes",543,"OGC Nice",522,1,0,"H","2023-12-02","20:00:00","FINISHED"
14,"Le Havre AC",533,"Paris Saint-Germain FC",524,0,2,"A","2023-12-03","12:00:00","FINISHED"
14,"AS Monaco FC",548,"Montpellier HSC",518,2,0,"H","2023-12-03","14:00:00","FINISHED"
14,"Toulouse FC",511,"FC Lorient",525,1,1,"D","2023-12-03","14:00:00","FINISHED"
14,"Stade Brestois 29",512,"Clermont Foot 63",541,3,0,"H","2023-12-03","14:00:00","FINISHED"
14,"Lille OSC",521,"FC Metz",545,2,0,"H","2023-12-03","16:05:00","FINISHED"
14,"Olympique de Marseille",516,"Stade Rennais FC 1901",529,2,0,"H","2023-12-03","19:45:00","FINISHED"
10,"Olympique de Marseille",516,"Olympique Lyonnais",523,3,0,"H","2023-12-06","20:00:00","FINISHED"
12,"Stade Brestois 29",512,"RC Strasbourg Alsace",576,1,1,"D","2023-12-07","19:30:00","FINISHED"
15,"Montpellier HSC",518,"Racing Club de Lens",546,0,0,"D","2023-12-08","20:00:00","FINISHED"
15,"Stade Rennais FC 1901",529,"AS Monaco FC",548,1,2,"A","2023-12-09","16:00:00","FINISHED"
15,"Paris Saint-Germain FC",524,"FC Nantes",543,2,1,"H","2023-12-09","20:00:00","FINISHED"
15,"OGC Nice",522,"Stade de Reims",547,2,1,"H","2023-12-10","12:00:00","FINISHED"
15,"Clermont Foot 63",541,"Lille OSC",521,0,0,"D","2023-12-10","14:00:00","FINISHED"
15,"FC Metz",545,"Stade Brestois 29",512,0,1,"A","2023-12-10","14:00:00","FINISHED"
15,"RC Strasbourg Alsace",576,"Le Havre AC",533,2,1,"H","2023-12-10","14:00:00","FINISHED"
15,"Olympique Lyonnais",523,"Toulouse FC",511,3,0,"H","2023-12-10","16:05:00","FINISHED"
15,"FC Lorient",525,"Olympique de Marseille",516,2,4,"A","2023-12-10","19:45:00","FINISHED"
16,"AS Monaco FC",548,"Olympique Lyonnais",523,0,1,"A","2023-12-15","20:00:00","FINISHED"
16,"Le Havre AC",533,"OGC Nice",522,3,1,"H","2023-12-16","16:00:00","FINISHED"
16,"Racing Club de Lens",546,"Stade de Reims",547,2,0,"H","2023-12-16","20:00:00","FINISHED"
16,"FC Nantes",543,"Stade Brestois 29",512,0,2,"A","2023-12-17","12:00:00","FINISHED"
16,"FC Lorient",525,"RC Strasbourg Alsace",576,1,2,"A","2023-12-17","14:00:00","FINISHED"
16,"FC Metz",545,"Montpellier HSC",518,0,1,"A","2023-12-17","14:00:00","FINISHED"
16,"Toulouse FC",511,"Stade Rennais FC 1901",529,0,0,"D","2023-12-17","14:00:00","FINISHED"
16,"Olympique de Marseille",516,"Clermont Foot 63",541,2,1,"H","2023-12-17","16:05:00","FINISHED"
16,"Lille OSC",521,"Paris Saint-Germain FC",524,1,1,"D","2023-12-17","19:45:00","FINISHED"
17,"Clermont Foot 63",541,"Stade Rennais FC 1901",529,1,3,"A","2023-12-20","20:00:00","FINISHED"
17,"Toulouse FC",511,"AS Monaco FC",548,1,2,"A","2023-12-20","20:00:00","FINISHED"
17,"Montpellier HSC",518,"Olympique de Marseille",516,1,1,"D","2023-12-20","20:00:00","FINISHED"
17,"OGC Nice",522,"Racing Club de Lens",546,2,0,"H","2023-12-20","20:00:00","FINISHED"
17,"Olympique Lyonnais",523,"FC Nantes",543,1,0,"H","2023-12-20","20:00:00","FINISHED"
17,"Paris Saint-Germain FC",524,"FC Metz",545,3,1,"H","2023-12-20","20:00:00","FINISHED"
17,"RC Strasbourg Alsace",576,"Lille OSC",521,2,1,"H","2023-12-20","20:00:00","FINISHED"
17,"Stade Brestois 29",512,"FC Lorient",525,4,0,"H","2023-12-20","20:00:00","FINISHED"
17,"Stade de Reims",547,"Le Havre AC",533,1,0,"H","2023-12-20","20:00:00","FINISHED"
18,"Olympique de Marseille",516,"RC Strasbourg Alsace",576,1,1,"D","2024-01-12","20:00:00","FINISHED"
18,"AS Monaco FC",548,"Stade de Reims",547,1,3,"A","2024-01-13","16:00:00","FINISHED"
18,"Stade Rennais FC 1901",529,"OGC Nice",522,2,0,"H","2024-01-13","20:00:00","FINISHED"
18,"Lille OSC",521,"FC Lorient",525,3,0,"H","2024-01-14","12:00:00","FINISHED"
18,"FC Metz",545,"Toulouse FC",511,0,1,"A","2024-01-14","14:00:00","FINISHED"
18,"FC Nantes",543,"Clermont Foot 63",541,1,2,"A","2024-01-14","14:00:00","FINISHED"
18,"Stade Brestois 29",512,"Montpellier HSC",518,2,0,"H","2024-01-14","14:00:00","FINISHED"
18,"Le Havre AC",533,"Olympique Lyonnais",523,3,1,"H","2024-01-14","16:05:00","FINISHED"
18,"Racing Club de Lens",546,"Paris Saint-Germain FC",524,0,2,"A","2024-01-14","19:45:00","FINISHED"
19,"Olympique Lyonnais",523,"Stade Rennais FC 1901",529,2,3,"A","2024-01-26","20:00:00","FINISHED"
19,"OGC Nice",522,"FC Metz",545,1,0,"H","2024-01-27","16:00:00","FINISHED"
19,"Olympique de Marseille",516,"AS Monaco FC",548,2,2,"D","2024-01-27","20:00:00","FINISHED"
19,"Montpellier HSC",518,"Lille OSC",521,0,0,"D","2024-01-28","12:00:00","FINISHED"
19,"Clermont Foot 63",541,"RC Strasbourg Alsace",576,1,1,"D","2024-01-28","14:00:00","FINISHED"
19,"FC Lorient",525,"Le Havre AC",533,3,3,"D","2024-01-28","14:00:00","FINISHED"
19,"Stade de Reims",547,"FC Nantes",543,0,0,"D","2024-01-28","14:00:00","FINISHED"
19,"Toulouse FC",511,"Racing Club de Lens",546,0,2,"A","2024-01-28","16:05:00","FINISHED"
19,"Paris Saint-Germain FC",524,"Stade Brestois 29",512,2,2,"D","2024-01-28","19:45:00","FINISHED"
20,"RC Strasbourg Alsace",576,"Paris Saint-Germain FC",524,1,2,"A","2024-02-02","20:00:00","FINISHED"
20,"Stade Rennais FC 1901",529,"Montpellier HSC",518,2,1,"H","2024-02-03","16:00:00","FINISHED"
20,"FC Nantes",543,"Racing Club de Lens",546,0,1,"A","2024-02-03","20:00:00","FINISHED"
20,"AS Monaco FC",548,"Le Havre AC",533,1,1,"D","2024-02-04","12:00:00","FINISHED"
20,"Lille OSC",521,"Clermont Foot 63",541,4,0,"H","2024-02-04","14:00:00","FINISHED"
20,"Stade de Reims",547,"Toulouse FC",511,2,3,"A","2024-02-04","14:00:00","FINISHED"
20,"FC Metz",545,"FC Lorient",525,1,2,"A","2024-02-04","14:00:00","FINISHED"
20,"Stade Brestois 29",512,"OGC Nice",522,0,0,"D","2024-02-04","16:05:00","FINISHED"
20,"Olympique Lyonnais",523,"Olympique de Marseille",516,1,0,"H","2024-02-04","19:45:00","FINISHED"
21,"Olympique de Marseille",516,"FC Metz",545,1,1,"D","2024-02-09","20:00:00","FINISHED"
21,"Racing Club de Lens",546,"RC Strasbourg Alsace",576,3,1,"H","2024-02-10","16:00:00","FINISHED"
21,"Paris Saint-Germain FC",524,"Lille OSC",521,3,1,"H","2024-02-10","20:00:00","FINISHED"
21,"Le Havre AC",533,"Stade Rennais FC 1901",529,0,1,"A","2024-02-11","12:00:00","FINISHED"
21,"Clermont Foot 63",541,"Stade Brestois 29",512,1,1,"D","2024-02-11","14:00:00","FINISHED"
21,"FC Lorient",525,"Stade de Reims",547,2,0,"H","2024-02-11","14:00:00","FINISHED"
21,"Toulouse FC",511,"FC Nantes",543,1,2,"A","2024-02-11","14:00:00","FINISHED"
21,"Montpellier HSC",518,"Olympique Lyonnais",523,1,2,"A","2024-02-11","16:05:00","FINISHED"
21,"OGC Nice",522,"AS Monaco FC",548,2,3,"A","2024-02-11","19:45:00","FINISHED"
22,"Olympique Lyonnais",523,"OGC Nice",522,1,0,"H","2024-02-16","20:00:00","FINISHED"
22,"Lille OSC",521,"Le Havre AC",533,3,0,"H","2024-02-17","16:00:00","FINISHED"
22,"FC Nantes",543,"Paris Saint-Germain FC",524,0,2,"A","2024-02-17","20:00:00","FINISHED"
22,"RC Strasbourg Alsace",576,"FC Lorient",525,1,3,"A","2024-02-18","12:00:00","FINISHED"
22,"AS Monaco FC",548,"Toulouse FC",511,1,2,"A","2024-02-18","14:00:00","FINISHED"
22,"Montpellier HSC",518,"FC Metz",545,3,0,"H","2024-02-18","14:00:00","FINISHED"
22,"Stade Rennais FC 1901",529,"Clermont Foot 63",541,3,1,"H","2024-02-18","14:00:00","FINISHED"
22,"Stade de Reims",547,"Racing Club de Lens",546,1,1,"D","2024-02-18","16:05:00","FINISHED"
22,"Stade Brestois 29",512,"Olympique de Marseille",516,1,0,"H","2024-02-18","19:45:00","FINISHED"
23,"FC Metz",545,"Olympique Lyonnais",523,1,2,"A","2024-02-23","20:00:00","FINISHED"
23,"FC Lorient",525,"FC Nantes",543,0,1,"A","2024-02-24","16:00:00","FINISHED"
23,"RC Strasbourg Alsace",576,"Stade Brestois 29",512,0,3,"A","2024-02-24","20:00:00","FINISHED"
23,"Racing Club de Lens",546,"AS Monaco FC",548,2,3,"A","2024-02-25","12:00:00","FINISHED"
23,"Le Havre AC",533,"Stade de Reims",547,1,2,"A","2024-02-25","14:00:00","FINISHED"
23,"Toulouse FC",511,"Lille OSC",521,3,1,"H","2024-02-25","14:00:00","FINISHED"
23,"OGC Nice",522,"Clermont Foot 63",541,0,0,"D","2024-02-25","14:00:00","FINISHED"
23,"Paris Saint-Germain FC",524,"Stade Rennais FC 1901",529,1,1,"D","2024-02-25","16:05:00","FINISHED"
23,"Olympique de Marseille",516,"Montpellier HSC",518,4,1,"H","2024-02-25","19:45:00","FINISHED"
24,"AS Monaco FC",548,"Paris Saint-Germain FC",524,0,0,"D","2024-03-01","20:00:00","FINISHED"
24,"Stade de Reims",547,"Lille OSC",521,0,1,"A","2024-03-02","16:00:00","FINISHED"
24,"Clermont Foot 63",541,"Olympique de Marseille",516,1,5,"A","2024-03-02","20:00:00","FINISHED"
24,"Toulouse FC",511,"OGC Nice",522,2,1,"H","2024-03-03","12:00:00","FINISHED"
24,"FC Nantes",543,"FC Metz",545,0,2,"A","2024-03-03","14:00:00","FINISHED"
24,"Montpellier HSC",518,"RC Strasbourg Alsace",576,2,2,"D","2024-03-03","14:00:00","FINISHED"
24,"Stade Brestois 29",512,"Le Havre AC",533,1,0,"H","2024-03-03","14:00:00","FINISHED"
24,"Stade Rennais FC 1901",529,"FC Lorient",525,1,2,"A","2024-03-03","16:05:00","FINISHED"
24,"Olympique Lyonnais",523,"Racing Club de Lens",546,0,3,"A","2024-03-03","19:45:00","FINISHED"
25,"OGC Nice",522,"Montpellier HSC",518,1,2,"A","2024-03-08","20:00:00","FINISHED"
25,"FC Lorient",525,"Olympique Lyonnais",523,0,2,"A","2024-03-09","16:00:00","FINISHED"
25,"Racing Club de Lens",546,"Stade Brestois 29",512,1,0,"H","2024-03-09","20:00:00","FINISHED"
25,"Paris Saint-Germain FC",524,"Stade de Reims",547,2,2,"D","2024-03-10","12:00:00","FINISHED"
25,"Le Havre AC",533,"Toulouse FC",511,1,0,"H","2024-03-10","14:00:00","FINISHED"
25,"FC Metz",545,"Clermont Foot 63",541,1,0,"H","2024-03-10","14:00:00","FINISHED"
25,"RC Strasbourg Alsace",576,"AS Monaco FC",548,0,1,"A","2024-03-10","14:00:00","FINISHED"
25,"Lille OSC",521,"Stade Rennais FC 1901",529,2,2,"D","2024-03-10","16:00:00","FINISHED"
25,"Olympique de Marseille",516,"FC Nantes",543,2,0,"H","2024-03-10","19:45:00","FINISHED"
26,"Toulouse FC",511,"Olympique Lyonnais",523,2,3,"A","2024-03-15","20:00:00","FINISHED"
26,"FC Nantes",543,"RC Strasbourg Alsace",576,1,3,"A","2024-03-16","16:00:00","FINISHED"
26,"Racing Club de Lens",546,"OGC Nice",522,1,3,"A","2024-03-16","20:00:00","FINISHED"
26,"Stade Brestois 29",512,"Lille OSC",521,1,1,"D","2024-03-17","12:00:00","FINISHED"
26,"AS Monaco FC",548,"FC Lorient",525,2,2,"D","2024-03-17","14:00:00","FINISHED"
26,"Clermont Foot 63",541,"Le Havre AC",533,2,1,"H","2024-03-17","14:00:00","FINISHED"
26,"Stade de Reims",547,"FC Metz",545,2,1,"H","2024-03-17","14:00:00","FINISHED"
26,"Stade Rennais FC 1901",529,"Olympique de Marseille",516,2,0,"H","2024-03-17","16:05:00","FINISHED"
26,"Montpellier HSC",518,"Paris Saint-Germain FC",524,2,6,"A","2024-03-17","19:45:00","FINISHED"
27,"Lille OSC",521,"Racing Club de Lens",546,2,1,"H","2024-03-29","20:00:00","FINISHED"
27,"FC Metz",545,"AS Monaco FC",548,NA,NA,NA,"2024-03-30","16:00:00","TIMED"
27,"Olympique Lyonnais",523,"Stade de Reims",547,NA,NA,NA,"2024-03-30","20:00:00","TIMED"
27,"FC Lorient",525,"Stade Brestois 29",512,NA,NA,NA,"2024-03-31","11:00:00","TIMED"
27,"Le Havre AC",533,"Montpellier HSC",518,NA,NA,NA,"2024-03-31","13:00:00","TIMED"
27,"Clermont Foot 63",541,"Toulouse FC",511,NA,NA,NA,"2024-03-31","13:00:00","TIMED"
27,"OGC Nice",522,"FC Nantes",543,NA,NA,NA,"2024-03-31","13:00:00","TIMED"
27,"RC Strasbourg Alsace",576,"Stade Rennais FC 1901",529,NA,NA,NA,"2024-03-31","15:05:00","TIMED"
27,"Olympique de Marseille",516,"Paris Saint-Germain FC",524,NA,NA,NA,"2024-03-31","18:45:00","TIMED"
28,"Lille OSC",521,"Olympique de Marseille",516,NA,NA,NA,"2024-04-05","19:00:00","TIMED"
28,"Racing Club de Lens",546,"Le Havre AC",533,NA,NA,NA,"2024-04-06","15:00:00","TIMED"
28,"Paris Saint-Germain FC",524,"Clermont Foot 63",541,NA,NA,NA,"2024-04-06","19:00:00","TIMED"
28,"Stade Brestois 29",512,"FC Metz",545,NA,NA,NA,"2024-04-07","11:00:00","TIMED"
28,"Toulouse FC",511,"RC Strasbourg Alsace",576,NA,NA,NA,"2024-04-07","13:00:00","TIMED"
28,"Montpellier HSC",518,"FC Lorient",525,NA,NA,NA,"2024-04-07","13:00:00","TIMED"
28,"Stade de Reims",547,"OGC Nice",522,NA,NA,NA,"2024-04-07","13:00:00","TIMED"
28,"AS Monaco FC",548,"Stade Rennais FC 1901",529,NA,NA,NA,"2024-04-07","15:05:00","TIMED"
28,"FC Nantes",543,"Olympique Lyonnais",523,NA,NA,NA,"2024-04-07","18:45:00","TIMED"
29,"FC Metz",545,"Racing Club de Lens",546,NA,NA,NA,"2024-04-12","19:00:00","TIMED"
29,"RC Strasbourg Alsace",576,"Stade de Reims",547,NA,NA,NA,"2024-04-13","15:00:00","TIMED"
29,"Stade Rennais FC 1901",529,"Toulouse FC",511,NA,NA,NA,"2024-04-13","19:00:00","TIMED"
29,"Le Havre AC",533,"FC Nantes",543,NA,NA,NA,"2024-04-14","11:00:00","TIMED"
29,"Clermont Foot 63",541,"Montpellier HSC",518,NA,NA,NA,"2024-04-14","13:00:00","TIMED"
29,"Olympique Lyonnais",523,"Stade Brestois 29",512,NA,NA,NA,"2024-04-14","18:45:00","TIMED"
