"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Exc","yes",0,-1,3,"2.26","-0.45","-0.45"
"2","A","Her","yes",0,-1,1,"1.75","-0.12","-0.57"
"3","H","RKC","yes",3,3,3,"2.21","-0.42","-0.99"
"4","A","Spa","yes",1,0,1,"1.67","-0.07","-1.06"
"5","A","PSV","yes",0,-4,0,"0.13","0.92","-0.14"
"6","H","Utr","yes",3,3,3,"1.60","-0.03","-0.17"
"7","H","Vit","yes",0,-1,1,"2.17","-0.39","-0.56"
"8","A","Hee","yes",1,0,1,"1.80","-0.15","-0.72"
"9","H","Alm","yes",1,0,1,"1.81","-0.16","-0.88"
"10","H","Vol","yes",1,0,3,"2.39","-0.53","-1.41"
"11","A","Twe","yes",1,0,3,"0.42","0.73","-0.68"
"12","H","GoA","yes",1,0,1,"1.61","-0.03","-0.72"
"13","H","Ajx","yes",0,-1,1,"1.47","0.06","-0.66"
"14","A","AZA","yes",3,1,2,"0.85","0.46","-0.21"
"15","A","Zwo","yes",3,2,3,"1.96","-0.26","-0.46"
"16","H","Sit","yes",3,3,4,"2.20","-0.41","-0.87"
"17","A","Fey","yes",1,0,2,"0.47","0.70","-0.17"
"18","H","Twe","yes",3,1,1,"1.28","0.18","0.01"
"19","A","GoA","yes",1,0,2,"1.56","0.00","0.01"
"20","H","Her","yes",3,2,3,"2.20","-0.41","-0.40"
"21","A","RKC","yes",0,-2,0,"1.98","-0.27","-0.67"
"22","A","Ajx","yes",1,0,2,"1.05","0.33","-0.34"
"23","H","Spa","yes",3,2,2,"1.30","0.17","-0.18"
"24","A","Vol","yes",3,3,5,"2.34","-0.50","-0.68"
"25","H","Hee","yes",3,2,2,"1.92","-0.23","-0.91"
"26","A","Utr","yes",0,-1,0,"1.31","0.16","-0.75"
"27","H","PSV","yes",3,2,3,"0.34","0.78","0.03"
"28","A","Sit","yes",1,0,1,"1.45","0.07","0.10"
"29","A","Vit","yes",3,3,3,"2.28","-0.46","-0.36"
"30","H","Zwo","yes",1,0,2,"1.81","-0.16","-0.52"
"31","H","AZA","yes",0,-3,0,"1.09","0.30","-0.22"
"32","A","Exc","yes",3,3,3,"1.92","-0.23","-0.45"
"33","H","Fey","yes",0,-1,2,"0.35","0.78","0.33"
"34","A","Alm","yes",3,3,4,"2.07","-0.33","-0.00"
