"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Vol","yes",3,1,2,"1.53","-1.17","-1.17"
"2","H","PSV","yes",0,-2,1,"0.10","0.86","-0.30"
"3","H","AZA","yes",0,-2,0,"0.35","0.51","0.21"
"4","H","RKC","yes",0,-2,0,"1.18","-0.67","-0.47"
"5","A","Spa","yes",0,-1,0,"0.77","-0.09","-0.56"
"6","A","Twe","yes",0,-1,0,"0.14","0.80","0.24"
"7","A","NEC","yes",3,1,2,"0.56","0.20","0.44"
"8","H","Exc","yes",1,0,0,"1.25","-0.78","-0.34"
"9","A","Fey","yes",0,-4,0,"0.16","0.78","0.44"
"10","H","Zwo","yes",1,0,1,"0.76","-0.08","0.36"
"11","A","GoA","yes",0,-4,1,"0.69","0.02","0.38"
"12","H","Hee","yes",0,-2,1,"0.86","-0.22","0.16"
"13","A","Ajx","yes",0,-5,0,"0.39","0.44","0.60"
"14","A","Sit","yes",0,-2,1,"0.62","0.13","0.73"
"15","H","Her","yes",3,2,2,"1.17","-0.66","0.07"
"16","A","Alm","yes",0,-5,0,"1.16","-0.64","-0.57"
"17","H","Utr","yes",1,0,0,"0.61","0.13","-0.44"
"18","H","Fey","yes",0,-1,1,"0.10","0.86","0.42"
"19","A","Zwo","yes",0,-1,0,"1.04","-0.47","-0.05"
"20","H","GoA","yes",0,-2,0,"0.62","0.12","0.07"
"21","A","Her","yes",0,-1,2,"0.84","-0.20","-0.13"
"22","H","Vol","yes",1,0,1,"1.45","-1.06","-1.18"
"23","A","Exc","yes",3,1,2,"1.00","-0.42","-1.61"
"24","H","Twe","yes",0,-1,1,"0.43","0.39","-1.21"
"25","A","RKC","yes",0,-2,1,"1.06","-0.50","-1.71"
"26","H","Alm","yes",1,0,1,"0.77","-0.09","-1.80"
"27","A","AZA","yes",0,-2,0,"0.30","0.57","-1.23"
"28","H","Spa","yes",0,-3,1,"0.44","0.37","-0.85"
"29","H","NEC","yes",0,-3,0,"0.47","0.34","-0.52"
"30","A","PSV","yes",0,-6,0,"0.05","0.94","0.42"
"31","H","Sit","yes",3,1,3,"1.17","-0.66","-0.24"
"32","A","Utr","yes",0,-1,0,"0.53","0.25","0.01"
"33","A","Hee","yes",3,2,3,"0.88","-0.25","-0.24"
"34","H","Ajx","yes",1,0,2,"0.53","0.24","0.00"
