"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Spa","yes",0,-1,1,"0.71","0.33","0.33"
"2","A","Twe","yes",0,-2,1,"0.24","0.77","1.10"
"3","H","Utr","yes",3,1,1,"0.96","0.09","1.19"
"4","A","Alm","yes",3,1,2,"1.62","-0.53","0.67"
"5","H","GoA","yes",1,0,1,"0.97","0.09","0.76"
"6","H","AZA","yes",0,-3,0,"0.57","0.46","1.22"
"7","A","Her","yes",0,-1,1,"1.27","-0.20","1.02"
"8","H","Fey","yes",0,-2,0,"0.16","0.85","1.87"
"9","A","Exc","yes",3,2,4,"1.45","-0.37","1.50"
"10","A","Vit","yes",1,0,1,"1.89","-0.78","0.72"
"11","H","Sit","yes",3,2,2,"1.61","-0.52","0.20"
"12","A","PSV","yes",0,-4,0,"0.07","0.93","1.13"
"13","H","RKC","yes",0,-1,1,"1.62","-0.53","0.59"
"14","A","Vol","yes",3,5,5,"1.97","-0.86","-0.27"
"15","H","NEC","yes",0,-2,1,"0.75","0.29","0.02"
"16","A","Ajx","yes",1,0,2,"0.65","0.38","0.40"
"17","H","Hee","yes",1,0,2,"1.27","-0.20","0.20"
"18","A","AZA","yes",1,0,2,"0.51","0.52","0.72"
"19","H","Vit","yes",3,1,1,"1.57","-0.49","0.24"
"20","A","Spa","yes",3,2,2,"1.18","-0.11","0.12"
"21","A","GoA","yes",1,0,1,"1.07","-0.01","0.11"
"22","H","Alm","yes",0,-1,0,"1.16","-0.09","0.02"
"23","H","PSV","yes",0,-6,1,"0.16","0.85","0.87"
"24","A","Hee","yes",0,-2,0,"1.31","-0.24","0.63"
"25","H","Vol","yes",1,0,1,"1.89","-0.78","-0.15"
"26","A","Sit","yes",0,-2,1,"0.97","0.08","-0.07"
"27","H","Ajx","yes",0,-2,1,"0.85","0.20","0.13"
"28","A","Utr","yes",0,-4,1,"0.85","0.19","0.32"
"29","H","Exc","yes",3,1,2,"1.70","-0.60","-0.29"
"30","A","NEC","yes",1,0,2,"0.90","0.15","-0.14"
"31","H","Her","yes",3,2,3,"1.62","-0.53","-0.66"
"32","A","Fey","yes",0,-5,0,"0.27","0.75","0.08"
"33","A","RKC","yes",1,0,1,"1.51","-0.43","-0.34"
"34","H","Twe","yes",0,-1,1,"0.70","0.34","0.00"
