"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","PSV","yes",0,-2,0,"0.09","0.94","0.94"
"2","H","Hee","yes",0,-2,0,"1.97","-0.34","0.60"
"3","A","Zwo","yes",0,-1,0,"1.71","-0.17","0.43"
"4","H","Fey","yes",0,-4,1,"0.37","0.75","1.18"
"5","A","Her","yes",3,2,3,"1.49","-0.01","1.16"
"6","A","NEC","yes",0,-3,0,"1.11","0.25","1.41"
"7","H","Alm","yes",0,-2,0,"1.87","-0.27","1.14"
"8","A","Vol","yes",0,-1,0,"2.16","-0.47","0.68"
"9","H","Ajx","yes",3,1,4,"1.53","-0.04","0.63"
"10","A","Sit","yes",1,0,0,"1.18","0.19","0.83"
"11","H","Twe","yes",1,0,1,"1.33","0.09","0.92"
"12","H","Exc","yes",1,0,2,"2.30","-0.57","0.36"
"13","A","Spa","yes",3,1,2,"1.40","0.05","0.40"
"14","H","AZA","yes",1,0,1,"1.15","0.22","0.62"
"15","A","GoA","yes",3,2,2,"1.29","0.12","0.75"
"16","H","RKC","yes",1,0,1,"2.25","-0.53","0.21"
"17","A","Vit","yes",1,0,0,"2.08","-0.42","-0.20"
"18","H","PSV","yes",1,0,1,"0.36","0.75","0.55"
"19","A","Exc","yes",1,0,1,"1.68","-0.14","0.41"
"20","H","Vol","yes",3,2,4,"2.43","-0.65","-0.24"
"21","H","Sit","yes",3,4,4,"2.24","-0.52","-0.76"
"22","A","Twe","yes",3,1,1,"0.31","0.79","0.03"
"23","H","Her","yes",3,1,1,"2.25","-0.53","-0.50"
"24","A","Ajx","yes",0,-2,0,"0.82","0.44","-0.06"
"25","A","Alm","yes",1,0,1,"1.83","-0.25","-0.30"
"26","H","NEC","yes",3,1,1,"1.41","0.04","-0.27"
"27","A","Fey","yes",0,-2,2,"0.35","0.76","0.50"
"28","H","Zwo","yes",3,4,5,"1.86","-0.27","0.23"
"29","A","Hee","yes",3,1,3,"1.54","-0.05","0.18"
"30","H","GoA","yes",3,1,2,"1.67","-0.13","0.05"
"31","A","RKC","yes",1,0,2,"1.73","-0.18","-0.13"
"32","H","Vit","yes",3,1,1,"2.21","-0.51","-0.63"
"33","H","Spa","yes",0,-1,0,"1.36","0.08","-0.56"
"34","A","AZA","yes",1,0,3,"0.65","0.56","-0.00"
