"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","RKC","yes",3,2,3,"1.81","-0.66","-0.66"
"2","A","Utr","yes",3,2,2,"0.75","0.31","-0.35"
"3","H","Spa","yes",0,-2,1,"0.86","0.21","-0.15"
"4","A","GoA","yes",0,-1,2,"0.95","0.12","-0.02"
"5","A","Fey","yes",0,-5,1,"0.23","0.79","0.77"
"6","H","Exc","yes",0,-3,0,"1.88","-0.73","0.04"
"7","A","Twe","yes",0,-1,0,"0.21","0.81","0.85"
"8","H","NEC","yes",1,0,1,"0.91","0.16","1.01"
"9","A","AZA","yes",0,-3,0,"0.44","0.60","1.61"
"10","H","Her","yes",3,3,3,"1.80","-0.66","0.95"
"11","A","Ajx","yes",0,-3,1,"0.57","0.48","1.43"
"12","A","Vit","yes",3,2,3,"1.76","-0.62","0.81"
"13","H","Sit","yes",3,3,3,"1.80","-0.65","0.16"
"14","H","Alm","yes",3,3,3,"1.34","-0.24","-0.07"
"15","A","PSV","yes",0,-2,0,"0.06","0.94","0.87"
"16","H","Vol","yes",0,-1,1,"2.05","-0.89","-0.02"
"17","A","Zwo","yes",1,0,2,"1.36","-0.25","-0.27"
"18","A","Exc","yes",0,-3,0,"1.32","-0.21","-0.48"
"19","H","AZA","yes",1,0,2,"0.70","0.36","-0.12"
"20","A","Sit","yes",1,0,3,"0.86","0.21","0.09"
"21","H","Ajx","yes",3,1,3,"1.01","0.07","0.16"
"22","H","GoA","yes",0,-2,0,"1.14","-0.05","0.11"
"23","A","Vol","yes",3,4,4,"1.85","-0.70","-0.59"
"24","H","Zwo","yes",3,2,2,"1.34","-0.23","-0.82"
"25","A","NEC","yes",0,-2,0,"0.79","0.27","-0.55"
"26","H","Fey","yes",0,-1,2,"0.20","0.81","0.26"
"27","A","RKC","yes",1,0,1,"1.38","-0.27","-0.01"
"28","H","Twe","yes",1,0,3,"0.84","0.23","0.22"
"29","H","Utr","yes",0,-1,2,"1.14","-0.04","0.18"
"30","A","Her","yes",3,2,2,"1.14","-0.05","0.13"
"31","H","PSV","yes",0,-8,0,"0.20","0.82","0.95"
"32","A","Alm","yes",1,0,1,"1.48","-0.36","0.59"
"33","H","Vit","yes",0,-2,1,"1.76","-0.62","-0.03"
"34","A","Spa","yes",0,-1,1,"1.05","0.03","0.00"
