"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Ajx","yes",0,-3,1,"0.37","0.62","0.62"
"2","H","NEC","yes",3,1,2,"0.96","0.01","0.63"
"3","H","Exc","yes",3,2,3,"1.93","-0.99","-0.35"
"4","H","Utr","yes",0,-2,1,"1.19","-0.22","-0.58"
"5","A","Vol","yes",1,0,2,"1.48","-0.53","-1.10"
"6","A","AZA","yes",1,0,1,"0.29","0.71","-0.40"
"7","H","Zwo","yes",3,1,2,"1.39","-0.44","-0.83"
"8","A","GoA","yes",0,-4,0,"0.66","0.32","-0.51"
"9","H","Twe","yes",1,0,2,"0.89","0.09","-0.42"
"10","A","Hee","yes",0,-3,0,"0.84","0.13","-0.29"
"11","H","PSV","yes",0,-6,0,"0.21","0.78","0.49"
"12","A","Sit","yes",0,-3,1,"0.58","0.40","0.89"
"13","A","Alm","yes",3,5,5,"1.11","-0.15","0.74"
"14","H","Spa","yes",0,-1,0,"0.91","0.06","0.81"
"15","A","Vit","yes",0,-2,0,"1.39","-0.43","0.38"
"16","H","Fey","yes",0,-4,0,"0.21","0.78","1.15"
"17","A","RKC","yes",3,1,2,"1.01","-0.04","1.11"
"18","H","Vol","yes",1,0,1,"2.10","-1.16","-0.05"
"19","H","Ajx","yes",0,-2,2,"1.06","-0.10","-0.15"
"20","A","NEC","yes",0,-2,1,"0.53","0.45","0.30"
"21","H","Vit","yes",3,1,3,"1.81","-0.87","-0.56"
"22","A","PSV","yes",0,-2,0,"0.04","0.96","0.39"
"23","A","Utr","yes",0,-1,0,"0.50","0.48","0.87"
"24","H","Alm","yes",1,0,2,"1.40","-0.44","0.43"
"25","A","Fey","yes",0,-3,0,"0.15","0.85","1.28"
"26","H","GoA","yes",3,2,2,"1.19","-0.23","1.05"
"27","A","Twe","yes",0,-1,0,"0.13","0.86","1.91"
"28","H","AZA","yes",3,5,5,"0.73","0.24","2.16"
"29","A","Spa","yes",3,1,2,"0.74","0.24","2.40"
"30","H","Hee","yes",0,-2,0,"1.52","-0.56","1.84"
"31","A","Zwo","yes",0,-2,1,"1.00","-0.03","1.81"
"32","H","RKC","yes",0,-5,0,"1.86","-0.92","0.89"
"33","A","Exc","yes",0,-4,0,"0.96","0.01","0.90"
"34","H","Sit","yes",1,0,0,"1.85","-0.90","-0.00"
