"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Her","yes",3,3,4,"2.43","-0.47","-0.47"
"2","A","Exc","yes",1,0,2,"1.81","-0.10","-0.57"
"3","A","Sit","yes",1,0,0,"1.32","0.20","-0.37"
"4","A","Twe","yes",0,-2,1,"0.37","0.78","0.40"
"5","H","Fey","yes",0,-4,0,"0.51","0.69","1.09"
"6","H","AZA","yes",0,-1,1,"1.43","0.13","1.22"
"7","A","Utr","yes",0,-1,3,"1.18","0.28","1.51"
"8","A","PSV","yes",0,-3,2,"0.11","0.93","2.44"
"9","H","Vol","yes",3,2,2,"2.57","-0.56","1.88"
"10","H","Hee","yes",3,3,4,"2.20","-0.34","1.54"
"11","A","Alm","yes",1,0,2,"1.96","-0.19","1.35"
"12","H","Vit","yes",3,5,5,"2.40","-0.46","0.90"
"13","A","NEC","yes",3,1,2,"1.24","0.25","1.14"
"14","A","RKC","yes",3,1,3,"1.86","-0.13","1.01"
"15","H","Spa","yes",3,1,2,"1.64","0.00","1.01"
"16","H","Zwo","yes",1,0,2,"2.11","-0.28","0.73"
"17","A","GoA","yes",3,1,3,"1.43","0.13","0.87"
"18","H","RKC","yes",3,3,4,"2.43","-0.48","0.39"
"19","A","Her","yes",3,2,4,"1.63","0.01","0.40"
"20","H","PSV","yes",1,0,1,"0.50","0.69","1.09"
"21","A","Hee","yes",0,-1,2,"1.68","-0.02","1.08"
"22","H","NEC","yes",1,0,2,"1.70","-0.03","1.04"
"23","A","AZA","yes",0,-2,0,"0.75","0.54","1.59"
"24","H","Utr","yes",3,2,2,"1.93","-0.17","1.42"
"25","H","Sit","yes",1,0,2,"2.42","-0.47","0.95"
"26","A","Spa","yes",1,0,2,"1.54","0.06","1.01"
"27","A","Zwo","yes",3,2,3,"1.85","-0.12","0.89"
"28","H","GoA","yes",1,0,1,"1.94","-0.18","0.71"
"29","A","Fey","yes",0,-6,0,"0.41","0.75","1.47"
"30","H","Twe","yes",3,1,2,"1.62","0.02","1.48"
"31","H","Exc","yes",1,0,2,"2.47","-0.50","0.98"
"32","A","Vol","yes",3,3,4,"2.26","-0.37","0.61"
"33","H","Alm","yes",3,3,3,"2.11","-0.28","0.33"
"34","A","Vit","yes",1,0,2,"2.19","-0.33","-0.00"
