"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Fey","yes",1,0,0,"0.15","0.87","0.87"
"2","H","Alm","yes",3,1,2,"1.73","-0.55","0.32"
"3","A","Exc","yes",1,0,2,"0.97","0.14","0.46"
"4","H","Ajx","yes",1,0,0,"1.39","-0.24","0.22"
"5","H","Vol","yes",3,2,3,"2.34","-1.09","-0.87"
"6","A","GoA","yes",0,-3,0,"0.66","0.41","-0.46"
"7","A","AZA","yes",0,-4,0,"0.29","0.74","0.28"
"8","H","Twe","yes",0,-3,0,"1.19","-0.06","0.21"
"9","A","PSV","yes",0,-2,1,"0.04","0.96","1.18"
"10","H","Utr","yes",1,0,0,"1.52","-0.36","0.82"
"11","A","Zwo","yes",0,-2,0,"1.00","0.10","0.92"
"12","H","Her","yes",3,3,4,"2.14","-0.91","0.01"
"13","A","Hee","yes",0,-3,0,"0.85","0.24","0.25"
"14","H","Vit","yes",3,2,3,"2.10","-0.88","-0.63"
"15","H","RKC","yes",3,1,1,"2.14","-0.92","-1.54"
"16","A","NEC","yes",0,-3,1,"0.54","0.52","-1.02"
"17","H","Spa","yes",0,-2,0,"1.21","-0.09","-1.11"
"18","A","Alm","yes",1,0,0,"1.12","0.00","-1.11"
"19","A","Vol","yes",3,1,1,"1.49","-0.33","-1.44"
"20","H","Hee","yes",1,0,3,"1.84","-0.64","-2.08"
"21","A","Utr","yes",0,-4,0,"0.51","0.55","-1.54"
"22","H","AZA","yes",0,-1,1,"1.01","0.10","-1.44"
"23","A","RKC","yes",3,1,1,"1.02","0.09","-1.35"
"24","H","Exc","yes",3,3,5,"2.20","-0.97","-2.32"
"25","A","Ajx","yes",1,0,2,"0.37","0.67","-1.65"
"26","H","Zwo","yes",3,2,3,"1.72","-0.54","-2.19"
"27","A","Spa","yes",0,-4,0,"0.74","0.34","-1.86"
"28","H","NEC","yes",1,0,1,"1.27","-0.13","-1.99"
"29","A","Twe","yes",0,-2,0,"0.14","0.88","-1.11"
"30","H","Fey","yes",0,-1,0,"0.31","0.72","-0.39"
"31","A","Vit","yes",0,-1,2,"1.39","-0.25","-0.64"
"32","H","GoA","yes",1,0,0,"1.52","-0.36","-1.00"
"33","H","PSV","yes",1,0,1,"0.31","0.72","-0.28"
"34","A","Her","yes",1,0,0,"0.81","0.28","-0.00"
