"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","AZA","yes",0,-4,1,"0.64","0.52","0.52"
"2","H","Vol","yes",3,3,4,"2.26","-0.67","-0.15"
"3","H","Hee","yes",3,1,3,"1.73","-0.28","-0.42"
"4","A","Zwo","yes",1,0,1,"1.71","-0.26","-0.69"
"5","H","Sit","yes",3,3,3,"2.04","-0.51","-1.19"
"6","A","PSV","yes",0,-3,0,"0.09","0.93","-0.26"
"7","A","Fey","yes",0,-2,1,"0.34","0.75","0.48"
"8","H","Her","yes",3,4,4,"2.04","-0.51","-0.02"
"9","H","Spa","yes",1,0,0,"1.10","0.19","0.16"
"10","A","Alm","yes",1,0,0,"1.83","-0.35","-0.19"
"11","H","Vit","yes",3,4,5,"2.00","-0.48","-0.67"
"12","A","RKC","yes",3,1,1,"1.73","-0.28","-0.95"
"13","A","NEC","yes",1,0,1,"1.10","0.19","-0.76"
"14","H","Twe","yes",0,-2,1,"1.08","0.20","-0.56"
"15","H","Utr","yes",0,-2,0,"1.40","-0.03","-0.59"
"16","A","Exc","yes",1,0,1,"1.67","-0.23","-0.82"
"17","H","Ajx","yes",0,-1,2,"1.27","0.06","-0.76"
"18","A","Spa","yes",3,2,2,"1.39","-0.03","-0.79"
"19","H","NEC","yes",1,0,2,"1.16","0.15","-0.65"
"20","A","Vit","yes",3,2,2,"2.08","-0.53","-1.18"
"21","H","Zwo","yes",1,0,1,"1.61","-0.19","-1.37"
"22","A","Hee","yes",3,2,2,"1.53","-0.13","-1.50"
"23","A","Twe","yes",0,-3,0,"0.31","0.77","-0.73"
"24","H","RKC","yes",3,1,1,"2.05","-0.51","-1.25"
"25","H","PSV","yes",0,-1,0,"0.27","0.80","-0.44"
"26","A","Her","yes",0,-2,0,"1.48","-0.10","-0.54"
"27","H","Exc","yes",3,3,3,"2.11","-0.56","-1.10"
"28","A","Ajx","yes",1,0,1,"0.81","0.40","-0.70"
"29","H","Alm","yes",1,0,1,"1.61","-0.19","-0.89"
"30","A","Utr","yes",0,-1,1,"1.05","0.23","-0.67"
"31","H","Fey","yes",0,-2,1,"0.28","0.80","0.13"
"32","A","Sit","yes",1,0,0,"1.18","0.13","0.26"
"33","H","AZA","yes",0,-3,0,"0.91","0.33","0.59"
"34","A","Vol","yes",3,1,2,"2.15","-0.59","0.00"
