"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Sit","yes",1,0,0,"2.75","-0.11","-0.11"
"2","A","Spa","yes",1,0,2,"2.65","-0.07","-0.19"
"3","H","Alm","yes",3,5,6,"2.61","-0.05","-0.24"
"4","A","Utr","yes",3,4,5,"2.50","-0.01","-0.25"
"5","H","Hee","yes",3,5,6,"2.65","-0.07","-0.33"
"6","A","Ajx","yes",3,4,4,"2.34","0.05","-0.27"
"7","H","GoA","yes",3,2,3,"2.51","-0.02","-0.29"
"8","A","Zwo","yes",3,2,2,"2.75","-0.11","-0.40"
"9","H","Vit","yes",3,4,4,"2.74","-0.11","-0.51"
"10","A","Twe","yes",0,-1,1,"1.59","0.36","-0.16"
"11","A","RKC","yes",3,1,2,"2.75","-0.11","-0.27"
"12","H","AZA","yes",3,1,1,"2.19","0.11","-0.16"
"13","A","Exc","yes",3,2,4,"2.74","-0.11","-0.27"
"14","H","PSV","yes",0,-1,1,"1.14","0.54","0.27"
"15","H","Vol","yes",3,2,3,"2.82","-0.14","0.13"
"16","A","Her","yes",3,4,4,"2.68","-0.08","0.05"
"17","H","NEC","yes",1,0,2,"2.38","0.04","0.08"
"18","A","Vit","yes",3,1,2,"2.83","-0.15","-0.06"
"19","H","Twe","yes",1,0,0,"2.33","0.06","-0.00"
"20","A","AZA","yes",3,1,1,"2.18","0.12","0.11"
"21","H","Spa","yes",3,2,2,"2.34","0.05","0.17"
"22","H","RKC","yes",3,1,1,"2.76","-0.12","0.05"
"23","A","Alm","yes",3,2,2,"2.78","-0.12","-0.07"
"24","A","PSV","yes",1,0,2,"0.67","0.73","0.66"
"25","H","Her","yes",3,3,3,"2.75","-0.11","0.54"
"26","A","Hee","yes",3,1,3,"2.70","-0.09","0.45"
"27","H","Utr","yes",3,2,4,"2.51","-0.02","0.43"
"28","A","Vol","yes",1,0,0,"2.85","-0.15","0.28"
"29","H","Ajx","yes",3,6,6,"2.44","0.01","0.29"
"30","A","Sit","yes",3,1,1,"2.56","-0.04","0.25"
"31","A","GoA","yes",3,2,3,"2.61","-0.06","0.20"
"32","H","Zwo","yes",3,5,5,"2.60","-0.05","0.14"
"33","A","NEC","yes",3,1,3,"2.52","-0.02","0.12"
"34","H","Exc","yes",3,4,4,"2.77","-0.12","-0.00"
