"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","NEC","yes",3,1,4,"0.48","0.43","0.43"
"2","H","Ajx","yes",1,0,2,"0.88","-0.04","0.40"
"3","H","Sit","yes",1,0,2,"1.65","-0.94","-0.54"
"4","A","Her","yes",0,-2,1,"0.73","0.14","-0.41"
"5","H","Alm","yes",1,0,0,"1.20","-0.41","-0.81"
"6","A","Hee","yes",3,3,3,"0.77","0.10","-0.72"
"7","H","Spa","yes",3,1,2,"0.75","0.13","-0.59"
"8","A","Vit","yes",1,0,0,"1.30","-0.52","-1.11"
"9","H","Zwo","yes",0,-2,2,"1.19","-0.40","-1.51"
"10","A","Vol","yes",0,-2,1,"1.39","-0.63","-2.14"
"11","H","AZA","yes",1,0,1,"0.60","0.30","-1.84"
"12","A","Utr","yes",1,0,2,"0.45","0.47","-1.37"
"13","H","Fey","yes",0,-2,2,"0.17","0.80","-0.57"
"14","A","RKC","yes",1,0,2,"0.93","-0.09","-0.67"
"15","A","Twe","yes",0,-2,2,"0.12","0.86","0.19"
"16","H","GoA","yes",1,0,1,"1.00","-0.18","0.02"
"17","A","PSV","yes",0,-2,1,"0.04","0.95","0.97"
"18","H","Hee","yes",3,3,3,"1.31","-0.54","0.43"
"19","H","Utr","yes",1,0,1,"1.00","-0.17","0.26"
"20","A","Alm","yes",0,-1,1,"1.03","-0.20","0.06"
"21","H","Twe","yes",0,-3,0,"0.73","0.15","0.20"
"22","A","Spa","yes",0,-2,2,"0.67","0.21","0.42"
"23","H","Vit","yes",0,-1,1,"1.62","-0.89","-0.48"
"24","A","Sit","yes",0,-3,2,"0.53","0.38","-0.10"
"25","A","AZA","yes",0,-4,0,"0.26","0.70","0.60"
"26","H","RKC","yes",1,0,1,"1.67","-0.96","-0.36"
"27","A","GoA","yes",0,-3,0,"0.60","0.30","-0.05"
"28","H","PSV","yes",0,-2,0,"0.17","0.81","0.75"
"29","A","Zwo","yes",0,-1,1,"0.92","-0.07","0.68"
"30","H","Vol","yes",3,4,4,"1.93","-1.26","-0.58"
"31","A","Ajx","yes",1,0,2,"0.34","0.61","0.03"
"32","H","NEC","yes",0,-3,0,"0.79","0.08","0.10"
"33","H","Her","yes",3,4,4,"1.66","-0.95","-0.84"
"34","A","Fey","yes",0,-4,0,"0.13","0.84","-0.00"
