"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Hee","yes",0,-2,1,"0.84","0.02","0.02"
"2","H","AZA","yes",0,-2,1,"0.56","0.35","0.37"
"3","A","NEC","yes",0,-3,0,"0.53","0.38","0.75"
"4","H","PSV","yes",0,-4,0,"0.15","0.82","1.57"
"5","A","Vit","yes",3,2,2,"1.38","-0.62","0.95"
"6","H","Twe","yes",3,1,1,"0.68","0.20","1.15"
"7","A","Alm","yes",0,-1,0,"1.10","-0.29","0.86"
"8","H","Vol","yes",3,1,2,"1.87","-1.19","-0.33"
"9","A","Spa","yes",0,-2,0,"0.73","0.15","-0.19"
"10","H","Fey","yes",0,-1,1,"0.16","0.81","0.63"
"11","H","GoA","yes",0,-1,0,"0.95","-0.11","0.52"
"12","A","Zwo","yes",3,1,2,"0.99","-0.16","0.36"
"13","H","Exc","yes",1,0,2,"1.68","-0.97","-0.61"
"14","H","Ajx","yes",0,-1,2,"0.83","0.03","-0.58"
"15","A","Sit","yes",0,-1,0,"0.58","0.32","-0.26"
"16","A","Utr","yes",1,0,1,"0.50","0.42","0.16"
"17","H","Her","yes",0,-1,1,"1.60","-0.87","-0.72"
"18","A","Ajx","yes",0,-3,1,"0.37","0.57","-0.15"
"19","H","Spa","yes",1,0,1,"0.70","0.18","0.03"
"20","A","Twe","yes",0,-3,0,"0.13","0.84","0.88"
"21","H","NEC","yes",3,2,2,"0.74","0.13","1.01"
"22","A","Fey","yes",0,-1,0,"0.15","0.83","1.84"
"23","H","Sit","yes",0,-1,0,"1.59","-0.87","0.97"
"24","A","GoA","yes",0,-1,0,"0.65","0.24","1.21"
"25","H","Vit","yes",3,2,3,"1.55","-0.82","0.39"
"26","A","Exc","yes",1,0,1,"0.95","-0.12","0.27"
"27","H","Hee","yes",1,0,1,"1.25","-0.47","-0.19"
"28","H","Alm","yes",1,0,0,"1.14","-0.33","-0.53"
"29","A","Vol","yes",0,-1,2,"1.47","-0.73","-1.25"
"30","A","AZA","yes",0,-1,2,"0.28","0.67","-0.58"
"31","H","Utr","yes",1,0,2,"0.94","-0.10","-0.69"
"32","A","Her","yes",3,5,5,"0.80","0.07","-0.62"
"33","H","Zwo","yes",1,0,1,"1.13","-0.33","-0.95"
"34","A","PSV","yes",0,-2,1,"0.04","0.95","0.00"
