"matchday","homeTeamName","homeTeamId","awayTeamName","awayTeamId","FTHG","FTAG","FTR","date"
4,"CD Tondela",1049,"CD Santa Clara",5530,NA,NA,NA,"2019-09-01"
5,"CS Marítimo",5575,"Os Belenenses Futebol",5568,NA,NA,NA,"2019-09-15"
5,"Rio Ave FC",496,"CD Tondela",1049,NA,NA,NA,"2019-09-15"
5,"Sport Lisboa e Benfica",1903,"Gil Vicente FC",5533,NA,NA,NA,"2019-09-15"
5,"Vitória FC",5620,"Sporting Clube de Braga",5613,NA,NA,NA,"2019-09-15"
5,"Vitória SC",5543,"CD Aves",5544,NA,NA,NA,"2019-09-15"
5,"CD Santa Clara",5530,"Moreirense FC",583,NA,NA,NA,"2019-09-15"
5,"Portimonense SC",5601,"FC Porto",503,NA,NA,NA,"2019-09-15"
5,"FC Famalicão",5531,"FC Paços de Ferreira",507,NA,NA,NA,"2019-09-15"
5,"Boavista FC",810,"Sporting Clube de Portugal",498,NA,NA,NA,"2019-09-15"
6,"FC Porto",503,"CD Santa Clara",5530,NA,NA,NA,"2019-09-22"
6,"Sporting Clube de Braga",5613,"CS Marítimo",5575,NA,NA,NA,"2019-09-22"
6,"FC Paços de Ferreira",507,"CD Aves",5544,NA,NA,NA,"2019-09-22"
6,"Gil Vicente FC",5533,"Boavista FC",810,NA,NA,NA,"2019-09-22"
6,"Moreirense FC",583,"Sport Lisboa e Benfica",1903,NA,NA,NA,"2019-09-22"
6,"Sporting Clube de Portugal",498,"FC Famalicão",5531,NA,NA,NA,"2019-09-22"
6,"Vitória FC",5620,"Portimonense SC",5601,NA,NA,NA,"2019-09-22"
6,"Os Belenenses Futebol",5568,"Rio Ave FC",496,NA,NA,NA,"2019-09-22"
6,"CD Tondela",1049,"Vitória SC",5543,NA,NA,NA,"2019-09-22"
7,"CS Marítimo",5575,"Moreirense FC",583,NA,NA,NA,"2019-09-29"
7,"Rio Ave FC",496,"FC Porto",503,NA,NA,NA,"2019-09-29"
7,"Sport Lisboa e Benfica",1903,"Vitória FC",5620,NA,NA,NA,"2019-09-29"
7,"Vitória SC",5543,"FC Paços de Ferreira",507,NA,NA,NA,"2019-09-29"
7,"CD Santa Clara",5530,"Gil Vicente FC",5533,NA,NA,NA,"2019-09-29"
7,"CD Aves",5544,"Sporting Clube de Portugal",498,NA,NA,NA,"2019-09-29"
7,"Portimonense SC",5601,"Sporting Clube de Braga",5613,NA,NA,NA,"2019-09-29"
7,"FC Famalicão",5531,"Os Belenenses Futebol",5568,NA,NA,NA,"2019-09-29"
7,"Boavista FC",810,"CD Tondela",1049,NA,NA,NA,"2019-09-29"
8,"FC Porto",503,"FC Famalicão",5531,NA,NA,NA,"2019-10-27"
8,"Sporting Clube de Braga",5613,"CD Santa Clara",5530,NA,NA,NA,"2019-10-27"
8,"FC Paços de Ferreira",507,"Rio Ave FC",496,NA,NA,NA,"2019-10-27"
8,"Gil Vicente FC",5533,"Portimonense SC",5601,NA,NA,NA,"2019-10-27"
8,"Moreirense FC",583,"Boavista FC",810,NA,NA,NA,"2019-10-27"
8,"Sporting Clube de Portugal",498,"Vitória SC",5543,NA,NA,NA,"2019-10-27"
8,"Vitória FC",5620,"CS Marítimo",5575,NA,NA,NA,"2019-10-27"
8,"Os Belenenses Futebol",5568,"CD Aves",5544,NA,NA,NA,"2019-10-27"
8,"CD Tondela",1049,"Sport Lisboa e Benfica",1903,NA,NA,NA,"2019-10-27"
9,"CS Marítimo",5575,"FC Porto",503,NA,NA,NA,"2019-10-30"
9,"FC Paços de Ferreira",507,"Sporting Clube de Portugal",498,NA,NA,NA,"2019-10-30"
9,"Rio Ave FC",496,"Moreirense FC",583,NA,NA,NA,"2019-10-30"
9,"Sport Lisboa e Benfica",1903,"Portimonense SC",5601,NA,NA,NA,"2019-10-30"
9,"Vitória SC",5543,"Os Belenenses Futebol",5568,NA,NA,NA,"2019-10-30"
9,"CD Santa Clara",5530,"Vitória FC",5620,NA,NA,NA,"2019-10-30"
9,"CD Aves",5544,"CD Tondela",1049,NA,NA,NA,"2019-10-30"
9,"FC Famalicão",5531,"Gil Vicente FC",5533,NA,NA,NA,"2019-10-30"
9,"Boavista FC",810,"Sporting Clube de Braga",5613,NA,NA,NA,"2019-10-30"
10,"FC Porto",503,"CD Aves",5544,NA,NA,NA,"2019-11-03"
10,"Sporting Clube de Braga",5613,"FC Famalicão",5531,NA,NA,NA,"2019-11-03"
10,"Gil Vicente FC",5533,"CS Marítimo",5575,NA,NA,NA,"2019-11-03"
10,"Moreirense FC",583,"Vitória SC",5543,NA,NA,NA,"2019-11-03"
10,"Sport Lisboa e Benfica",1903,"Rio Ave FC",496,NA,NA,NA,"2019-11-03"
10,"Vitória FC",5620,"Boavista FC",810,NA,NA,NA,"2019-11-03"
10,"Os Belenenses Futebol",5568,"FC Paços de Ferreira",507,NA,NA,NA,"2019-11-03"
10,"Portimonense SC",5601,"CD Santa Clara",5530,NA,NA,NA,"2019-11-03"
10,"CD Tondela",1049,"Sporting Clube de Portugal",498,NA,NA,NA,"2019-11-03"
11,"CS Marítimo",5575,"Portimonense SC",5601,NA,NA,NA,"2019-11-10"
11,"FC Paços de Ferreira",507,"CD Tondela",1049,NA,NA,NA,"2019-11-10"
11,"Rio Ave FC",496,"Vitória FC",5620,NA,NA,NA,"2019-11-10"
11,"Sporting Clube de Portugal",498,"Os Belenenses Futebol",5568,NA,NA,NA,"2019-11-10"
11,"Vitória SC",5543,"Sporting Clube de Braga",5613,NA,NA,NA,"2019-11-10"
11,"CD Santa Clara",5530,"Sport Lisboa e Benfica",1903,NA,NA,NA,"2019-11-10"
11,"CD Aves",5544,"Gil Vicente FC",5533,NA,NA,NA,"2019-11-10"
11,"FC Famalicão",5531,"Moreirense FC",583,NA,NA,NA,"2019-11-10"
11,"Boavista FC",810,"FC Porto",503,NA,NA,NA,"2019-11-10"
12,"FC Porto",503,"FC Paços de Ferreira",507,NA,NA,NA,"2019-12-01"
12,"Sporting Clube de Braga",5613,"Rio Ave FC",496,NA,NA,NA,"2019-12-01"
12,"Gil Vicente FC",5533,"Sporting Clube de Portugal",498,NA,NA,NA,"2019-12-01"
12,"Moreirense FC",583,"CD Aves",5544,NA,NA,NA,"2019-12-01"
12,"Sport Lisboa e Benfica",1903,"CS Marítimo",5575,NA,NA,NA,"2019-12-01"
12,"Vitória FC",5620,"Vitória SC",5543,NA,NA,NA,"2019-12-01"
12,"CD Santa Clara",5530,"Boavista FC",810,NA,NA,NA,"2019-12-01"
12,"Portimonense SC",5601,"FC Famalicão",5531,NA,NA,NA,"2019-12-01"
12,"CD Tondela",1049,"Os Belenenses Futebol",5568,NA,NA,NA,"2019-12-01"
13,"CS Marítimo",5575,"CD Santa Clara",5530,NA,NA,NA,"2019-12-08"
13,"FC Paços de Ferreira",507,"Vitória FC",5620,NA,NA,NA,"2019-12-08"
13,"Rio Ave FC",496,"Gil Vicente FC",5533,NA,NA,NA,"2019-12-08"
13,"Sporting Clube de Portugal",498,"Moreirense FC",583,NA,NA,NA,"2019-12-08"
13,"Vitória SC",5543,"Portimonense SC",5601,NA,NA,NA,"2019-12-08"
13,"Os Belenenses Futebol",5568,"FC Porto",503,NA,NA,NA,"2019-12-08"
13,"CD Aves",5544,"Sporting Clube de Braga",5613,NA,NA,NA,"2019-12-08"
13,"FC Famalicão",5531,"CD Tondela",1049,NA,NA,NA,"2019-12-08"
13,"Boavista FC",810,"Sport Lisboa e Benfica",1903,NA,NA,NA,"2019-12-08"
14,"FC Porto",503,"CD Tondela",1049,NA,NA,NA,"2019-12-15"
14,"Sporting Clube de Braga",5613,"FC Paços de Ferreira",507,NA,NA,NA,"2019-12-15"
14,"CS Marítimo",5575,"Boavista FC",810,NA,NA,NA,"2019-12-15"
14,"Gil Vicente FC",5533,"Vitória SC",5543,NA,NA,NA,"2019-12-15"
14,"Moreirense FC",583,"Os Belenenses Futebol",5568,NA,NA,NA,"2019-12-15"
14,"Sport Lisboa e Benfica",1903,"FC Famalicão",5531,NA,NA,NA,"2019-12-15"
14,"Vitória FC",5620,"CD Aves",5544,NA,NA,NA,"2019-12-15"
14,"CD Santa Clara",5530,"Sporting Clube de Portugal",498,NA,NA,NA,"2019-12-15"
14,"Portimonense SC",5601,"Rio Ave FC",496,NA,NA,NA,"2019-12-15"
15,"FC Paços de Ferreira",507,"Moreirense FC",583,NA,NA,NA,"2020-01-05"
15,"Rio Ave FC",496,"CS Marítimo",5575,NA,NA,NA,"2020-01-05"
15,"Sporting Clube de Portugal",498,"FC Porto",503,NA,NA,NA,"2020-01-05"
15,"Vitória SC",5543,"Sport Lisboa e Benfica",1903,NA,NA,NA,"2020-01-05"
15,"Os Belenenses Futebol",5568,"Sporting Clube de Braga",5613,NA,NA,NA,"2020-01-05"
15,"CD Aves",5544,"CD Santa Clara",5530,NA,NA,NA,"2020-01-05"
15,"FC Famalicão",5531,"Vitória FC",5620,NA,NA,NA,"2020-01-05"
15,"Boavista FC",810,"Portimonense SC",5601,NA,NA,NA,"2020-01-05"
15,"CD Tondela",1049,"Gil Vicente FC",5533,NA,NA,NA,"2020-01-05"
16,"Sporting Clube de Braga",5613,"CD Tondela",1049,NA,NA,NA,"2020-01-11"
16,"CS Marítimo",5575,"Vitória SC",5543,NA,NA,NA,"2020-01-11"
16,"Gil Vicente FC",5533,"Os Belenenses Futebol",5568,NA,NA,NA,"2020-01-11"
16,"Moreirense FC",583,"FC Porto",503,NA,NA,NA,"2020-01-11"
16,"Sport Lisboa e Benfica",1903,"CD Aves",5544,NA,NA,NA,"2020-01-11"
16,"Vitória FC",5620,"Sporting Clube de Portugal",498,NA,NA,NA,"2020-01-11"
16,"CD Santa Clara",5530,"Rio Ave FC",496,NA,NA,NA,"2020-01-11"
16,"Portimonense SC",5601,"FC Paços de Ferreira",507,NA,NA,NA,"2020-01-11"
16,"Boavista FC",810,"FC Famalicão",5531,NA,NA,NA,"2020-01-11"
17,"FC Porto",503,"Sporting Clube de Braga",5613,NA,NA,NA,"2020-01-18"
17,"FC Paços de Ferreira",507,"Gil Vicente FC",5533,NA,NA,NA,"2020-01-18"
17,"Rio Ave FC",496,"Boavista FC",810,NA,NA,NA,"2020-01-18"
17,"Sporting Clube de Portugal",498,"Sport Lisboa e Benfica",1903,NA,NA,NA,"2020-01-18"
17,"Vitória SC",5543,"CD Santa Clara",5530,NA,NA,NA,"2020-01-18"
17,"Os Belenenses Futebol",5568,"Vitória FC",5620,NA,NA,NA,"2020-01-18"
17,"CD Aves",5544,"Portimonense SC",5601,NA,NA,NA,"2020-01-18"
17,"FC Famalicão",5531,"CS Marítimo",5575,NA,NA,NA,"2020-01-18"
17,"CD Tondela",1049,"Moreirense FC",583,NA,NA,NA,"2020-01-18"
18,"FC Porto",503,"Gil Vicente FC",5533,NA,NA,NA,"2020-01-26"
18,"FC Paços de Ferreira",507,"Sport Lisboa e Benfica",1903,NA,NA,NA,"2020-01-26"
18,"Moreirense FC",583,"Sporting Clube de Braga",5613,NA,NA,NA,"2020-01-26"
18,"Sporting Clube de Portugal",498,"CS Marítimo",5575,NA,NA,NA,"2020-01-26"
18,"Vitória SC",5543,"Rio Ave FC",496,NA,NA,NA,"2020-01-26"
18,"Os Belenenses Futebol",5568,"Portimonense SC",5601,NA,NA,NA,"2020-01-26"
18,"CD Aves",5544,"Boavista FC",810,NA,NA,NA,"2020-01-26"
18,"FC Famalicão",5531,"CD Santa Clara",5530,NA,NA,NA,"2020-01-26"
18,"CD Tondela",1049,"Vitória FC",5620,NA,NA,NA,"2020-01-26"
19,"Sporting Clube de Braga",5613,"Sporting Clube de Portugal",498,NA,NA,NA,"2020-02-02"
19,"CS Marítimo",5575,"CD Aves",5544,NA,NA,NA,"2020-02-02"
19,"Gil Vicente FC",5533,"Moreirense FC",583,NA,NA,NA,"2020-02-02"
19,"Rio Ave FC",496,"FC Famalicão",5531,NA,NA,NA,"2020-02-02"
19,"Sport Lisboa e Benfica",1903,"Os Belenenses Futebol",5568,NA,NA,NA,"2020-02-02"
19,"Vitória FC",5620,"FC Porto",503,NA,NA,NA,"2020-02-02"
19,"CD Santa Clara",5530,"FC Paços de Ferreira",507,NA,NA,NA,"2020-02-02"
19,"Portimonense SC",5601,"CD Tondela",1049,NA,NA,NA,"2020-02-02"
19,"Boavista FC",810,"Vitória SC",5543,NA,NA,NA,"2020-02-02"
20,"FC Porto",503,"Sport Lisboa e Benfica",1903,NA,NA,NA,"2020-02-09"
20,"Sporting Clube de Braga",5613,"Gil Vicente FC",5533,NA,NA,NA,"2020-02-09"
20,"FC Paços de Ferreira",507,"Boavista FC",810,NA,NA,NA,"2020-02-09"
20,"Moreirense FC",583,"Vitória FC",5620,NA,NA,NA,"2020-02-09"
20,"Sporting Clube de Portugal",498,"Portimonense SC",5601,NA,NA,NA,"2020-02-09"
20,"Os Belenenses Futebol",5568,"CD Santa Clara",5530,NA,NA,NA,"2020-02-09"
20,"CD Aves",5544,"Rio Ave FC",496,NA,NA,NA,"2020-02-09"
20,"FC Famalicão",5531,"Vitória SC",5543,NA,NA,NA,"2020-02-09"
20,"CD Tondela",1049,"CS Marítimo",5575,NA,NA,NA,"2020-02-09"
21,"CS Marítimo",5575,"FC Paços de Ferreira",507,NA,NA,NA,"2020-02-15"
21,"Rio Ave FC",496,"Sporting Clube de Portugal",498,NA,NA,NA,"2020-02-15"
21,"Sport Lisboa e Benfica",1903,"Sporting Clube de Braga",5613,NA,NA,NA,"2020-02-15"
21,"Vitória FC",5620,"Gil Vicente FC",5533,NA,NA,NA,"2020-02-15"
21,"Vitória SC",5543,"FC Porto",503,NA,NA,NA,"2020-02-15"
21,"CD Santa Clara",5530,"CD Tondela",1049,NA,NA,NA,"2020-02-15"
21,"Portimonense SC",5601,"Moreirense FC",583,NA,NA,NA,"2020-02-15"
21,"FC Famalicão",5531,"CD Aves",5544,NA,NA,NA,"2020-02-15"
21,"Boavista FC",810,"Os Belenenses Futebol",5568,NA,NA,NA,"2020-02-15"
22,"FC Porto",503,"Portimonense SC",5601,NA,NA,NA,"2020-02-23"
22,"Sporting Clube de Braga",5613,"Vitória FC",5620,NA,NA,NA,"2020-02-23"
22,"FC Paços de Ferreira",507,"FC Famalicão",5531,NA,NA,NA,"2020-02-23"
22,"Gil Vicente FC",5533,"Sport Lisboa e Benfica",1903,NA,NA,NA,"2020-02-23"
22,"Moreirense FC",583,"CD Santa Clara",5530,NA,NA,NA,"2020-02-23"
22,"Sporting Clube de Portugal",498,"Boavista FC",810,NA,NA,NA,"2020-02-23"
22,"Os Belenenses Futebol",5568,"CS Marítimo",5575,NA,NA,NA,"2020-02-23"
22,"CD Aves",5544,"Vitória SC",5543,NA,NA,NA,"2020-02-23"
22,"CD Tondela",1049,"Rio Ave FC",496,NA,NA,NA,"2020-02-23"
23,"CS Marítimo",5575,"Sporting Clube de Braga",5613,NA,NA,NA,"2020-03-01"
23,"Rio Ave FC",496,"Os Belenenses Futebol",5568,NA,NA,NA,"2020-03-01"
23,"Sport Lisboa e Benfica",1903,"Moreirense FC",583,NA,NA,NA,"2020-03-01"
23,"Vitória SC",5543,"CD Tondela",1049,NA,NA,NA,"2020-03-01"
23,"CD Santa Clara",5530,"FC Porto",503,NA,NA,NA,"2020-03-01"
23,"CD Aves",5544,"FC Paços de Ferreira",507,NA,NA,NA,"2020-03-01"
23,"Portimonense SC",5601,"Vitória FC",5620,NA,NA,NA,"2020-03-01"
23,"FC Famalicão",5531,"Sporting Clube de Portugal",498,NA,NA,NA,"2020-03-01"
23,"Boavista FC",810,"Gil Vicente FC",5533,NA,NA,NA,"2020-03-01"
24,"FC Porto",503,"Rio Ave FC",496,NA,NA,NA,"2020-03-08"
24,"Sporting Clube de Braga",5613,"Portimonense SC",5601,NA,NA,NA,"2020-03-08"
24,"FC Paços de Ferreira",507,"Vitória SC",5543,NA,NA,NA,"2020-03-08"
24,"Gil Vicente FC",5533,"CD Santa Clara",5530,NA,NA,NA,"2020-03-08"
24,"Moreirense FC",583,"CS Marítimo",5575,NA,NA,NA,"2020-03-08"
24,"Sporting Clube de Portugal",498,"CD Aves",5544,NA,NA,NA,"2020-03-08"
24,"Vitória FC",5620,"Sport Lisboa e Benfica",1903,NA,NA,NA,"2020-03-08"
24,"Os Belenenses Futebol",5568,"FC Famalicão",5531,NA,NA,NA,"2020-03-08"
24,"CD Tondela",1049,"Boavista FC",810,NA,NA,NA,"2020-03-08"
25,"CS Marítimo",5575,"Vitória FC",5620,NA,NA,NA,"2020-03-15"
25,"Rio Ave FC",496,"FC Paços de Ferreira",507,NA,NA,NA,"2020-03-15"
25,"Sport Lisboa e Benfica",1903,"CD Tondela",1049,NA,NA,NA,"2020-03-15"
25,"Vitória SC",5543,"Sporting Clube de Portugal",498,NA,NA,NA,"2020-03-15"
25,"CD Santa Clara",5530,"Sporting Clube de Braga",5613,NA,NA,NA,"2020-03-15"
25,"CD Aves",5544,"Os Belenenses Futebol",5568,NA,NA,NA,"2020-03-15"
25,"Portimonense SC",5601,"Gil Vicente FC",5533,NA,NA,NA,"2020-03-15"
25,"FC Famalicão",5531,"FC Porto",503,NA,NA,NA,"2020-03-15"
25,"Boavista FC",810,"Moreirense FC",583,NA,NA,NA,"2020-03-15"
26,"FC Porto",503,"CS Marítimo",5575,NA,NA,NA,"2020-03-22"
26,"Sporting Clube de Braga",5613,"Boavista FC",810,NA,NA,NA,"2020-03-22"
26,"Gil Vicente FC",5533,"FC Famalicão",5531,NA,NA,NA,"2020-03-22"
26,"Moreirense FC",583,"Rio Ave FC",496,NA,NA,NA,"2020-03-22"
26,"Sporting Clube de Portugal",498,"FC Paços de Ferreira",507,NA,NA,NA,"2020-03-22"
26,"Vitória FC",5620,"CD Santa Clara",5530,NA,NA,NA,"2020-03-22"
26,"Os Belenenses Futebol",5568,"Vitória SC",5543,NA,NA,NA,"2020-03-22"
26,"Portimonense SC",5601,"Sport Lisboa e Benfica",1903,NA,NA,NA,"2020-03-22"
26,"CD Tondela",1049,"CD Aves",5544,NA,NA,NA,"2020-03-22"
27,"CS Marítimo",5575,"Gil Vicente FC",5533,NA,NA,NA,"2020-04-05"
27,"FC Paços de Ferreira",507,"Os Belenenses Futebol",5568,NA,NA,NA,"2020-04-05"
27,"Rio Ave FC",496,"Sport Lisboa e Benfica",1903,NA,NA,NA,"2020-04-05"
27,"Sporting Clube de Portugal",498,"CD Tondela",1049,NA,NA,NA,"2020-04-05"
27,"Vitória SC",5543,"Moreirense FC",583,NA,NA,NA,"2020-04-05"
27,"CD Santa Clara",5530,"Portimonense SC",5601,NA,NA,NA,"2020-04-05"
27,"CD Aves",5544,"FC Porto",503,NA,NA,NA,"2020-04-05"
27,"FC Famalicão",5531,"Sporting Clube de Braga",5613,NA,NA,NA,"2020-04-05"
27,"Boavista FC",810,"Vitória FC",5620,NA,NA,NA,"2020-04-05"
28,"FC Porto",503,"Boavista FC",810,NA,NA,NA,"2020-04-11"
28,"Sporting Clube de Braga",5613,"Vitória SC",5543,NA,NA,NA,"2020-04-11"
28,"Gil Vicente FC",5533,"CD Aves",5544,NA,NA,NA,"2020-04-11"
28,"Moreirense FC",583,"FC Famalicão",5531,NA,NA,NA,"2020-04-11"
28,"Sport Lisboa e Benfica",1903,"CD Santa Clara",5530,NA,NA,NA,"2020-04-11"
28,"Vitória FC",5620,"Rio Ave FC",496,NA,NA,NA,"2020-04-11"
28,"Os Belenenses Futebol",5568,"Sporting Clube de Portugal",498,NA,NA,NA,"2020-04-11"
28,"Portimonense SC",5601,"CS Marítimo",5575,NA,NA,NA,"2020-04-11"
28,"CD Tondela",1049,"FC Paços de Ferreira",507,NA,NA,NA,"2020-04-11"
29,"Vitória SC",5543,"Vitória FC",5620,NA,NA,NA,"2020-04-19"
29,"Os Belenenses Futebol",5568,"CD Tondela",1049,NA,NA,NA,"2020-04-19"
29,"CD Aves",5544,"Moreirense FC",583,NA,NA,NA,"2020-04-19"
29,"FC Famalicão",5531,"Portimonense SC",5601,NA,NA,NA,"2020-04-19"
29,"Boavista FC",810,"CD Santa Clara",5530,NA,NA,NA,"2020-04-19"
29,"CS Marítimo",5575,"Sport Lisboa e Benfica",1903,NA,NA,NA,"2020-04-19"
29,"FC Paços de Ferreira",507,"FC Porto",503,NA,NA,NA,"2020-04-19"
29,"Rio Ave FC",496,"Sporting Clube de Braga",5613,NA,NA,NA,"2020-04-19"
29,"Sporting Clube de Portugal",498,"Gil Vicente FC",5533,NA,NA,NA,"2020-04-19"
30,"FC Porto",503,"Os Belenenses Futebol",5568,NA,NA,NA,"2020-04-22"
30,"Sporting Clube de Braga",5613,"CD Aves",5544,NA,NA,NA,"2020-04-22"
30,"Gil Vicente FC",5533,"Rio Ave FC",496,NA,NA,NA,"2020-04-22"
30,"Moreirense FC",583,"Sporting Clube de Portugal",498,NA,NA,NA,"2020-04-22"
30,"Sport Lisboa e Benfica",1903,"Boavista FC",810,NA,NA,NA,"2020-04-22"
30,"Vitória FC",5620,"FC Paços de Ferreira",507,NA,NA,NA,"2020-04-22"
30,"CD Santa Clara",5530,"CS Marítimo",5575,NA,NA,NA,"2020-04-22"
30,"Portimonense SC",5601,"Vitória SC",5543,NA,NA,NA,"2020-04-22"
30,"CD Tondela",1049,"FC Famalicão",5531,NA,NA,NA,"2020-04-22"
31,"FC Paços de Ferreira",507,"Sporting Clube de Braga",5613,NA,NA,NA,"2020-04-26"
31,"Rio Ave FC",496,"Portimonense SC",5601,NA,NA,NA,"2020-04-26"
31,"Sporting Clube de Portugal",498,"CD Santa Clara",5530,NA,NA,NA,"2020-04-26"
31,"Vitória SC",5543,"Gil Vicente FC",5533,NA,NA,NA,"2020-04-26"
31,"Os Belenenses Futebol",5568,"Moreirense FC",583,NA,NA,NA,"2020-04-26"
31,"CD Aves",5544,"Vitória FC",5620,NA,NA,NA,"2020-04-26"
31,"FC Famalicão",5531,"Sport Lisboa e Benfica",1903,NA,NA,NA,"2020-04-26"
31,"Boavista FC",810,"CS Marítimo",5575,NA,NA,NA,"2020-04-26"
31,"CD Tondela",1049,"FC Porto",503,NA,NA,NA,"2020-04-26"
32,"FC Porto",503,"Sporting Clube de Portugal",498,NA,NA,NA,"2020-05-03"
32,"Sporting Clube de Braga",5613,"Os Belenenses Futebol",5568,NA,NA,NA,"2020-05-03"
32,"CS Marítimo",5575,"Rio Ave FC",496,NA,NA,NA,"2020-05-03"
32,"Gil Vicente FC",5533,"CD Tondela",1049,NA,NA,NA,"2020-05-03"
32,"Moreirense FC",583,"FC Paços de Ferreira",507,NA,NA,NA,"2020-05-03"
32,"Sport Lisboa e Benfica",1903,"Vitória SC",5543,NA,NA,NA,"2020-05-03"
32,"Vitória FC",5620,"FC Famalicão",5531,NA,NA,NA,"2020-05-03"
32,"CD Santa Clara",5530,"CD Aves",5544,NA,NA,NA,"2020-05-03"
32,"Portimonense SC",5601,"Boavista FC",810,NA,NA,NA,"2020-05-03"
33,"FC Porto",503,"Moreirense FC",583,NA,NA,NA,"2020-05-10"
33,"FC Paços de Ferreira",507,"Portimonense SC",5601,NA,NA,NA,"2020-05-10"
33,"Rio Ave FC",496,"CD Santa Clara",5530,NA,NA,NA,"2020-05-10"
33,"Sporting Clube de Portugal",498,"Vitória FC",5620,NA,NA,NA,"2020-05-10"
33,"Vitória SC",5543,"CS Marítimo",5575,NA,NA,NA,"2020-05-10"
33,"Os Belenenses Futebol",5568,"Gil Vicente FC",5533,NA,NA,NA,"2020-05-10"
33,"CD Aves",5544,"Sport Lisboa e Benfica",1903,NA,NA,NA,"2020-05-10"
33,"FC Famalicão",5531,"Boavista FC",810,NA,NA,NA,"2020-05-10"
33,"CD Tondela",1049,"Sporting Clube de Braga",5613,NA,NA,NA,"2020-05-10"
34,"Sporting Clube de Braga",5613,"FC Porto",503,NA,NA,NA,"2020-05-17"
34,"CS Marítimo",5575,"FC Famalicão",5531,NA,NA,NA,"2020-05-17"
34,"Gil Vicente FC",5533,"FC Paços de Ferreira",507,NA,NA,NA,"2020-05-17"
34,"Moreirense FC",583,"CD Tondela",1049,NA,NA,NA,"2020-05-17"
34,"Sport Lisboa e Benfica",1903,"Sporting Clube de Portugal",498,NA,NA,NA,"2020-05-17"
34,"Vitória FC",5620,"Os Belenenses Futebol",5568,NA,NA,NA,"2020-05-17"
34,"CD Santa Clara",5530,"Vitória SC",5543,NA,NA,NA,"2020-05-17"
34,"Portimonense SC",5601,"CD Aves",5544,NA,NA,NA,"2020-05-17"
