"matchday","homeTeamName","homeTeamId","awayTeamName","awayTeamId","FTHG","FTAG","FTR","date"
4,"Bologna FC 1909",103,"US Sassuolo Calcio",471,3,4,"A","2020-10-18"
4,"Torino FC",586,"Cagliari Calcio",104,2,3,"A","2020-10-18"
4,"Spezia Calcio",488,"ACF Fiorentina",99,2,2,"D","2020-10-18"
4,"Udinese Calcio",115,"Parma Calcio 1913",112,3,2,"H","2020-10-18"
4,"AS Roma",100,"Benevento Calcio",1106,5,2,"H","2020-10-18"
4,"Hellas Verona FC",450,"Genoa CFC",107,0,0,"D","2020-10-19"
5,"US Sassuolo Calcio",471,"Torino FC",586,3,3,"D","2020-10-23"
5,"Atalanta BC",102,"UC Sampdoria",584,1,3,"A","2020-10-24"
5,"Genoa CFC",107,"FC Internazionale Milano",108,0,2,"A","2020-10-24"
5,"SS Lazio",110,"Bologna FC 1909",103,2,1,"H","2020-10-24"
5,"Cagliari Calcio",104,"FC Crotone",472,4,2,"H","2020-10-25"
5,"Parma Calcio 1913",112,"Spezia Calcio",488,2,2,"D","2020-10-25"
5,"Benevento Calcio",1106,"SSC Napoli",113,1,2,"A","2020-10-25"
5,"ACF Fiorentina",99,"Udinese Calcio",115,3,2,"H","2020-10-25"
5,"Juventus FC",109,"Hellas Verona FC",450,1,1,"D","2020-10-25"
5,"AC Milan",98,"AS Roma",100,3,3,"D","2020-10-26"
6,"FC Crotone",472,"Atalanta BC",102,1,2,"A","2020-10-31"
6,"FC Internazionale Milano",108,"Parma Calcio 1913",112,2,2,"D","2020-10-31"
6,"Bologna FC 1909",103,"Cagliari Calcio",104,3,2,"H","2020-10-31"
6,"Udinese Calcio",115,"AC Milan",98,1,2,"A","2020-11-01"
6,"Torino FC",586,"SS Lazio",110,3,4,"A","2020-11-01"
6,"Spezia Calcio",488,"Juventus FC",109,1,4,"A","2020-11-01"
6,"SSC Napoli",113,"US Sassuolo Calcio",471,0,2,"A","2020-11-01"
6,"AS Roma",100,"ACF Fiorentina",99,2,0,"H","2020-11-01"
6,"UC Sampdoria",584,"Genoa CFC",107,1,1,"D","2020-11-01"
6,"Hellas Verona FC",450,"Benevento Calcio",1106,3,1,"H","2020-11-02"
3,"Genoa CFC",107,"Torino FC",586,1,2,"A","2020-11-04"
7,"US Sassuolo Calcio",471,"Udinese Calcio",115,0,0,"D","2020-11-06"
7,"Cagliari Calcio",104,"UC Sampdoria",584,2,0,"H","2020-11-07"
7,"Benevento Calcio",1106,"Spezia Calcio",488,0,3,"A","2020-11-07"
7,"Parma Calcio 1913",112,"ACF Fiorentina",99,0,0,"D","2020-11-07"
7,"SS Lazio",110,"Juventus FC",109,1,1,"D","2020-11-08"
7,"Atalanta BC",102,"FC Internazionale Milano",108,1,1,"D","2020-11-08"
7,"Torino FC",586,"FC Crotone",472,0,0,"D","2020-11-08"
7,"Genoa CFC",107,"AS Roma",100,1,3,"A","2020-11-08"
7,"Bologna FC 1909",103,"SSC Napoli",113,0,1,"A","2020-11-08"
7,"AC Milan",98,"Hellas Verona FC",450,2,2,"D","2020-11-08"
8,"FC Crotone",472,"SS Lazio",110,0,2,"A","2020-11-21"
8,"Spezia Calcio",488,"Atalanta BC",102,0,0,"D","2020-11-21"
8,"Juventus FC",109,"Cagliari Calcio",104,2,0,"H","2020-11-21"
8,"ACF Fiorentina",99,"Benevento Calcio",1106,0,1,"A","2020-11-22"
8,"FC Internazionale Milano",108,"Torino FC",586,4,2,"H","2020-11-22"
8,"AS Roma",100,"Parma Calcio 1913",112,3,0,"H","2020-11-22"
8,"UC Sampdoria",584,"Bologna FC 1909",103,1,2,"A","2020-11-22"
8,"Hellas Verona FC",450,"US Sassuolo Calcio",471,0,2,"A","2020-11-22"
8,"Udinese Calcio",115,"Genoa CFC",107,1,0,"H","2020-11-22"
8,"SSC Napoli",113,"AC Milan",98,1,3,"A","2020-11-22"
9,"US Sassuolo Calcio",471,"FC Internazionale Milano",108,0,3,"A","2020-11-28"
9,"Benevento Calcio",1106,"Juventus FC",109,1,1,"D","2020-11-28"
9,"Atalanta BC",102,"Hellas Verona FC",450,0,2,"A","2020-11-28"
9,"SS Lazio",110,"Udinese Calcio",115,1,3,"A","2020-11-29"
9,"AC Milan",98,"ACF Fiorentina",99,2,0,"H","2020-11-29"
9,"Bologna FC 1909",103,"FC Crotone",472,1,0,"H","2020-11-29"
9,"Cagliari Calcio",104,"Spezia Calcio",488,2,2,"D","2020-11-29"
9,"SSC Napoli",113,"AS Roma",100,4,0,"H","2020-11-29"
9,"Torino FC",586,"UC Sampdoria",584,2,2,"D","2020-11-30"
9,"Genoa CFC",107,"Parma Calcio 1913",112,1,2,"A","2020-11-30"
10,"Spezia Calcio",488,"SS Lazio",110,1,2,"A","2020-12-05"
10,"Juventus FC",109,"Torino FC",586,2,1,"H","2020-12-05"
10,"FC Internazionale Milano",108,"Bologna FC 1909",103,3,1,"H","2020-12-05"
10,"Hellas Verona FC",450,"Cagliari Calcio",104,1,1,"D","2020-12-06"
10,"AS Roma",100,"US Sassuolo Calcio",471,0,0,"D","2020-12-06"
10,"Parma Calcio 1913",112,"Benevento Calcio",1106,0,0,"D","2020-12-06"
10,"FC Crotone",472,"SSC Napoli",113,0,4,"A","2020-12-06"
10,"UC Sampdoria",584,"AC Milan",98,1,2,"A","2020-12-06"
10,"ACF Fiorentina",99,"Genoa CFC",107,1,1,"D","2020-12-07"
11,"US Sassuolo Calcio",471,"Benevento Calcio",1106,1,0,"H","2020-12-11"
11,"FC Crotone",472,"Spezia Calcio",488,4,1,"H","2020-12-12"
11,"Torino FC",586,"Udinese Calcio",115,2,3,"A","2020-12-12"
11,"SS Lazio",110,"Hellas Verona FC",450,1,2,"A","2020-12-12"
11,"Cagliari Calcio",104,"FC Internazionale Milano",108,1,3,"A","2020-12-13"
11,"SSC Napoli",113,"UC Sampdoria",584,2,1,"H","2020-12-13"
11,"Atalanta BC",102,"ACF Fiorentina",99,3,0,"H","2020-12-13"
11,"Bologna FC 1909",103,"AS Roma",100,1,5,"A","2020-12-13"
11,"Genoa CFC",107,"Juventus FC",109,1,3,"A","2020-12-13"
11,"AC Milan",98,"Parma Calcio 1913",112,2,2,"D","2020-12-13"
12,"Udinese Calcio",115,"FC Crotone",472,0,0,"D","2020-12-15"
12,"Benevento Calcio",1106,"SS Lazio",110,1,1,"D","2020-12-15"
12,"Juventus FC",109,"Atalanta BC",102,1,1,"D","2020-12-16"
12,"FC Internazionale Milano",108,"SSC Napoli",113,1,0,"H","2020-12-16"
12,"ACF Fiorentina",99,"US Sassuolo Calcio",471,1,1,"D","2020-12-16"
12,"Parma Calcio 1913",112,"Cagliari Calcio",104,0,0,"D","2020-12-16"
12,"Genoa CFC",107,"AC Milan",98,2,2,"D","2020-12-16"
12,"Spezia Calcio",488,"Bologna FC 1909",103,2,2,"D","2020-12-16"
12,"Hellas Verona FC",450,"UC Sampdoria",584,1,2,"A","2020-12-16"
12,"AS Roma",100,"Torino FC",586,3,1,"H","2020-12-17"
13,"ACF Fiorentina",99,"Hellas Verona FC",450,1,1,"D","2020-12-19"
13,"UC Sampdoria",584,"FC Crotone",472,3,1,"H","2020-12-19"
13,"Parma Calcio 1913",112,"Juventus FC",109,0,4,"A","2020-12-19"
13,"Torino FC",586,"Bologna FC 1909",103,1,1,"D","2020-12-20"
13,"FC Internazionale Milano",108,"Spezia Calcio",488,2,1,"H","2020-12-20"
13,"Cagliari Calcio",104,"Udinese Calcio",115,1,1,"D","2020-12-20"
13,"US Sassuolo Calcio",471,"AC Milan",98,1,2,"A","2020-12-20"
13,"Benevento Calcio",1106,"Genoa CFC",107,2,0,"H","2020-12-20"
13,"Atalanta BC",102,"AS Roma",100,4,1,"H","2020-12-20"
13,"SS Lazio",110,"SSC Napoli",113,2,0,"H","2020-12-20"
14,"FC Crotone",472,"Parma Calcio 1913",112,2,1,"H","2020-12-22"
14,"Juventus FC",109,"ACF Fiorentina",99,0,3,"A","2020-12-22"
14,"Hellas Verona FC",450,"FC Internazionale Milano",108,1,2,"A","2020-12-23"
14,"SSC Napoli",113,"Torino FC",586,1,1,"D","2020-12-23"
14,"AS Roma",100,"Cagliari Calcio",104,3,2,"H","2020-12-23"
14,"AC Milan",98,"SS Lazio",110,3,2,"H","2020-12-23"
14,"Udinese Calcio",115,"Benevento Calcio",1106,0,2,"A","2020-12-23"
14,"UC Sampdoria",584,"US Sassuolo Calcio",471,2,3,"A","2020-12-23"
14,"Bologna FC 1909",103,"Atalanta BC",102,2,2,"D","2020-12-23"
14,"Spezia Calcio",488,"Genoa CFC",107,1,2,"A","2020-12-23"
15,"FC Internazionale Milano",108,"FC Crotone",472,6,2,"H","2021-01-03"
15,"ACF Fiorentina",99,"Bologna FC 1909",103,0,0,"D","2021-01-03"
15,"AS Roma",100,"UC Sampdoria",584,1,0,"H","2021-01-03"
15,"Parma Calcio 1913",112,"Torino FC",586,0,3,"A","2021-01-03"
15,"Atalanta BC",102,"US Sassuolo Calcio",471,5,1,"H","2021-01-03"
15,"Cagliari Calcio",104,"SSC Napoli",113,1,4,"A","2021-01-03"
15,"Genoa CFC",107,"SS Lazio",110,1,1,"D","2021-01-03"
15,"Spezia Calcio",488,"Hellas Verona FC",450,0,1,"A","2021-01-03"
15,"Benevento Calcio",1106,"AC Milan",98,0,2,"A","2021-01-03"
15,"Juventus FC",109,"Udinese Calcio",115,4,1,"H","2021-01-03"
16,"Cagliari Calcio",104,"Benevento Calcio",1106,1,2,"A","2021-01-06"
16,"SS Lazio",110,"ACF Fiorentina",99,2,1,"H","2021-01-06"
16,"Atalanta BC",102,"Parma Calcio 1913",112,3,0,"H","2021-01-06"
16,"UC Sampdoria",584,"FC Internazionale Milano",108,2,1,"H","2021-01-06"
16,"Torino FC",586,"Hellas Verona FC",450,1,1,"D","2021-01-06"
16,"Bologna FC 1909",103,"Udinese Calcio",115,2,2,"D","2021-01-06"
16,"US Sassuolo Calcio",471,"Genoa CFC",107,2,1,"H","2021-01-06"
16,"FC Crotone",472,"AS Roma",100,1,3,"A","2021-01-06"
16,"SSC Napoli",113,"Spezia Calcio",488,1,2,"A","2021-01-06"
16,"AC Milan",98,"Juventus FC",109,1,3,"A","2021-01-06"
17,"Benevento Calcio",1106,"Atalanta BC",102,1,4,"A","2021-01-09"
17,"Genoa CFC",107,"Bologna FC 1909",103,2,0,"H","2021-01-09"
17,"AC Milan",98,"Torino FC",586,2,0,"H","2021-01-09"
17,"AS Roma",100,"FC Internazionale Milano",108,2,2,"D","2021-01-10"
17,"Parma Calcio 1913",112,"SS Lazio",110,0,2,"A","2021-01-10"
17,"Udinese Calcio",115,"SSC Napoli",113,1,2,"A","2021-01-10"
17,"Hellas Verona FC",450,"FC Crotone",472,2,1,"H","2021-01-10"
17,"ACF Fiorentina",99,"Cagliari Calcio",104,1,0,"H","2021-01-10"
17,"Juventus FC",109,"US Sassuolo Calcio",471,3,1,"H","2021-01-10"
17,"Spezia Calcio",488,"UC Sampdoria",584,2,1,"H","2021-01-11"
18,"SS Lazio",110,"AS Roma",100,3,0,"H","2021-01-15"
18,"Bologna FC 1909",103,"Hellas Verona FC",450,1,0,"H","2021-01-16"
18,"Torino FC",586,"Spezia Calcio",488,0,0,"D","2021-01-16"
18,"UC Sampdoria",584,"Udinese Calcio",115,2,1,"H","2021-01-16"
18,"SSC Napoli",113,"ACF Fiorentina",99,6,0,"H","2021-01-17"
18,"US Sassuolo Calcio",471,"Parma Calcio 1913",112,1,1,"D","2021-01-17"
18,"FC Crotone",472,"Benevento Calcio",1106,4,1,"H","2021-01-17"
18,"Atalanta BC",102,"Genoa CFC",107,0,0,"D","2021-01-17"
18,"FC Internazionale Milano",108,"Juventus FC",109,2,0,"H","2021-01-17"
18,"Cagliari Calcio",104,"AC Milan",98,0,2,"A","2021-01-18"
10,"Udinese Calcio",115,"Atalanta BC",102,1,1,"D","2021-01-20"
19,"Benevento Calcio",1106,"Torino FC",586,2,2,"D","2021-01-22"
19,"AS Roma",100,"Spezia Calcio",488,4,3,"H","2021-01-23"
19,"AC Milan",98,"Atalanta BC",102,0,3,"A","2021-01-23"
19,"Udinese Calcio",115,"FC Internazionale Milano",108,0,0,"D","2021-01-23"
19,"ACF Fiorentina",99,"FC Crotone",472,2,1,"H","2021-01-23"
19,"Juventus FC",109,"Bologna FC 1909",103,2,0,"H","2021-01-24"
19,"Genoa CFC",107,"Cagliari Calcio",104,1,0,"H","2021-01-24"
19,"Hellas Verona FC",450,"SSC Napoli",113,3,1,"H","2021-01-24"
19,"SS Lazio",110,"US Sassuolo Calcio",471,2,1,"H","2021-01-24"
19,"Parma Calcio 1913",112,"UC Sampdoria",584,0,2,"A","2021-01-24"
20,"Torino FC",586,"ACF Fiorentina",99,1,1,"D","2021-01-29"
20,"Bologna FC 1909",103,"AC Milan",98,1,2,"A","2021-01-30"
20,"UC Sampdoria",584,"Juventus FC",109,0,2,"A","2021-01-30"
20,"FC Internazionale Milano",108,"Benevento Calcio",1106,4,0,"H","2021-01-30"
20,"Spezia Calcio",488,"Udinese Calcio",115,0,1,"A","2021-01-31"
20,"Atalanta BC",102,"SS Lazio",110,1,3,"A","2021-01-31"
20,"Cagliari Calcio",104,"US Sassuolo Calcio",471,1,1,"D","2021-01-31"
20,"FC Crotone",472,"Genoa CFC",107,0,3,"A","2021-01-31"
20,"SSC Napoli",113,"Parma Calcio 1913",112,2,0,"H","2021-01-31"
20,"AS Roma",100,"Hellas Verona FC",450,3,1,"H","2021-01-31"
21,"ACF Fiorentina",99,"FC Internazionale Milano",108,0,2,"A","2021-02-05"
21,"Atalanta BC",102,"Torino FC",586,3,3,"D","2021-02-06"
21,"US Sassuolo Calcio",471,"Spezia Calcio",488,1,2,"A","2021-02-06"
21,"Juventus FC",109,"AS Roma",100,2,0,"H","2021-02-06"
21,"Genoa CFC",107,"SSC Napoli",113,2,1,"H","2021-02-06"
21,"Benevento Calcio",1106,"UC Sampdoria",584,1,1,"D","2021-02-07"
21,"AC Milan",98,"FC Crotone",472,4,0,"H","2021-02-07"
21,"Udinese Calcio",115,"Hellas Verona FC",450,2,0,"H","2021-02-07"
21,"Parma Calcio 1913",112,"Bologna FC 1909",103,0,3,"A","2021-02-07"
21,"SS Lazio",110,"Cagliari Calcio",104,1,0,"H","2021-02-07"
22,"Bologna FC 1909",103,"Benevento Calcio",1106,1,1,"D","2021-02-12"
22,"Torino FC",586,"Genoa CFC",107,0,0,"D","2021-02-13"
22,"SSC Napoli",113,"Juventus FC",109,1,0,"H","2021-02-13"
22,"Spezia Calcio",488,"AC Milan",98,2,0,"H","2021-02-13"
22,"AS Roma",100,"Udinese Calcio",115,3,0,"H","2021-02-14"
22,"UC Sampdoria",584,"ACF Fiorentina",99,2,1,"H","2021-02-14"
22,"Cagliari Calcio",104,"Atalanta BC",102,0,1,"A","2021-02-14"
22,"FC Crotone",472,"US Sassuolo Calcio",471,1,2,"A","2021-02-14"
22,"FC Internazionale Milano",108,"SS Lazio",110,3,1,"H","2021-02-14"
22,"Hellas Verona FC",450,"Parma Calcio 1913",112,2,1,"H","2021-02-15"
23,"ACF Fiorentina",99,"Spezia Calcio",488,3,0,"H","2021-02-19"
23,"Cagliari Calcio",104,"Torino FC",586,0,1,"A","2021-02-19"
23,"SS Lazio",110,"UC Sampdoria",584,1,0,"H","2021-02-20"
23,"Genoa CFC",107,"Hellas Verona FC",450,2,2,"D","2021-02-20"
23,"US Sassuolo Calcio",471,"Bologna FC 1909",103,1,1,"D","2021-02-20"
23,"Parma Calcio 1913",112,"Udinese Calcio",115,2,2,"D","2021-02-21"
23,"AC Milan",98,"FC Internazionale Milano",108,0,3,"A","2021-02-21"
23,"Atalanta BC",102,"SSC Napoli",113,4,2,"H","2021-02-21"
23,"Benevento Calcio",1106,"AS Roma",100,0,0,"D","2021-02-21"
23,"Juventus FC",109,"FC Crotone",472,3,0,"H","2021-02-22"
24,"Spezia Calcio",488,"Parma Calcio 1913",112,2,2,"D","2021-02-27"
24,"Bologna FC 1909",103,"SS Lazio",110,2,0,"H","2021-02-27"
24,"Hellas Verona FC",450,"Juventus FC",109,1,1,"D","2021-02-27"
24,"UC Sampdoria",584,"Atalanta BC",102,0,2,"A","2021-02-28"
24,"FC Internazionale Milano",108,"Genoa CFC",107,3,0,"H","2021-02-28"
24,"Udinese Calcio",115,"ACF Fiorentina",99,1,0,"H","2021-02-28"
24,"FC Crotone",472,"Cagliari Calcio",104,0,2,"A","2021-02-28"
24,"SSC Napoli",113,"Benevento Calcio",1106,2,0,"H","2021-02-28"
24,"AS Roma",100,"AC Milan",98,1,2,"A","2021-02-28"
25,"Juventus FC",109,"Spezia Calcio",488,3,0,"H","2021-03-02"
25,"US Sassuolo Calcio",471,"SSC Napoli",113,3,3,"D","2021-03-03"
25,"ACF Fiorentina",99,"AS Roma",100,1,2,"A","2021-03-03"
25,"AC Milan",98,"Udinese Calcio",115,1,1,"D","2021-03-03"
25,"Atalanta BC",102,"FC Crotone",472,5,1,"H","2021-03-03"
25,"Cagliari Calcio",104,"Bologna FC 1909",103,1,0,"H","2021-03-03"
25,"Genoa CFC",107,"UC Sampdoria",584,1,1,"D","2021-03-03"
25,"Benevento Calcio",1106,"Hellas Verona FC",450,0,3,"A","2021-03-03"
25,"Parma Calcio 1913",112,"FC Internazionale Milano",108,1,2,"A","2021-03-04"
26,"Spezia Calcio",488,"Benevento Calcio",1106,1,1,"D","2021-03-06"
26,"Udinese Calcio",115,"US Sassuolo Calcio",471,2,0,"H","2021-03-06"
26,"Juventus FC",109,"SS Lazio",110,3,1,"H","2021-03-06"
26,"AS Roma",100,"Genoa CFC",107,1,0,"H","2021-03-07"
26,"ACF Fiorentina",99,"Parma Calcio 1913",112,3,3,"D","2021-03-07"
26,"Hellas Verona FC",450,"AC Milan",98,0,2,"A","2021-03-07"
26,"FC Crotone",472,"Torino FC",586,4,2,"H","2021-03-07"
26,"UC Sampdoria",584,"Cagliari Calcio",104,2,2,"D","2021-03-07"
26,"SSC Napoli",113,"Bologna FC 1909",103,3,1,"H","2021-03-07"
26,"FC Internazionale Milano",108,"Atalanta BC",102,1,0,"H","2021-03-08"
27,"SS Lazio",110,"FC Crotone",472,3,2,"H","2021-03-12"
27,"Atalanta BC",102,"Spezia Calcio",488,3,1,"H","2021-03-12"
27,"US Sassuolo Calcio",471,"Hellas Verona FC",450,3,2,"H","2021-03-13"
27,"Benevento Calcio",1106,"ACF Fiorentina",99,1,4,"A","2021-03-13"
27,"Genoa CFC",107,"Udinese Calcio",115,1,1,"D","2021-03-13"
27,"Bologna FC 1909",103,"UC Sampdoria",584,3,1,"H","2021-03-14"
27,"Parma Calcio 1913",112,"AS Roma",100,2,0,"H","2021-03-14"
27,"Torino FC",586,"FC Internazionale Milano",108,1,2,"A","2021-03-14"
27,"Cagliari Calcio",104,"Juventus FC",109,1,3,"A","2021-03-14"
27,"AC Milan",98,"SSC Napoli",113,0,1,"A","2021-03-14"
24,"Torino FC",586,"US Sassuolo Calcio",471,3,2,"H","2021-03-17"
28,"Parma Calcio 1913",112,"Genoa CFC",107,1,2,"A","2021-03-19"
28,"FC Crotone",472,"Bologna FC 1909",103,2,3,"A","2021-03-20"
28,"Spezia Calcio",488,"Cagliari Calcio",104,2,1,"H","2021-03-20"
28,"Hellas Verona FC",450,"Atalanta BC",102,0,2,"A","2021-03-21"
28,"Juventus FC",109,"Benevento Calcio",1106,0,1,"A","2021-03-21"
28,"Udinese Calcio",115,"SS Lazio",110,0,1,"A","2021-03-21"
28,"UC Sampdoria",584,"Torino FC",586,1,0,"H","2021-03-21"
28,"ACF Fiorentina",99,"AC Milan",98,2,3,"A","2021-03-21"
28,"AS Roma",100,"SSC Napoli",113,0,2,"A","2021-03-21"
29,"AC Milan",98,"UC Sampdoria",584,1,1,"D","2021-04-03"
29,"SSC Napoli",113,"FC Crotone",472,4,3,"H","2021-04-03"
29,"SS Lazio",110,"Spezia Calcio",488,2,1,"H","2021-04-03"
29,"Atalanta BC",102,"Udinese Calcio",115,3,2,"H","2021-04-03"
29,"Cagliari Calcio",104,"Hellas Verona FC",450,0,2,"A","2021-04-03"
29,"Genoa CFC",107,"ACF Fiorentina",99,1,1,"D","2021-04-03"
29,"US Sassuolo Calcio",471,"AS Roma",100,2,2,"D","2021-04-03"
29,"Benevento Calcio",1106,"Parma Calcio 1913",112,2,2,"D","2021-04-03"
29,"Torino FC",586,"Juventus FC",109,2,2,"D","2021-04-03"
29,"Bologna FC 1909",103,"FC Internazionale Milano",108,0,1,"A","2021-04-03"
28,"FC Internazionale Milano",108,"US Sassuolo Calcio",471,2,1,"H","2021-04-07"
3,"Juventus FC",109,"SSC Napoli",113,2,1,"H","2021-04-07"
30,"Spezia Calcio",488,"FC Crotone",472,3,2,"H","2021-04-10"
30,"Parma Calcio 1913",112,"AC Milan",98,1,3,"A","2021-04-10"
30,"Udinese Calcio",115,"Torino FC",586,0,1,"A","2021-04-10"
30,"FC Internazionale Milano",108,"Cagliari Calcio",104,1,0,"H","2021-04-11"
30,"Juventus FC",109,"Genoa CFC",107,3,1,"H","2021-04-11"
30,"UC Sampdoria",584,"SSC Napoli",113,0,2,"A","2021-04-11"
30,"Hellas Verona FC",450,"SS Lazio",110,0,1,"A","2021-04-11"
30,"AS Roma",100,"Bologna FC 1909",103,1,0,"H","2021-04-11"
30,"ACF Fiorentina",99,"Atalanta BC",102,2,3,"A","2021-04-11"
30,"Benevento Calcio",1106,"US Sassuolo Calcio",471,0,1,"A","2021-04-12"
31,"UC Sampdoria",584,"Hellas Verona FC",450,3,1,"H","2021-04-17"
31,"FC Crotone",472,"Udinese Calcio",115,1,2,"A","2021-04-17"
31,"US Sassuolo Calcio",471,"ACF Fiorentina",99,3,1,"H","2021-04-17"
31,"Cagliari Calcio",104,"Parma Calcio 1913",112,4,3,"H","2021-04-17"
31,"AC Milan",98,"Genoa CFC",107,2,1,"H","2021-04-18"
31,"SS Lazio",110,"Benevento Calcio",1106,5,3,"H","2021-04-18"
31,"Atalanta BC",102,"Juventus FC",109,1,0,"H","2021-04-18"
31,"Bologna FC 1909",103,"Spezia Calcio",488,4,1,"H","2021-04-18"
31,"Torino FC",586,"AS Roma",100,3,1,"H","2021-04-18"
31,"SSC Napoli",113,"FC Internazionale Milano",108,1,1,"D","2021-04-18"
32,"Hellas Verona FC",450,"ACF Fiorentina",99,1,2,"A","2021-04-20"
32,"AC Milan",98,"US Sassuolo Calcio",471,1,2,"A","2021-04-21"
32,"Juventus FC",109,"Parma Calcio 1913",112,3,1,"H","2021-04-21"
32,"Udinese Calcio",115,"Cagliari Calcio",104,0,1,"A","2021-04-21"
32,"Bologna FC 1909",103,"Torino FC",586,1,1,"D","2021-04-21"
32,"Genoa CFC",107,"Benevento Calcio",1106,2,2,"D","2021-04-21"
32,"Spezia Calcio",488,"FC Internazionale Milano",108,1,1,"D","2021-04-21"
32,"FC Crotone",472,"UC Sampdoria",584,0,1,"A","2021-04-21"
32,"AS Roma",100,"Atalanta BC",102,1,1,"D","2021-04-22"
32,"SSC Napoli",113,"SS Lazio",110,5,2,"H","2021-04-22"
33,"Genoa CFC",107,"Spezia Calcio",488,2,0,"H","2021-04-24"
33,"Parma Calcio 1913",112,"FC Crotone",472,3,4,"A","2021-04-24"
33,"US Sassuolo Calcio",471,"UC Sampdoria",584,NA,NA,NA,"2021-04-24"
33,"Benevento Calcio",1106,"Udinese Calcio",115,NA,NA,NA,"2021-04-25"
33,"FC Internazionale Milano",108,"Hellas Verona FC",450,NA,NA,NA,"2021-04-25"
33,"ACF Fiorentina",99,"Juventus FC",109,NA,NA,NA,"2021-04-25"
33,"Cagliari Calcio",104,"AS Roma",100,NA,NA,NA,"2021-04-25"
33,"Atalanta BC",102,"Bologna FC 1909",103,NA,NA,NA,"2021-04-25"
33,"Torino FC",586,"SSC Napoli",113,NA,NA,NA,"2021-04-26"
33,"SS Lazio",110,"AC Milan",98,NA,NA,NA,"2021-04-26"
34,"Hellas Verona FC",450,"Spezia Calcio",488,NA,NA,NA,"2021-05-01"
34,"FC Crotone",472,"FC Internazionale Milano",108,NA,NA,NA,"2021-05-01"
34,"AC Milan",98,"Benevento Calcio",1106,NA,NA,NA,"2021-05-01"
34,"SS Lazio",110,"Genoa CFC",107,NA,NA,NA,"2021-05-02"
34,"SSC Napoli",113,"Cagliari Calcio",104,NA,NA,NA,"2021-05-02"
34,"Bologna FC 1909",103,"ACF Fiorentina",99,NA,NA,NA,"2021-05-02"
34,"US Sassuolo Calcio",471,"Atalanta BC",102,NA,NA,NA,"2021-05-02"
34,"Udinese Calcio",115,"Juventus FC",109,NA,NA,NA,"2021-05-02"
34,"UC Sampdoria",584,"AS Roma",100,NA,NA,NA,"2021-05-02"
34,"Torino FC",586,"Parma Calcio 1913",112,NA,NA,NA,"2021-05-03"
35,"FC Internazionale Milano",108,"UC Sampdoria",584,NA,NA,NA,"2021-05-10"
35,"ACF Fiorentina",99,"SS Lazio",110,NA,NA,NA,"2021-05-10"
35,"AS Roma",100,"FC Crotone",472,NA,NA,NA,"2021-05-10"
